,Gene,SeqLen,Count,Count/Kb,FPKM
78,YAR019C,2925,0.0,0.0,0.0
79,YAR020C,168,0.0,0.0,0.0
80,YAR023C,540,0.0,0.0,0.0
81,YAR027W,708,3.0,4.237,133.489
82,YAR028W,705,1.0,1.4180000000000001,44.68600000000001
83,YAR029W,225,0.0,0.0,0.0
84,YAR031W,897,0.0,0.0,0.0
85,YAR033W,705,0.5,0.7090000000000001,22.343000000000004
86,YAR035W,2064,0.0,0.0,0.0
87,YAR035C-A,81,0.0,0.0,0.0
88,YAR042W,3567,0.0,0.0,0.0
89,YAR050W,4614,1.0,0.217,6.827999999999999
90,YAR064W,300,0.0,0.0,0.0
91,YAR066W,612,23.5,38.399,1209.69
92,YAR068W,486,17.0,34.979,1101.972
93,YAR071W,1404,0.5,0.35600000000000004,11.219000000000001
94,YBL113C,2379,0.0,0.0,0.0
95,YBL112C,318,0.0,0.0,0.0
96,YBL111C,2004,0.0,0.0,0.0
97,YBL108C-A,129,0.0,0.0,0.0
98,YBL107C,591,1.0,1.692,53.305
99,YBL106C,3033,0.0,0.0,0.0
100,YBL105C,3456,0.0,0.0,0.0
101,YBL104C,3117,0.0,0.0,0.0
102,YBL103C,1461,1.0,0.684,21.563000000000002
103,YBL102W,648,0.0,0.0,0.0
104,YBL101C,3354,0.0,0.0,0.0
105,YBL100W-C,120,0.0,0.0,0.0
106,YBL100W-B,5313,0.071,0.013000000000000001,0.424
107,YBL100W-A,1317,0.071,0.054000000000000006,1.709
108,YBL099W,1638,12.0,7.3260000000000005,230.794
109,YBL098W,1383,2.0,1.446,45.558
110,YBL097W,2265,0.0,0.0,0.0
111,YBL095W,813,0.0,0.0,0.0
112,YBL093C,663,2.0,3.017,95.03299999999999
113,YBL092W,393,79.0,201.018,6332.749
114,YBL091C-A,528,0.0,0.0,0.0
115,YBL091C,1266,2.0,1.58,49.768
116,YBL090W,534,1.0,1.8730000000000002,58.995
117,YBL089W,1380,0.0,0.0,0.0
118,YBL088C,8364,0.0,0.0,0.0
119,YBL087C,414,55.5,134.058,4223.285
120,YBL086C,1401,0.0,0.0,0.0
121,YBL085W,2943,0.0,0.0,0.0
122,YBL084C,2277,1.0,0.439,13.835
123,YBL082C,1377,1.0,0.726,22.878
124,YBL081W,1107,0.0,0.0,0.0
125,YBL080C,1626,0.0,0.0,0.0
126,YBL079W,4509,3.0,0.665,20.96
127,YBL078C,354,0.0,0.0,0.0
128,YBL076C,3219,6.0,1.864,58.72
129,YBL075C,1950,0.0,0.0,0.0
130,YBL074C,1068,0.0,0.0,0.0
131,YBL072C,603,48.0,79.602,2507.735
132,YBL071C-B,99,0.0,0.0,0.0
133,YBL071W-A,249,1.0,4.016,126.52
134,YBL071C,309,0.0,0.0,0.0
135,YBL069W,1290,1.0,0.775,24.421
136,YBL068W,981,0.0,0.0,0.0
137,YBL067C,2244,0.0,0.0,0.0
138,YBL066C,3447,1.0,0.29,9.139
139,YBL064C,786,1.0,1.272,40.080999999999996
140,YBL063W,3336,0.0,0.0,0.0
141,YBL061C,2091,1.0,0.478,15.065999999999999
142,YBL060W,2064,0.0,0.0,0.0
143,YBL059C-A,330,0.0,0.0,0.0
144,YBL059W,582,0.0,0.0,0.0
145,YBL058W,1272,0.0,0.0,0.0
146,YBL057C,627,1.0,1.595,50.245
147,YBL056W,1407,2.0,1.421,44.781000000000006
149,YBL054W,1578,3.0,1.901,59.891999999999996
150,YBL052C,2496,0.0,0.0,0.0
151,YBL051C,2007,0.0,0.0,0.0
152,YBL050W,879,0.0,0.0,0.0
153,YBL049W,417,0.0,0.0,0.0
154,YBL048W,312,0.0,0.0,0.0
155,YBL047C,4146,1.0,0.24100000000000002,7.599
156,YBL046W,1326,0.0,0.0,0.0
157,YBL045C,1374,2.0,1.456,45.857
158,YBL044W,369,0.0,0.0,0.0
159,YBL043W,774,0.0,0.0,0.0
160,YBL042C,1920,0.0,0.0,0.0
161,YBL041W,726,10.0,13.774000000000001,433.931
162,YBL040C,660,3.0,4.545,143.197
163,YBL039W-B,180,0.0,0.0,0.0
164,YBL039C,1740,4.0,2.299,72.422
165,YBL038W,699,2.0,2.861,90.139
166,YBL037W,3078,1.0,0.325,10.235
167,YBL036C,774,7.0,9.044,284.915
168,YBL035C,2118,2.0,0.9440000000000001,29.748
169,YBL034C,4542,0.0,0.0,0.0
170,YBL033C,1038,0.0,0.0,0.0
171,YBL032W,1146,4.0,3.49,109.96
172,YBL031W,1017,0.0,0.0,0.0
174,YBL029C-A,285,0.0,0.0,0.0
175,YBL029W,1131,0.0,0.0,0.0
176,YBL028C,321,10.0,31.153000000000002,981.415
177,YBL027W,570,83.0,145.614,4587.34
178,YBL026W,288,3.0,10.417,328.161
179,YBL025W,438,1.0,2.283,71.926
180,YBL024W,2055,3.0,1.46,45.99
181,YBL023C,2607,1.0,0.384,12.084000000000001
182,YBL022C,3402,0.0,0.0,0.0
183,YBL021C,435,0.0,0.0,0.0
184,YBL020W,1725,1.0,0.58,18.262999999999998
185,YBL019W,1563,0.0,0.0,0.0
186,YBL018C,402,1.0,2.488,78.367
187,YBL017C,4740,1.0,0.21100000000000002,6.646
188,YBL016W,1062,0.0,0.0,0.0
189,YBL015W,1581,0.0,0.0,0.0
190,YBL014C,2685,0.0,0.0,0.0
191,YBL013W,1206,0.0,0.0,0.0
192,YBL011W,2280,0.0,0.0,0.0
193,YBL010C,843,0.0,0.0,0.0
194,YBL009W,2031,0.0,0.0,0.0
195,YBL008W-A,240,0.0,0.0,0.0
196,YBL008W,2523,0.0,0.0,0.0
197,YBL007C,3735,0.0,0.0,0.0
198,YBL006C,543,0.0,0.0,0.0
199,YBL005W,2931,0.0,0.0,0.0
200,YBL005W-B,5268,0.0,0.0,0.0
201,YBL005W-A,1323,0.5,0.37799999999999995,11.905999999999999
202,YBL004W,7482,0.0,0.0,0.0
203,YBL003C,399,69.5,174.185,5487.438
204,YBL002W,396,18.0,45.455,1431.974
205,YBL001C,315,14.0,44.443999999999996,1400.152
206,YBR001C,2343,0.0,0.0,0.0
207,YBR002C,861,1.0,1.161,36.589
208,YBR003W,1422,0.0,0.0,0.0
209,YBR004C,1302,0.0,0.0,0.0
210,YBR005W,642,1.0,1.558,49.071000000000005
211,YBR006W,1494,0.0,0.0,0.0
212,YBR007C,2211,0.0,0.0,0.0
213,YBR008C,1647,0.0,0.0,0.0
214,YBR009C,312,9.5,30.449,959.2389999999999
215,YBR010W,411,49.0,119.221,3755.882
216,YBR011C,864,7.0,8.102,255.236
217,YBR012W-B,5271,0.019,0.004,0.111
218,YBR012W-A,1323,0.153,0.11599999999999999,3.6519999999999997
219,YBR013C,390,0.0,0.0,0.0
220,YBR014C,612,1.0,1.6340000000000001,51.476000000000006
221,YBR015C,1794,0.0,0.0,0.0
222,YBR016W,387,10.0,25.84,814.0419999999999
223,YBR017C,2757,0.0,0.0,0.0
224,YBR018C,1101,0.0,0.0,0.0
225,YBR019C,2100,0.0,0.0,0.0
226,YBR020W,1587,0.0,0.0,0.0
227,YBR021W,1902,0.0,0.0,0.0
228,YBR022W,534,0.0,0.0,0.0
229,YBR023C,3498,0.0,0.0,0.0
230,YBR024W,906,0.0,0.0,0.0
231,YBR025C,1185,5.0,4.218999999999999,132.92600000000002
232,YBR026C,1143,0.0,0.0,0.0
233,YBR027C,333,0.0,0.0,0.0
234,YBR028C,1578,1.0,0.634,19.964000000000002
235,YBR029C,1374,1.0,0.728,22.928
236,YBR030W,1659,0.0,0.0,0.0
237,YBR031W,1089,33.5,30.761999999999997,969.1139999999999
238,YBR032W,303,0.0,0.0,0.0
239,YBR033W,2760,0.0,0.0,0.0
240,YBR034C,1047,2.0,1.91,60.178000000000004
241,YBR035C,687,15.0,21.834,687.8480000000001
242,YBR036C,1233,0.0,0.0,0.0
243,YBR037C,888,0.0,0.0,0.0
244,YBR038W,2892,3.0,1.037,32.68
245,YBR039W,936,0.0,0.0,0.0
246,YBR040W,897,0.0,0.0,0.0
247,YBR041W,2010,0.0,0.0,0.0
248,YBR042C,1194,0.0,0.0,0.0
249,YBR043C,2070,0.0,0.0,0.0
250,YBR044C,1719,0.0,0.0,0.0
251,YBR045C,1920,0.0,0.0,0.0
252,YBR046C,1005,1.0,0.995,31.346999999999998
253,YBR047W,528,1.0,1.8940000000000001,59.666000000000004
254,YBR048W,471,72.0,152.866,4815.81
255,YBR049C,2433,4.0,1.6440000000000001,51.794
256,YBR050C,1017,0.0,0.0,0.0
257,YBR052C,633,6.0,9.479,298.611
258,YBR053C,1077,0.0,0.0,0.0
259,YBR054W,1035,0.0,0.0,0.0
260,YBR055C,2700,1.0,0.37,11.668
261,YBR056W,1506,2.0,1.328,41.836999999999996
262,YBR056W-A,201,2.0,9.95,313.467
263,YBR057C,1101,0.0,0.0,0.0
264,YBR058C,2346,3.0,1.2790000000000001,40.286
265,YBR058C-A,243,3.0,12.345999999999998,388.931
266,YBR059C,3327,0.0,0.0,0.0
267,YBR060C,1863,0.0,0.0,0.0
268,YBR061C,933,1.0,1.072,33.766
269,YBR062C,543,0.0,0.0,0.0
270,YBR063C,1215,0.0,0.0,0.0
271,YBR065C,1095,0.0,0.0,0.0
272,YBR066C,663,1.0,1.508,47.516000000000005
273,YBR067C,633,1.0,1.58,49.768
274,YBR068C,1830,3.0,1.639,51.645
275,YBR069C,1860,0.0,0.0,0.0
276,YBR070C,714,0.0,0.0,0.0
277,YBR071W,636,1.0,1.5719999999999998,49.534
278,YBR072W,645,0.0,0.0,0.0
279,YBR072C-A,162,0.0,0.0,0.0
280,YBR073W,2877,1.0,0.348,10.95
281,YBR074W,2931,0.0,0.0,0.0
282,YBR076W,1065,0.0,0.0,0.0
283,YBR077C,489,2.0,4.09,128.84799999999998
284,YBR078W,1290,10.0,7.752000000000001,244.213
285,YBR079C,2895,11.0,3.8,119.70200000000001
286,YBR080C,2277,0.0,0.0,0.0
287,YBR081C,3999,1.0,0.25,7.877999999999999
288,YBR082C,447,12.0,26.846,845.7289999999999
289,YBR083W,1461,0.0,0.0,0.0
290,YBR084W,2928,4.0,1.3659999999999999,43.037
291,YBR084C-A,570,81.0,142.105,4476.802
292,YBR085W,924,0.0,0.0,0.0
293,YBR085C-A,258,3.0,11.628,366.319
294,YBR086C,2841,1.0,0.35200000000000004,11.089
295,YBR087W,1065,0.0,0.0,0.0
296,YBR088C,777,4.0,5.148,162.18
297,YBR089C-A,300,0.5,1.6669999999999998,52.506
298,YBR090C,369,0.5,1.355,42.688
299,YBR091C,330,5.0,15.152000000000001,477.325
300,YBR092C,1404,0.0,0.0,0.0
301,YBR093C,1404,0.0,0.0,0.0
302,YBR094W,2262,0.0,0.0,0.0
303,YBR095C,1293,0.0,0.0,0.0
304,YBR096W,693,4.0,5.772,181.838
305,YBR097W,4365,0.0,0.0,0.0
306,YBR098W,2076,0.0,0.0,0.0
307,YBR101C,873,1.0,1.145,36.086
308,YBR102C,2262,1.0,0.442,13.927
309,YBR103W,1608,0.0,0.0,0.0
310,YBR104W,990,2.0,2.02,63.643
311,YBR105C,1089,0.0,0.0,0.0
312,YBR106W,567,24.0,42.328,1333.4779999999998
313,YBR107C,738,0.0,0.0,0.0
314,YBR108W,2844,0.0,0.0,0.0
315,YBR109C,444,14.0,31.531999999999996,993.3510000000001
316,YBR110W,1350,0.0,0.0,0.0
317,YBR111C,696,4.0,5.747000000000001,181.054
318,YBR111W-A,291,0.0,0.0,0.0
319,YBR112C,2901,1.0,0.345,10.86
320,YBR114W,2373,1.0,0.42100000000000004,13.276
321,YBR115C,4179,0.0,0.0,0.0
322,YBR117C,2046,0.0,0.0,0.0
323,YBR118W,1377,85.5,62.092,1956.095
324,YBR119W,897,0.0,0.0,0.0
325,YBR120C,489,2.0,4.09,128.84799999999998
326,YBR121C,2004,3.0,1.4969999999999999,47.161
327,YBR122C,534,5.0,9.363,294.976
328,YBR123C,1950,3.0,1.538,48.467
329,YBR125C,1182,0.0,0.0,0.0
330,YBR126C,1488,0.0,0.0,0.0
331,YBR126W-A,207,39.0,188.40599999999998,5935.427
332,YBR127C,1554,1.0,0.644,20.272000000000002
333,YBR128C,1035,0.0,0.0,0.0
334,YBR129C,987,2.0,2.026,63.836999999999996
335,YBR130C,1278,1.0,0.782,24.651
336,YBR131W,2115,0.0,0.0,0.0
337,YBR132C,1791,0.0,0.0,0.0
338,YBR133C,2484,0.0,0.0,0.0
339,YBR135W,453,3.0,6.622999999999999,208.632
340,YBR136W,7107,0.0,0.0,0.0
341,YBR137W,540,1.0,1.8519999999999999,58.34
342,YBR138C,1575,0.0,0.0,0.0
343,YBR139W,1527,0.0,0.0,0.0
344,YBR140C,9279,0.0,0.0,0.0
345,YBR141C,1014,0.0,0.0,0.0
346,YBR142W,2322,5.0,2.153,67.837
347,YBR143C,1314,16.0,12.177,383.603
348,YBR144C,315,0.0,0.0,0.0
349,YBR145W,1056,0.0,0.0,0.0
350,YBR146W,837,1.0,1.195,37.638000000000005
351,YBR147W,891,0.0,0.0,0.0
352,YBR148W,1830,0.0,0.0,0.0
353,YBR149W,1035,2.0,1.932,60.876000000000005
354,YBR150C,3285,0.0,0.0,0.0
355,YBR151W,951,0.0,0.0,0.0
356,YBR152W,876,0.0,0.0,0.0
357,YBR153W,735,0.0,0.0,0.0
358,YBR154C,648,7.0,10.802,340.315
359,YBR155W,1158,0.0,0.0,0.0
360,YBR156C,2097,2.0,0.9540000000000001,30.046
361,YBR157C,768,0.0,0.0,0.0
362,YBR158W,1650,0.0,0.0,0.0
363,YBR159W,1044,2.0,1.916,60.351000000000006
364,YBR160W,897,0.0,0.0,0.0
365,YBR161W,1131,0.0,0.0,0.0
366,YBR162C,1368,4.0,2.924,92.115
367,YBR162W-A,198,9.0,45.455,1431.974
368,YBR163W,1758,1.0,0.569,17.92
369,YBR164C,552,1.0,1.8119999999999998,57.071000000000005
370,YBR165W,834,0.0,0.0,0.0
371,YBR166C,1359,0.0,0.0,0.0
372,YBR167C,423,0.0,0.0,0.0
373,YBR168W,1242,1.0,0.805,25.365
374,YBR169C,2082,0.0,0.0,0.0
375,YBR170C,1743,0.0,0.0,0.0
376,YBR171W,621,5.0,8.052,253.65099999999998
377,YBR172C,2223,1.0,0.45,14.172
378,YBR173C,447,6.0,13.423,422.865
379,YBR175W,948,0.0,0.0,0.0
380,YBR176W,939,0.0,0.0,0.0
381,YBR177C,1356,2.0,1.475,46.465
382,YBR179C,2568,0.0,0.0,0.0
383,YBR180W,1719,0.0,0.0,0.0
384,YBR181C,711,57.0,80.169,2525.591
385,YBR182C,1359,0.0,0.0,0.0
386,YBR182C-A,195,0.0,0.0,0.0
387,YBR183W,951,0.0,0.0,0.0
388,YBR184W,1572,0.0,0.0,0.0
389,YBR185C,837,0.0,0.0,0.0
390,YBR186W,1695,0.0,0.0,0.0
391,YBR187W,843,3.0,3.5589999999999997,112.11200000000001
392,YBR188C,423,0.0,0.0,0.0
393,YBR189W,588,104.5,177.72099999999998,5598.821999999999
394,YBR191W,483,66.333,137.336,4326.557
395,YBR192W,1134,0.0,0.0,0.0
396,YBR193C,672,2.0,2.9760000000000004,93.76
397,YBR194W,372,0.0,0.0,0.0
398,YBR195C,1269,0.0,0.0,0.0
399,YBR196C,1665,13.0,7.808,245.97299999999998
400,YBR196C-A,150,0.0,0.0,0.0
401,YBR196C-B,105,0.0,0.0,0.0
402,YBR197C,654,0.0,0.0,0.0
403,YBR198C,2397,1.0,0.41700000000000004,13.142999999999999
404,YBR199W,1395,0.0,0.0,0.0
405,YBR200W,1656,0.0,0.0,0.0
406,YBR200W-A,165,0.0,0.0,0.0
407,YBR201W,636,1.0,1.5719999999999998,49.534
408,YBR201C-A,204,1.0,4.902,154.429
409,YBR202W,2538,1.0,0.39399999999999996,12.413
410,YBR203W,2775,0.0,0.0,0.0
411,YBR204C,1128,0.0,0.0,0.0
412,YBR205W,1215,0.0,0.0,0.0
413,YBR207W,1398,0.0,0.0,0.0
414,YBR208C,5508,0.0,0.0,0.0
415,YBR209W,318,0.0,0.0,0.0
416,YBR210W,429,0.0,0.0,0.0
417,YBR211C,975,0.0,0.0,0.0
418,YBR212W,2019,3.0,1.486,46.81
419,YBR213W,825,0.0,0.0,0.0
420,YBR214W,1584,0.0,0.0,0.0
421,YBR215W,1878,0.0,0.0,0.0
422,YBR216C,2025,0.0,0.0,0.0
423,YBR217W,561,0.0,0.0,0.0
424,YBR218C,3543,0.5,0.141,4.446000000000001
425,YBR219C,384,2.0,5.207999999999999,164.08
426,YBR220C,1683,0.0,0.0,0.0
427,YBR221C,1101,5.0,4.541,143.067
428,YBR221W-A,105,0.0,0.0,0.0
429,YBR222C,1632,2.0,1.225,38.607
430,YBR223C,1635,0.0,0.0,0.0
431,YBR225W,2703,0.0,0.0,0.0
432,YBR227C,1563,0.0,0.0,0.0
433,YBR228W,915,0.0,0.0,0.0
434,YBR229C,2865,0.0,0.0,0.0
435,YBR230C,405,0.0,0.0,0.0
436,YBR230W-A,201,2.0,9.95,313.467
437,YBR231C,912,1.0,1.0959999999999999,34.543
438,YBR233W,1242,1.0,0.805,25.365
439,YBR233W-A,285,2.0,7.018,221.077
440,YBR234C,1155,0.0,0.0,0.0
441,YBR235W,3363,0.0,0.0,0.0
442,YBR236C,1311,0.0,0.0,0.0
443,YBR237W,2550,0.0,0.0,0.0
444,YBR238C,2196,0.0,0.0,0.0
445,YBR239C,1590,1.0,0.629,19.813
446,YBR240C,1353,0.0,0.0,0.0
447,YBR241C,1467,0.0,0.0,0.0
448,YBR242W,717,2.0,2.7889999999999997,87.876
449,YBR243C,1347,1.0,0.742,23.388
450,YBR244W,489,8.0,16.36,515.393
451,YBR245C,3390,0.0,0.0,0.0
452,YBR246W,1164,1.0,0.8590000000000001,27.065
453,YBR247C,1452,1.0,0.6890000000000001,21.697
454,YBR248C,1659,9.0,5.425,170.905
455,YBR249C,1113,9.0,8.086,254.745
456,YBR250W,1572,0.0,0.0,0.0
457,YBR251W,924,1.0,1.082,34.095
458,YBR252W,444,12.0,27.026999999999997,851.444
459,YBR253W,366,0.0,0.0,0.0
460,YBR254C,528,3.0,5.682,178.997
461,YBR255W,2085,0.0,0.0,0.0
462,YBR255C-A,363,0.0,0.0,0.0
463,YBR256C,717,3.0,4.184,131.813
464,YBR257W,840,4.0,4.762,150.016
465,YBR258C,429,0.0,0.0,0.0
466,YBR259W,2067,0.0,0.0,0.0
467,YBR260C,2001,0.0,0.0,0.0
468,YBR261C,699,0.0,0.0,0.0
469,YBR262C,321,4.0,12.460999999999999,392.566
470,YBR263W,1473,1.0,0.679,21.386999999999997
471,YBR264C,600,0.0,0.0,0.0
472,YBR265W,963,0.0,0.0,0.0
473,YBR267W,1182,1.0,0.846,26.653000000000002
474,YBR268W,318,0.0,0.0,0.0
475,YBR269C,417,0.0,0.0,0.0
476,YBR270C,1638,0.0,0.0,0.0
477,YBR271W,1260,0.0,0.0,0.0
478,YBR272C,1443,1.0,0.693,21.831999999999997
479,YBR273C,1311,1.0,0.763,24.03
480,YBR274W,1584,0.0,0.0,0.0
481,YBR275C,5751,1.0,0.174,5.478
482,YBR276C,2424,0.0,0.0,0.0
483,YBR278W,606,0.0,0.0,0.0
484,YBR279W,1338,0.0,0.0,0.0
485,YBR280C,1914,0.0,0.0,0.0
486,YBR281C,2637,2.0,0.758,23.893
487,YBR282W,441,3.0,6.803,214.30900000000003
488,YBR283C,1473,1.0,0.679,21.386999999999997
489,YBR284W,2394,0.0,0.0,0.0
490,YBR285W,435,0.0,0.0,0.0
491,YBR286W,1614,6.0,3.717,117.113
492,YBR287W,1284,1.0,0.779,24.535
493,YBR288C,1452,0.0,0.0,0.0
494,YBR289W,2718,0.0,0.0,0.0
495,YBR290W,966,0.0,0.0,0.0
496,YBR291C,900,0.0,0.0,0.0
497,YBR292C,372,0.0,0.0,0.0
498,YBR293W,1425,0.0,0.0,0.0
499,YBR294W,2580,0.0,0.0,0.0
500,YBR295W,3651,0.0,0.0,0.0
501,YBR296C,1725,0.0,0.0,0.0
502,YBR296C-A,120,0.0,0.0,0.0
503,YBR297W,1407,0.0,0.0,0.0
504,YBR298C,1845,0.0,0.0,0.0
505,YBR298C-A,222,0.0,0.0,0.0
506,YBR299W,1755,0.0,0.0,0.0
507,YBR301W,363,0.0,0.0,0.0
508,YBR302C,1140,0.0,0.0,0.0
509,YCL073C,1848,0.0,0.0,0.0
510,YCL069W,1377,0.0,0.0,0.0
511,YCL068C,783,0.5,0.639,20.117
512,YCL067C,633,1.286,2.031,63.988
513,YCL066W,528,0.0,0.0,0.0
514,YCL064C,1083,3.0,2.77,87.26700000000001
515,YCL063W,1272,2.0,1.5719999999999998,49.534
516,YCL061C,3291,0.0,0.0,0.0
517,YCL059C,951,3.0,3.155,99.38
518,YCL058C,459,3.0,6.5360000000000005,205.905
519,YCL058W-A,342,1.0,2.924,92.115
520,YCL057C-A,294,9.0,30.612,964.39
521,YCL057W,2139,2.0,0.935,29.456
522,YCL056C,435,1.0,2.299,72.422
523,YCL055W,1008,2.0,1.984,62.507
524,YCL054W-A,87,0.0,0.0,0.0
525,YCL054W,2526,2.0,0.792,24.943
526,YCL052C,1251,0.0,0.0,0.0
527,YCL051W,1752,0.0,0.0,0.0
528,YCL050C,966,1.0,1.035,32.611999999999995
529,YCL049C,939,1.0,1.065,33.55
530,YCL048W-A,240,0.0,0.0,0.0
531,YCL048W,1392,0.0,0.0,0.0
532,YCL047C,777,1.0,1.287,40.545
533,YCL045C,2283,1.0,0.43799999999999994,13.799000000000001
534,YCL044C,1254,1.0,0.797,25.122
535,YCL043C,1569,10.0,6.372999999999999,200.787
536,YCL042W,360,1.0,2.778,87.51
537,YCL040W,1503,0.0,0.0,0.0
538,YCL039W,2238,0.0,0.0,0.0
539,YCL038C,1587,0.0,0.0,0.0
540,YCL037C,1305,12.0,9.195,289.687
541,YCL036W,1701,0.0,0.0,0.0
542,YCL035C,333,2.0,6.006,189.21
543,YCL034W,1065,1.0,0.9390000000000001,29.581
544,YCL033C,507,1.0,1.972,62.137
545,YCL032W,1041,0.0,0.0,0.0
546,YCL031C,894,0.0,0.0,0.0
547,YCL030C,2400,11.0,4.583,144.391
548,YCL029C,1323,0.0,0.0,0.0
549,YCL028W,1218,1.0,0.821,25.865
550,YCL027W,1539,0.0,0.0,0.0
551,YCL026C-B,582,0.0,0.0,0.0
552,YCL026C-A,582,2.0,3.4360000000000004,108.259
553,YCL025C,1902,0.0,0.0,0.0
554,YCL024W,3114,1.0,0.321,10.117
555,YCL021W-A,378,0.0,0.0,0.0
556,YCL019W,5313,0.071,0.013000000000000001,0.424
557,YCL020W,1317,0.071,0.054000000000000006,1.709
558,YCL018W,1095,5.0,4.566,143.851
559,YCL017C,1494,0.0,0.0,0.0
560,YCL016C,1143,0.0,0.0,0.0
561,YCL014W,4911,0.0,0.0,0.0
562,YCL012C,405,2.0,4.938,155.572
563,YCL011C,1284,8.0,6.231,196.283
564,YCL010C,780,1.0,1.2819999999999998,40.389
565,YCL009C,930,2.0,2.151,67.749
566,YCL008C,1158,0.0,0.0,0.0
567,YCL005W-A,222,1.0,4.505,141.907
568,YCL005W,771,1.0,1.297,40.86
569,YCL004W,1566,0.0,0.0,0.0
570,YCL002C,792,0.0,0.0,0.0
571,YCL001W,567,4.0,7.055,222.24599999999998
572,YCL001W-A,462,0.0,0.0,0.0
573,YCL001W-B,255,0.0,0.0,0.0
574,YCR001W,315,0.0,0.0,0.0
575,YCR002C,969,0.0,0.0,0.0
576,YCR003W,552,4.0,7.246,228.28599999999997
577,YCR004C,744,14.0,18.817,592.806
578,YCR005C,1383,3.0,2.169,68.337
579,YCR006C,474,0.0,0.0,0.0
580,YCR007C,720,0.0,0.0,0.0
581,YCR008W,1812,1.0,0.552,17.386
582,YCR009C,798,5.0,6.266,197.39
583,YCR010C,852,0.0,0.0,0.0
584,YCR011C,3150,1.0,0.317,10.001
585,YCR012W,1251,78.0,62.35,1964.2420000000002
586,YCR014C,1749,1.0,0.5720000000000001,18.012
587,YCR015C,954,0.0,0.0,0.0
