Gene,SeqLen,Count,Count/Kb,FPKM
YBR103W,1608,1004,624.378,53.073
YBR104W,990,1958,1977.778,168.114
YBR105C,1089,92,84.481,7.181
YBR106W,567,10956,19322.751,1642.464
YBR107C,738,465,630.081,53.558
YBR108W,2844,225,79.114,6.725
YBR109C,444,2461,5542.793,471.146
YBR110W,1350,1377,1020,86.702
YBR111C,696,1601,2300.287,195.528
YBR111W-A,291,346,1189.003,101.067
YBR112C,2901,695,239.573,20.364
YBR114W,2373,577,243.152,20.668
YBR115C,4179,1680,402.01,34.171
YBR117C,2046,64,31.281,2.659
YBR118W,1377,86172.646,62579.99,5319.396
YBR119W,897,527,587.514,49.94
YBR120C,489,310,633.947,53.886
YBR121C,2004,7670,3827.345,325.33
YBR122C,534,953,1784.644,151.698
YBR123C,1950,725,371.795,31.603
YBR125C,1182,764,646.362,54.942
YBR126C,1488,1810,1216.398,103.396
YBR126W-A,207,1948,9410.628,799.918
YBR127C,1554,4449,2862.934,243.354
YBR128C,1035,211,203.865,17.329
YBR129C,987,1745,1767.984,150.281
YBR130C,1278,645,504.695,42.9
YBR131W,2115,298,140.898,11.977
YBR132C,1791,57,31.826,2.705
YBR133C,2484,564,227.053,19.3
YBR135W,453,652,1439.294,122.342
YBR136W,7107,152,21.387,1.818
YBR137W,540,2695,4990.741,424.221
YBR138C,1575,277,175.873,14.949
YBR139W,1527,688,450.557,38.298
YBR140C,9279,784,84.492,7.182
YBR141C,1014,329,324.458,27.579
YBR142W,2322,824,354.866,30.164
YBR143C,1314,7705,5863.775,498.43
YBR144C,315,9,28.571,2.429
YBR145W,1056,1112,1053.03,89.509
YBR146W,837,1280,1529.271,129.99
YBR147W,891,75,84.175,7.155
YBR148W,1830,29,15.847,1.347
YBR149W,1035,2175,2101.449,178.626
YBR150C,3285,310,94.368,8.021
YBR151W,951,1540,1619.348,137.647
YBR152W,876,104,118.721,10.092
YBR153W,735,400,544.218,46.259
YBR154C,648,2370,3657.407,310.885
YBR155W,1158,369,318.653,27.086
YBR156C,2097,125,59.609,5.067
YBR157C,768,86,111.979,9.518
YBR158W,1650,845,512.121,43.531
YBR159W,1044,5405,5177.203,440.07
YBR160W,897,1346,1500.557,127.55
YBR161W,1131,453,400.531,34.046
YBR162C,1368,3078,2250,191.253
YBR162W-A,198,2314,11686.869,993.402
YBR163W,1758,477,271.331,23.064
YBR164C,552,2225,4030.797,342.624
YBR165W,834,619,742.206,63.089
YBR166C,1359,1539,1132.45,96.26
YBR167C,423,219,517.73,44.008
YBR168W,1242,451,363.124,30.866
YBR169C,2082,458,219.981,18.699
YBR170C,1743,1125,645.439,54.863
YBR171W,621,3454,5561.997,472.778
YBR172C,2223,775,348.628,29.634
YBR173C,447,1236,2765.101,235.038
YBR175W,948,1018,1073.84,91.278
YBR176W,939,816,869.01,73.867
YBR177C,1356,713,525.811,44.695
YBR179C,2568,644,250.779,21.317
YBR180W,1719,67,38.976,3.313
YBR181C,711,40709.164,57256.208,4866.866
YBR182C,1359,366,269.316,22.892
YBR182C-A,195,11,56.41,4.795
YBR183W,951,237,249.211,21.183
YBR184W,1572,53,33.715,2.866
YBR185C,837,613,732.378,62.253
YBR186W,1695,103,60.767,5.165
YBR187W,843,2352,2790.036,237.157
YBR188C,423,300,709.22,60.285
YBR189W,588,37802.753,64290.396,5464.783
YBR191W,483,17511.839,36256.396,3081.849
YBR192W,1134,1161,1023.81,87.025
YBR193C,672,309,459.821,39.086
YBR194W,372,295,793.011,67.407
YBR195C,1269,337,265.563,22.573
YBR196C,1665,14109,8473.874,720.292
YBR196C-A,150,24,160,13.6
YBR196C-B,105,21,200,17
YBR197C,654,113,172.783,14.687
YBR198C,2397,1084,452.232,38.44
YBR199W,1395,3393,2432.258,206.746
YBR200W,1656,742,448.068,38.086
YBR200W-A,165,43,260.606,22.152
YBR201W,636,2326,3657.233,310.87
YBR201C-A,204,53,259.804,22.084
YBR202W,2538,303,119.385,10.148
YBR203W,2775,461,166.126,14.121
YBR204C,1128,711,630.319,53.578
YBR205W,1215,2724,2241.975,190.571
YBR207W,1398,1692,1210.3,102.877
YBR208C,5508,429,77.887,6.62
YBR209W,318,69,216.981,18.444
YBR210W,429,626,1459.207,124.035
YBR211C,975,510,523.077,44.462
YBR212W,2019,312,154.532,13.135
YBR213W,825,69,83.636,7.109
YBR214W,1584,626,395.202,33.593
YBR215W,1878,500,266.241,22.631
YBR216C,2025,905,446.914,37.988
YBR217W,561,323,575.758,48.94
YBR218C,3543,2120.302,598.448,50.869
YBR219C,384,13.452,35.032,2.978
YBR220C,1683,2017.548,1198.781,101.898
YBR221C,1101,3546,3220.708,273.765
YBR221W-A,105,20,190.476,16.191
YBR222C,1632,531,325.368,27.657
YBR223C,1635,171,104.587,8.89
YBR225W,2703,157,58.084,4.937
YBR227C,1563,787,503.519,42.8
YBR228W,915,282,308.197,26.197
YBR229C,2865,621,216.754,18.424
YBR230C,405,443,1093.827,92.977
YBR230W-A,201,172,855.721,72.738
YBR231C,912,352,385.965,32.808
YBR233W,1242,1056,850.242,72.272
YBR233W-A,285,204,715.789,60.843
YBR234C,1155,1677,1451.948,123.418
YBR235W,3363,572,170.086,14.458
YBR236C,1311,1213,925.248,78.647
YBR237W,2550,604,236.863,20.134
YBR238C,2196,323,147.086,12.503
YBR239C,1590,236,148.428,12.617
YBR240C,1353,85,62.823,5.34
YBR241C,1467,128,87.253,7.417
YBR242W,717,989,1379.358,117.248
YBR243C,1347,1735,1288.048,109.486
YBR244W,489,3507,7171.779,609.612
YBR245C,3390,1538,453.687,38.564
YBR246W,1164,1203,1033.505,87.85
YBR247C,1452,580,399.449,33.954
YBR248C,1659,2060,1241.712,105.547
YBR249C,1113,9532,8564.241,727.974
YBR250W,1572,81,51.527,4.38
YBR251W,924,798,863.636,73.41
YBR252W,444,1351,3042.793,258.642
YBR253W,366,536,1464.481,124.483
YBR254C,528,628,1189.394,101.1
YBR255W,2085,544,260.911,22.178
YBR255C-A,363,130,358.127,30.441
YBR256C,717,3099,4322.176,367.392
YBR257W,840,427,508.333,43.209
YBR258C,429,301,701.632,59.64
YBR259W,2067,435,210.45,17.889
YBR260C,2001,447,223.388,18.988
YBR261C,699,640,915.594,77.827
YBR262C,321,498,1551.402,131.872
YBR263W,1473,1935,1313.646,111.662
YBR264C,600,819,1365,116.027
YBR265W,963,1137,1180.685,100.36
YBR267W,1182,544,460.237,39.121
YBR268W,318,629,1977.987,168.132
YBR269C,417,287,688.249,58.502
YBR270C,1638,171,104.396,8.874
YBR271W,1260,409,324.603,27.592
YBR272C,1443,867,600.832,51.072
YBR273C,1311,1271,969.489,82.408
YBR274W,1584,737,465.278,39.549
YBR275C,5751,543,94.418,8.026
YBR276C,2424,978,403.465,34.295
YBR278W,606,294,485.149,41.238
YBR279W,1338,1726,1289.985,109.651
YBR280C,1914,301,157.262,13.368
YBR281C,2637,779,295.411,25.11
YBR282W,441,1002,2272.109,193.133
YBR283C,1473,2898,1967.413,167.233
YBR284W,2394,90,37.594,3.196
YBR285W,435,42,96.552,8.207
YBR286W,1614,3015,1868.03,158.785
YBR287W,1284,1238,964.174,81.956
YBR288C,1452,1380,950.413,80.787
YBR289W,2718,386,142.016,12.072
YBR290W,966,2023,2094.203,178.01
YBR291C,900,326,362.222,30.789
YBR292C,372,17,45.699,3.884
YBR293W,1425,333,233.684,19.864
YBR294W,2580,252,97.674,8.302
YBR295W,3651,541,148.179,12.595
YBR296C,1725,90,52.174,4.435
YBR296C-A,120,0,0,0
YBR297W,1407,211.014,149.974,12.748
YBR298C,1845,318.5,172.629,14.674
YBR298C-A,222,0,0,0
YBR299W,1755,23.197,13.218,1.124
YBR301W,363,1.026,2.825,0.24
YBR302C,1140,4.517,3.963,0.337
YCL073C,1848,4.333,2.345,0.199
YCL069W,1377,82.929,60.224,5.119
YCL068C,783,8.125,10.377,0.882
YCL067C,633,421.806,666.359,56.642
YCL066W,528,3.329,6.306,0.536
YCL064C,1083,336,310.249,26.372
YCL063W,1272,618,485.849,41.298
YCL061C,3291,390,118.505,10.073
YCL059C,951,1494,1570.978,133.536
YCL058C,459,471.625,1027.505,87.34
YCL058W-A,342,7.375,21.564,1.833
YCL057C-A,294,923,3139.456,266.859
YCL057W,2139,1630,762.038,64.774
YCL056C,435,499,1147.126,97.508
YCL055W,1008,1012,1003.968,85.339
YCL054W-A,87,87,1000,85.002
YCL054W,2526,1750,692.795,58.889
YCL052C,1251,1869,1494.005,126.993
YCL051W,1752,427,243.721,20.717
YCL050C,966,1580,1635.611,139.029
YCL049C,939,1039,1106.496,94.054
YCL048W-A,240,7,29.167,2.479
YCL048W,1392,20,14.368,1.221
YCL047C,777,1426,1835.264,156
YCL045C,2283,1007,441.086,37.493
YCL044C,1254,966,770.335,65.48
YCL043C,1569,24142,15386.871,1307.908
YCL042W,360,65.5,181.944,15.466
YCL040W,1503,750.5,499.335,42.444
YCL039W,2238,648,289.544,24.612
YCL038C,1587,423,266.541,22.656
YCL037C,1305,644,493.487,41.947
YCL036W,1701,309,181.658,15.441
YCL035C,333,1686,5063.063,430.368
YCL034W,1065,1897,1781.221,151.406
YCL033C,507,687,1355.03,115.18
YCL032W,1041,669,642.651,54.626
YCL031C,894,1272,1422.819,120.942
YCL030C,2400,4771,1987.917,168.976
YCL029C,1323,665,502.646,42.726
YCL028W,1218,729,598.522,50.875
YCL027W,1539,55,35.737,3.038
YCL026C-B,582,30,51.546,4.382
YCL026C-A,582,991,1702.749,144.736
YCL025C,1902,1831.517,962.943,81.852
YCL024W,3114,206,66.153,5.623
YCL021W-A,378,44,116.402,9.894
YCL019W,5313,1139.434,214.461,18.23
YCL020W,1317,6.981,5.301,0.451
YCL018W,1095,5531,5051.142,429.355
YCL017C,1494,1569,1050.201,89.269
YCL016C,1143,584,510.936,43.43
YCL014W,4911,236,48.055,4.085
YCL012C,405,159,392.593,33.371
YCL011C,1284,3095,2410.436,204.891
YCL010C,780,938,1202.564,102.22
YCL009C,930,2470,2655.914,225.757
YCL008C,1158,238,205.527,17.47
YCL005W-A,222,1265,5698.198,484.356
YCL005W,771,357,463.035,39.359
YCL004W,1566,314,200.511,17.044
YCL002C,792,926,1169.192,99.383
YCL001W,567,2352,4148.148,352.599
YCL001W-A,462,13,28.139,2.392
YCL001W-B,255,25,98.039,8.333
YCR001W,315,45,142.857,12.143
YCR002C,969,1228,1267.286,107.721
YCR003W,552,708,1282.609,109.024
YCR004C,744,1345,1807.796,153.665
YCR005C,1383,2460,1778.742,151.196
YCR006C,474,51,107.595,9.146
YCR007C,720,288,400,34.001
YCR008W,1812,916,505.519,42.97
YCR009C,798,2275,2850.877,242.329
YCR010C,852,30,35.211,2.993
YCR011C,3150,7828,2485.079,211.236
YCR012W,1251,77197,61708.233,5245.295
YCR014C,1749,314,179.531,15.26
YCR015C,954,432,452.83,38.491
YCR016W,873,580,664.376,56.473
YCR017C,2862,1068,373.166,31.72
YCR018C,666,31,46.547,3.957
YCR019W,1092,481,440.476,37.441
YCR020C,648,149,229.938,19.545
YCR020C-A,267,349,1307.116,111.107
YCR020W-B,237,390,1645.57,139.876
YCR021C,999,94,94.094,7.998
YCR022C,345,5,14.493,1.232
YCR023C,1836,1019,555.011,47.177
YCR024C,1479,539,364.435,30.978
YCR024C-B,267,2783,10423.221,885.99
YCR024C-A,123,966.114,7854.585,667.652
YCR025C,411,69,167.883,14.27
YCR026C,2229,797,357.559,30.393
YCR027C,630,479,760.317,64.628
YCR028C,1539,866,562.703,47.831
YCR028C-A,408,1433,3512.255,298.547
YCR030C,2613,464,177.574,15.094
YCR031C,414,9968.385,24078.225,2046.686
YCR032W,6504,649,99.785,8.482
YCR033W,3681,618,167.889,14.271
YCR034W,1044,1555,1489.464,126.607
YCR035C,1185,2248,1897.046,161.252
YCR036W,1002,2291,2286.427,194.35
YCR037C,2772,812,292.929,24.899
YCR038C,1929,190.875,98.95,8.411
YCR039C,633,421.806,666.359,56.642
YCR040W,528,3.329,6.306,0.536
YCR041W,333,106.826,320.8,27.268
YCR042C,4224,1008.6,238.778,20.297
YCR043C,384,549,1429.688,121.526
YCR044C,1074,623,580.074,49.307
YCR045C,1476,332,224.932,19.12
YCR046C,510,502,984.314,83.668
YCR047C,828,607,733.092,62.314
YCR048W,1833,481.273,262.56,22.318
YCR050C,309,54.727,177.111,15.055
YCR051W,669,617,922.272,78.395
YCR052W,1452,629,433.196,36.822
YCR053W,1545,3962,2564.401,217.978
YCR054C,1692,386,228.132,19.392
YCR057C,2772,669,241.342,20.514
YCR059C,777,375,482.625,41.024
YCR060W,336,194,577.381,49.078
YCR061W,1896,104,54.852,4.663
YCR063W,474,50,105.485,8.966
YCR065W,1695,220,129.794,11.033
YCR066W,1464,312,213.115,18.115
YCR067C,3198,597,186.679,15.868
YCR068W,1563,257,164.427,13.977
YCR069W,957,937,979.101,83.225
YCR071C,441,562,1274.376,108.324
YCR072C,1548,373,240.956,20.482
YCR073C,3996,422,105.606,8.977
YCR073W-A,948,476,502.11,42.68
YCR075C,783,587,749.681,63.724
YCR075W-A,228,149,653.509,55.549
YCR076C,753,551,731.74,62.199
YCR077C,2391,742,310.33,26.379
YCR079W,1329,370,278.405,23.665
YCR081W,4284,324,75.63,6.429
YCR082W,387,916,2366.925,201.192
YCR083W,384,268,697.917,59.324
YCR084C,2142,988,461.251,39.207
YCR085W,354,8,22.599,1.921
YCR086W,573,239,417.103,35.454
YCR087C-A,462,282,610.39,51.884
YCR088W,1779,1117,627.881,53.371
YCR089W,4830,96,19.876,1.689
YCR090C,549,1181,2151.184,182.854
YCR091W,2163,157,72.584,6.17
YCR092C,3057,567,185.476,15.766
YCR093W,6327,774,122.333,10.398
YCR094W,1176,366,311.224,26.455
YCR095C,1089,805,739.21,62.834
YCR095W-A,159,6,37.736,3.208
YCR096C,360,234.333,650.926,55.33
YCR097W,381,787,2065.617,175.581
YCR098C,1557,94,60.373,5.132
YCR099C,468,74,158.12,13.44
YCR100C,951,146.047,153.572,13.054
YCR101C,549,83,151.184,12.851
YCR102C,1107,55.231,49.892,4.241
YCR104W,375,2,5.333,0.453
YCR105W,1086,154,141.805,12.054
YCR106W,2499,461,184.474,15.681
YCR107W,1092,376.3,344.597,29.291
YCR108C,192,3,15.625,1.328
YDL248W,1152,60.934,52.894,4.496
YDL247W,1830,30.52,16.678,1.418
YDL246C,1074,31,28.864,2.453
YDL245C,1704,1.17,0.687,0.058
YDL244W,1023,43.912,42.925,3.649
YDL243C,990,137.853,139.245,11.836
YDL242W,354,14,39.548,3.362
YDL241W,372,125,336.022,28.562
YDL240W,3054,234,76.621,6.513
YDL239C,2373,220,92.71,7.88
YDL238C,1470,184,125.17,10.64
YDL237W,1173,792,675.192,57.392
YDL236W,939,3980,4238.552,360.283
YDL235C,504,2578,5115.079,434.79
YDL234C,2241,1298,579.206,49.233
YDL233W,1377,253,183.733,15.618
YDL232W,111,278,2504.505,212.887
YDL231C,3378,1502,444.642,37.795
YDL230W,1008,382,378.968,32.213
YDL229W,1842,12472.748,6771.307,575.572
YDL227C,1761,199,113.004,9.606
YDL226C,1059,1812,1711.048,145.442
YDL225W,1656,1575,951.087,80.844
YDL224C,1950,534,273.846,23.277
YDL223C,3141,362,115.25,9.796
YDL222C,930,26,27.957,2.376
YDL220C,2775,131,47.207,4.013
YDL219W,453,695,1534.216,130.411
YDL218W,954,24,25.157,2.138
YDL217C,624,420,673.077,57.213
YDL216C,1323,314,237.339,20.174
YDL215C,3279,1249,380.909,32.378
YDL214C,2100,113,53.81,4.574
YDL213C,678,791,1166.667,99.168
YDL212W,633,8071,12750.395,1083.803
