,Gene,SeqLen,Count,Count/Kb,FPKM
98,YBL107C,591,562.0,950.931,105.15700000000001
99,YBL106C,3033,251.0,82.756,9.151
100,YBL105C,3456,749.0,216.725,23.965999999999998
101,YBL104C,3117,480.0,153.994,17.029
102,YBL103C,1461,507.0,347.023,38.375
103,YBL102W,648,526.0,811.7280000000001,89.764
104,YBL101C,3354,236.0,70.36399999999999,7.781000000000001
105,YBL100W-C,120,3.0,25.0,2.765
106,YBL100W-B,5313,983.926,185.192,20.479
107,YBL100W-A,1317,8.582,6.516,0.721
108,YBL099W,1638,3753.0,2291.209,253.37
109,YBL098W,1383,390.0,281.996,31.184
110,YBL097W,2265,232.0,102.428,11.327
111,YBL095W,813,387.0,476.015,52.638999999999996
112,YBL093C,663,1548.0,2334.842,258.195
113,YBL092W,393,12040.0,30636.132,3387.853
114,YBL091C-A,528,141.0,267.045,29.531
115,YBL091C,1266,1475.0,1165.087,128.839
116,YBL090W,534,605.0,1132.9589999999998,125.287
117,YBL089W,1380,523.0,378.986,41.91
118,YBL088C,8364,322.0,38.498000000000005,4.257
119,YBL087C,414,9761.091999999999,23577.516,2607.286
120,YBL086C,1401,239.0,170.592,18.865
121,YBL085W,2943,834.0,283.384,31.338
122,YBL084C,2277,345.0,151.515,16.755
123,YBL082C,1377,532.0,386.347,42.724
124,YBL081W,1107,262.0,236.676,26.171999999999997
125,YBL080C,1626,309.0,190.037,21.015
126,YBL079W,4509,913.0,202.484,22.391
127,YBL078C,354,370.0,1045.198,115.58200000000001
128,YBL076C,3219,4427.0,1375.2720000000002,152.082
129,YBL075C,1950,368.0,188.718,20.869
130,YBL074C,1068,193.0,180.71200000000002,19.984
131,YBL072C,603,19919.458,33033.928,3653.01
132,YBL071C-B,99,5.0,50.505,5.585
133,YBL071W-A,249,160.0,642.57,71.058
134,YBL071C,309,152.0,491.909,54.397
135,YBL069W,1290,214.0,165.891,18.345
136,YBL068W,981,531.0,541.284,59.857
137,YBL067C,2244,676.0,301.248,33.313
138,YBL066C,3447,226.0,65.564,7.25
139,YBL064C,786,380.0,483.461,53.463
140,YBL063W,3336,190.0,56.95399999999999,6.297999999999999
141,YBL061C,2091,1221.0,583.931,64.57300000000001
142,YBL060W,2064,418.0,202.519,22.395
143,YBL059C-A,330,262.0,793.939,87.79700000000001
144,YBL059W,582,145.0,249.141,27.551
145,YBL058W,1272,1324.0,1040.881,115.104
146,YBL057C,627,1039.0,1657.0970000000002,183.248
147,YBL056W,1407,3015.0,2142.857,236.965
149,YBL054W,1578,156.0,98.859,10.932
150,YBL052C,2496,557.0,223.157,24.678
151,YBL051C,2007,282.0,140.50799999999998,15.538
152,YBL050W,879,2032.0,2311.718,255.638
153,YBL049W,417,69.0,165.468,18.298
154,YBL048W,312,20.0,64.10300000000001,7.0889999999999995
155,YBL047C,4146,999.0,240.955,26.646
156,YBL046W,1326,613.0,462.293,51.122
157,YBL045C,1374,2983.0,2171.033,240.081
158,YBL044W,369,5.0,13.55,1.4980000000000002
159,YBL043W,774,19.0,24.548000000000002,2.715
160,YBL042C,1920,283.0,147.39600000000002,16.3
161,YBL041W,726,1858.0,2559.229,283.009
162,YBL040C,660,4479.0,6786.3640000000005,750.46
163,YBL039W-B,180,156.0,866.6669999999999,95.839
164,YBL039C,1740,2031.0,1167.241,129.078
165,YBL038W,699,898.0,1284.692,142.066
166,YBL037W,3078,411.0,133.528,14.765999999999998
167,YBL036C,774,1514.0,1956.0720000000001,216.30900000000003
168,YBL035C,2118,214.0,101.039,11.173
169,YBL034C,4542,243.0,53.501000000000005,5.916
170,YBL033C,1038,1811.0,1744.701,192.935
171,YBL032W,1146,664.0,579.4069999999999,64.07300000000001
172,YBL031W,1017,139.0,136.67600000000002,15.114
174,YBL029C-A,285,346.0,1214.035,134.252
175,YBL029W,1131,101.0,89.302,9.875
176,YBL028C,321,253.0,788.1619999999999,87.15799999999999
177,YBL027W,570,18118.686,31787.167999999998,3515.139
178,YBL026W,288,460.0,1597.2220000000002,176.627
179,YBL025W,438,195.0,445.205,49.232
180,YBL024W,2055,1302.0,633.577,70.063
181,YBL023C,2607,524.0,200.997,22.226999999999997
182,YBL022C,3402,1317.0,387.125,42.81
183,YBL021C,435,280.0,643.678,71.18
184,YBL020W,1725,758.0,439.42,48.593
185,YBL019W,1563,349.0,223.28900000000002,24.691999999999997
186,YBL018C,402,214.0,532.3380000000001,58.868
187,YBL017C,4740,1463.7679999999998,308.812,34.15
188,YBL016W,1062,409.0,385.12199999999996,42.588
189,YBL015W,1581,214.0,135.357,14.968
190,YBL014C,2685,319.0,118.80799999999999,13.138
191,YBL013W,1206,29.0,24.046,2.659
192,YBL011W,2280,405.0,177.632,19.643
193,YBL010C,843,397.0,470.93699999999995,52.078
194,YBL009W,2031,221.0,108.81299999999999,12.033
195,YBL008W-A,240,12.0,50.0,5.529
196,YBL008W,2523,831.0,329.37,36.423
197,YBL007C,3735,772.0,206.69299999999998,22.857
198,YBL006C,543,1425.0,2624.309,290.20599999999996
199,YBL005W,2931,371.0,126.57799999999999,13.997
200,YBL005W-B,5268,7.292999999999999,1.3840000000000001,0.153
201,YBL005W-A,1323,0.016,0.012,0.001
202,YBL004W,7482,743.0,99.305,10.982000000000001
203,YBL003C,399,6130.7390000000005,15365.261,1699.146
204,YBL002W,396,2021.619,5105.097,564.54
205,YBL001C,315,1062.0,3371.429,372.825
206,YBR001C,2343,207.0,88.348,9.77
207,YBR002C,861,1784.0,2072.009,229.13
208,YBR003W,1422,879.0,618.143,68.357
209,YBR004C,1302,340.0,261.137,28.877
210,YBR005W,642,1139.0,1774.1429999999998,196.19099999999997
211,YBR006W,1494,615.0,411.647,45.521
212,YBR007C,2211,308.0,139.303,15.405
213,YBR008C,1647,174.0,105.647,11.683
214,YBR009C,312,3223.91,10333.046,1142.665
215,YBR010W,411,4583.225,11151.4,1233.162
216,YBR011C,864,3963.0,4586.806,507.225
217,YBR012W-B,5271,30.004,5.692,0.629
218,YBR012W-A,1323,0.612,0.46299999999999997,0.051
219,YBR013C,390,77.0,197.43599999999998,21.833000000000002
220,YBR014C,612,742.0,1212.4180000000001,134.07399999999998
221,YBR015C,1794,1313.0,731.8839999999999,80.934
222,YBR016W,387,1090.0,2816.5370000000003,311.46299999999997
223,YBR017C,2757,1238.0,449.039,49.656000000000006
224,YBR018C,1101,5.0,4.541,0.502
225,YBR019C,2100,49.0,23.333000000000002,2.58
226,YBR020W,1587,16.0,10.082,1.115
227,YBR021W,1902,105.0,55.205,6.105
228,YBR022W,534,320.0,599.251,66.267
229,YBR023C,3498,1317.0,376.501,41.635
230,YBR024W,906,289.0,318.985,35.274
231,YBR025C,1185,4985.0,4206.751,465.19800000000004
232,YBR026C,1143,254.0,222.222,24.574
233,YBR027C,333,36.0,108.10799999999999,11.955
234,YBR028C,1578,417.0,264.259,29.223000000000003
235,YBR029C,1374,408.0,296.943,32.836999999999996
236,YBR030W,1659,402.0,242.315,26.796
237,YBR031W,1089,12727.021999999999,11686.889,1292.378
238,YBR032W,303,4.0,13.200999999999999,1.46
239,YBR033W,2760,176.0,63.768,7.0520000000000005
240,YBR034C,1047,808.0,771.7289999999999,85.34100000000001
241,YBR035C,687,1532.0,2229.985,246.6
242,YBR036C,1233,1580.0,1281.427,141.705
243,YBR037C,888,354.0,398.649,44.083999999999996
244,YBR038W,2892,171.0,59.129,6.539
245,YBR039W,936,2590.0,2767.094,305.995
246,YBR040W,897,6.0,6.689,0.74
247,YBR041W,2010,1115.0,554.726,61.343999999999994
248,YBR042C,1194,640.0,536.013,59.273999999999994
249,YBR043C,2070,1127.0,544.444,60.207
250,YBR044C,1719,570.0,331.588,36.668
251,YBR045C,1920,1307.0,680.7289999999999,75.277
252,YBR046C,1005,296.0,294.527,32.57
253,YBR047W,528,164.0,310.606,34.348
254,YBR048W,471,4911.348,10427.49,1153.109
255,YBR049C,2433,1052.0,432.38800000000003,47.815
256,YBR050C,1017,7.0,6.882999999999999,0.7609999999999999
257,YBR052C,633,840.0,1327.014,146.746
258,YBR053C,1077,1131.0,1050.139,116.12799999999999
259,YBR054W,1035,154.0,148.792,16.454
260,YBR055C,2700,393.0,145.556,16.096
261,YBR056W,1506,1448.0,961.487,106.325
262,YBR056W-A,201,1857.0,9238.806,1021.66
263,YBR057C,1101,348.0,316.07599999999996,34.953
264,YBR058C,2346,549.0,234.015,25.878
265,YBR058C-A,243,639.0,2629.63,290.79400000000004
266,YBR059C,3327,572.0,171.92700000000002,19.012
267,YBR060C,1863,419.0,224.90599999999998,24.871
268,YBR061C,933,441.0,472.66900000000004,52.269
269,YBR062C,543,369.0,679.558,75.148
270,YBR063C,1215,218.0,179.424,19.840999999999998
271,YBR065C,1095,192.0,175.342,19.39
272,YBR066C,663,906.0,1366.516,151.114
273,YBR067C,633,218.0,344.392,38.084
274,YBR068C,1830,1636.0,893.9889999999999,98.861
275,YBR069C,1860,190.0,102.15100000000001,11.296
276,YBR070C,714,858.0,1201.681,132.886
277,YBR071W,636,314.0,493.711,54.596000000000004
278,YBR072W,645,72.0,111.62799999999999,12.344000000000001
279,YBR072C-A,162,0.0,0.0,0.0
280,YBR073W,2877,588.0,204.38,22.601
281,YBR074W,2931,834.0,284.545,31.465999999999998
282,YBR076W,1065,53.0,49.765,5.502999999999999
283,YBR077C,489,407.0,832.311,92.04
284,YBR078W,1290,3511.0,2721.705,300.976
285,YBR079C,2895,2305.0,796.2,88.04700000000001
286,YBR080C,2277,1221.0,536.232,59.298
287,YBR081C,3999,722.0,180.545,19.965
288,YBR082C,447,3410.0,7628.635,843.602
289,YBR083W,1461,365.0,249.829,27.627
290,YBR084W,2928,2458.0,839.4810000000001,92.833
291,YBR084C-A,570,11496.313999999998,20168.973,2230.357
292,YBR085W,924,227.0,245.671,27.166999999999998
293,YBR085C-A,258,616.0,2387.597,264.029
294,YBR086C,2841,761.0,267.863,29.621
295,YBR087W,1065,950.0,892.0189999999999,98.64299999999999
296,YBR088C,777,759.0,976.834,108.022
297,YBR089C-A,300,1233.349,4111.163,454.62699999999995
298,YBR090C,369,632.651,1714.5020000000002,189.59599999999998
299,YBR091C,330,376.0,1139.394,125.99799999999999
300,YBR092C,1404,156.55,111.50299999999999,12.33
301,YBR093C,1404,112.24700000000001,79.94800000000001,8.841000000000001
302,YBR094W,2262,424.0,187.445,20.728
303,YBR095C,1293,740.0,572.312,63.288000000000004
304,YBR096W,693,1360.0,1962.4820000000002,217.018
305,YBR097W,4365,461.0,105.613,11.679
306,YBR098W,2076,409.0,197.013,21.785999999999998
307,YBR101C,873,1743.0,1996.5639999999999,220.787
308,YBR102C,2262,354.0,156.499,17.305999999999997
309,YBR103W,1608,811.0,504.353,55.773
310,YBR104W,990,1481.0,1495.96,165.429
311,YBR105C,1089,57.0,52.342,5.787999999999999
312,YBR106W,567,8461.0,14922.399,1650.172
313,YBR107C,738,339.0,459.35,50.797
314,YBR108W,2844,187.0,65.752,7.271
315,YBR109C,444,1821.0,4101.351,453.542
316,YBR110W,1350,1018.0,754.074,83.38799999999999
317,YBR111C,696,1271.0,1826.149,201.942
318,YBR111W-A,291,224.0,769.7589999999999,85.12299999999999
319,YBR112C,2901,515.0,177.525,19.631
320,YBR114W,2373,405.0,170.67,18.873
321,YBR115C,4179,1354.0,324.001,35.829
322,YBR117C,2046,50.0,24.438000000000002,2.702
323,YBR118W,1377,68408.192,49679.152,5493.6990000000005
324,YBR119W,897,381.0,424.749,46.97
325,YBR120C,489,265.0,541.922,59.928000000000004
326,YBR121C,2004,5790.0,2889.222,319.5
327,YBR122C,534,776.0,1453.184,160.69799999999998
328,YBR123C,1950,521.0,267.17900000000003,29.546
329,YBR125C,1182,566.0,478.849,52.953
330,YBR126C,1488,1536.0,1032.258,114.15100000000001
331,YBR126W-A,207,1671.0,8072.464,892.682
332,YBR127C,1554,3508.0,2257.4,249.63099999999997
333,YBR128C,1035,178.0,171.981,19.018
334,YBR129C,987,1272.0,1288.754,142.515
335,YBR130C,1278,529.0,413.92800000000005,45.773999999999994
336,YBR131W,2115,241.0,113.948,12.600999999999999
337,YBR132C,1791,43.0,24.009,2.655
338,YBR133C,2484,451.0,181.562,20.078
339,YBR135W,453,509.0,1123.62,124.25399999999999
340,YBR136W,7107,125.0,17.588,1.945
341,YBR137W,540,2133.0,3950.0,436.805
342,YBR138C,1575,199.0,126.34899999999999,13.972000000000001
343,YBR139W,1527,533.0,349.05,38.599000000000004
344,YBR140C,9279,565.0,60.89,6.733
345,YBR141C,1014,239.0,235.7,26.065
346,YBR142W,2322,591.0,254.52200000000002,28.146
347,YBR143C,1314,5700.0,4337.9,479.7
348,YBR144C,315,6.0,19.048,2.106
349,YBR145W,1056,870.0,823.8639999999999,91.10600000000001
350,YBR146W,837,1008.0,1204.3010000000002,133.17600000000002
351,YBR147W,891,57.0,63.973,7.074
352,YBR148W,1830,31.0,16.94,1.8730000000000002
353,YBR149W,1035,1627.0,1571.981,173.835
354,YBR150C,3285,266.0,80.97399999999999,8.954
355,YBR151W,951,1213.0,1275.499,141.049
356,YBR152W,876,75.0,85.616,9.468
357,YBR153W,735,329.0,447.619,49.498999999999995
358,YBR154C,648,1763.0,2720.679,300.862
359,YBR155W,1158,276.0,238.342,26.357
360,YBR156C,2097,98.0,46.733000000000004,5.167999999999999
361,YBR157C,768,85.0,110.677,12.239
362,YBR158W,1650,620.0,375.75800000000004,41.553000000000004
363,YBR159W,1044,4156.0,3980.843,440.216
364,YBR160W,897,1015.0,1131.55,125.131
365,YBR161W,1131,393.0,347.48,38.426
366,YBR162C,1368,2436.0,1780.7020000000002,196.916
367,YBR162W-A,198,1869.0,9439.394,1043.8419999999999
368,YBR163W,1758,360.0,204.778,22.645
369,YBR164C,552,1735.0,3143.116,347.577
370,YBR165W,834,501.0,600.719,66.43
371,YBR166C,1359,1183.0,870.493,96.262
372,YBR167C,423,189.0,446.809,49.41
373,YBR168W,1242,356.0,286.634,31.697
374,YBR169C,2082,334.0,160.423,17.74
375,YBR170C,1743,806.0,462.421,51.136
376,YBR171W,621,2430.0,3913.0429999999997,432.718
377,YBR172C,2223,542.0,243.815,26.962
378,YBR173C,447,965.0,2158.837,238.732
379,YBR175W,948,742.0,782.7,86.554
380,YBR176W,939,660.0,702.875,77.726
381,YBR177C,1356,566.0,417.404,46.158
382,YBR179C,2568,494.0,192.368,21.273000000000003
383,YBR180W,1719,46.0,26.76,2.9589999999999996
384,YBR181C,711,31128.711,43781.59099999999,4841.525
385,YBR182C,1359,254.0,186.90200000000002,20.668000000000003
386,YBR182C-A,195,2.0,10.255999999999998,1.1340000000000001
387,YBR183W,951,159.0,167.192,18.489
388,YBR184W,1572,33.0,20.991999999999997,2.3209999999999997
389,YBR185C,837,481.0,574.6709999999999,63.549
390,YBR186W,1695,75.0,44.248000000000005,4.893
391,YBR187W,843,1792.0,2125.741,235.072
392,YBR188C,423,199.0,470.449,52.023999999999994
393,YBR189W,588,26342.516,44800.197,4954.166
394,YBR191W,483,13517.25,27986.023999999998,3094.795
395,YBR192W,1134,862.0,760.1410000000001,84.059
396,YBR193C,672,265.0,394.345,43.608000000000004
397,YBR194W,372,235.0,631.72,69.858
398,YBR195C,1269,290.0,228.52599999999998,25.271
399,YBR196C,1665,11017.0,6616.816999999999,731.711
400,YBR196C-A,150,8.0,53.333,5.898
401,YBR196C-B,105,6.0,57.143,6.319
402,YBR197C,654,86.0,131.498,14.542
403,YBR198C,2397,819.0,341.67699999999996,37.784
404,YBR199W,1395,2659.0,1906.0929999999998,210.783
405,YBR200W,1656,560.0,338.164,37.395
406,YBR200W-A,165,25.0,151.515,16.755
407,YBR201W,636,1729.0,2718.553,300.627
408,YBR201C-A,204,34.0,166.667,18.430999999999997
409,YBR202W,2538,226.667,89.309,9.876
410,YBR203W,2775,356.0,128.28799999999998,14.187000000000001
411,YBR204C,1128,513.0,454.787,50.292
412,YBR205W,1215,2021.0,1663.374,183.942
413,YBR207W,1398,1289.0,922.0310000000001,101.962
414,YBR208C,5508,289.0,52.468999999999994,5.8020000000000005
415,YBR209W,318,52.0,163.52200000000002,18.083
416,YBR210W,429,445.0,1037.296,114.708
417,YBR211C,975,449.0,460.51300000000003,50.925
418,YBR212W,2019,223.0,110.45100000000001,12.214
419,YBR213W,825,44.0,53.333,5.898
420,YBR214W,1584,474.0,299.242,33.091
421,YBR215W,1878,423.0,225.24,24.908
422,YBR216C,2025,701.0,346.173,38.281
423,YBR217W,561,253.0,450.98,49.871
424,YBR218C,3543,1582.533,446.665,49.394
425,YBR219C,384,10.815,28.164,3.114
426,YBR220C,1683,1462.185,868.797,96.075
427,YBR221C,1101,2725.0,2475.0229999999997,273.697
428,YBR221W-A,105,11.0,104.762,11.585
429,YBR222C,1632,398.0,243.873,26.968000000000004
430,YBR223C,1635,105.0,64.22,7.102
431,YBR225W,2703,114.0,42.175,4.664
432,YBR227C,1563,582.0,372.361,41.177
433,YBR228W,915,193.0,210.929,23.325
434,YBR229C,2865,473.0,165.09599999999998,18.257
435,YBR230C,405,346.0,854.321,94.47399999999999
436,YBR230W-A,201,132.0,656.716,72.622
437,YBR231C,912,287.0,314.693,34.8
438,YBR233W,1242,793.0,638.486,70.60600000000001
439,YBR233W-A,285,180.0,631.5790000000001,69.842
440,YBR234C,1155,1355.0,1173.16,129.732
441,YBR235W,3363,429.0,127.565,14.107000000000001
442,YBR236C,1311,991.0,755.9119999999999,83.59100000000001
443,YBR237W,2550,451.0,176.863,19.558
444,YBR238C,2196,246.0,112.022,12.388
445,YBR239C,1590,174.0,109.434,12.102
446,YBR240C,1353,65.0,48.041000000000004,5.313
447,YBR241C,1467,117.0,79.755,8.82
448,YBR242W,717,808.0,1126.9180000000001,124.619
449,YBR243C,1347,1271.0,943.578,104.344
450,YBR244W,489,2662.0,5443.763000000001,601.991
451,YBR245C,3390,1126.0,332.153,36.731
452,YBR246W,1164,867.0,744.845,82.368
453,YBR247C,1452,413.0,284.435,31.454
454,YBR248C,1659,1618.0,975.2860000000001,107.851
455,YBR249C,1113,7392.0,6641.509,734.442
456,YBR250W,1572,49.0,31.17,3.447
457,YBR251W,924,611.0,661.255,73.124
458,YBR252W,444,1033.0,2326.577,257.281
459,YBR253W,366,438.0,1196.721,132.338
460,YBR254C,528,479.0,907.197,100.321
461,YBR255W,2085,413.0,198.082,21.905
462,YBR255C-A,363,102.0,280.992,31.073
463,YBR256C,717,2359.0,3290.098,363.83099999999996
464,YBR257W,840,296.0,352.381,38.968
465,YBR258C,429,248.0,578.089,63.927
466,YBR259W,2067,305.0,147.55700000000002,16.317
467,YBR260C,2001,333.0,166.417,18.403
468,YBR261C,699,524.0,749.6419999999999,82.898
469,YBR262C,321,482.0,1501.558,166.048
470,YBR263W,1473,1464.0,993.89,109.90799999999999
471,YBR264C,600,606.0,1010.0,111.689
472,YBR265W,963,925.0,960.54,106.22
473,YBR267W,1182,425.0,359.56,39.760999999999996
474,YBR268W,318,469.0,1474.8429999999998,163.093
475,YBR269C,417,207.0,496.403,54.894
476,YBR270C,1638,134.0,81.807,9.047
477,YBR271W,1260,296.0,234.921,25.978
478,YBR272C,1443,598.0,414.414,45.827
479,YBR273C,1311,1006.0,767.3530000000001,84.85700000000001
480,YBR274W,1584,585.0,369.31800000000004,40.841
481,YBR275C,5751,442.0,76.85600000000001,8.499
482,YBR276C,2424,740.0,305.281,33.759
483,YBR278W,606,236.0,389.439,43.066
484,YBR279W,1338,1298.0,970.105,107.27799999999999
485,YBR280C,1914,214.0,111.80799999999999,12.364
486,YBR281C,2637,565.0,214.25900000000001,23.693
487,YBR282W,441,726.0,1646.259,182.049
488,YBR283C,1473,2129.0,1445.35,159.832
489,YBR284W,2394,80.0,33.417,3.695
490,YBR285W,435,30.0,68.96600000000001,7.626
491,YBR286W,1614,2399.0,1486.369,164.368
492,YBR287W,1284,933.0,726.6360000000001,80.354
493,YBR288C,1452,1012.0,696.97,77.07300000000001
494,YBR289W,2718,290.0,106.696,11.799000000000001
495,YBR290W,966,1549.0,1603.52,177.32299999999998
496,YBR291C,900,247.0,274.444,30.349
497,YBR292C,372,13.0,34.946,3.864
498,YBR293W,1425,270.0,189.47400000000002,20.953000000000003
499,YBR294W,2580,193.0,74.806,8.272
500,YBR295W,3651,439.0,120.241,13.297
501,YBR296C,1725,73.0,42.318999999999996,4.68
502,YBR296C-A,120,0.0,0.0,0.0
503,YBR297W,1407,146.89600000000002,104.40299999999999,11.545
504,YBR298C,1845,241.0,130.623,14.445
505,YBR298C-A,222,1.0,4.505,0.498
506,YBR299W,1755,19.246,10.967,1.213
507,YBR301W,363,2.1109999999999998,5.816,0.643
508,YBR302C,1140,2.36,2.07,0.22899999999999998
509,YCL073C,1848,3.0,1.6230000000000002,0.18
510,YCL069W,1377,58.824,42.718999999999994,4.724
511,YCL068C,783,5.7,7.28,0.805
512,YCL067C,633,328.89099999999996,519.576,57.457
513,YCL066W,528,8.149,15.434000000000001,1.7069999999999999
514,YCL064C,1083,277.0,255.771,28.284000000000002
515,YCL063W,1272,460.0,361.635,39.991
516,YCL061C,3291,286.0,86.904,9.61
517,YCL059C,951,1126.0,1184.017,130.933
518,YCL058C,459,371.467,809.296,89.495
519,YCL058W-A,342,10.533,30.799,3.406
520,YCL057C-A,294,688.0,2340.136,258.781
521,YCL057W,2139,1244.0,581.58,64.313
522,YCL056C,435,349.0,802.299,88.721
523,YCL055W,1008,781.0,774.802,85.68
524,YCL054W-A,87,65.0,747.1260000000001,82.62
525,YCL054W,2526,1333.0,527.712,58.356
526,YCL052C,1251,1378.0,1101.519,121.81
527,YCL051W,1752,302.0,172.37400000000002,19.062
528,YCL050C,966,1235.0,1278.468,141.378
529,YCL049C,939,836.0,890.309,98.454
530,YCL048W-A,240,8.0,33.333,3.6860000000000004
531,YCL048W,1392,17.0,12.213,1.351
532,YCL047C,777,1084.0,1395.109,154.276
533,YCL045C,2283,711.0,311.432,34.439
534,YCL044C,1254,804.0,641.148,70.9
535,YCL043C,1569,19325.0,12316.761999999999,1362.0320000000002
536,YCL042W,360,53.0,147.222,16.28
537,YCL040W,1503,615.0,409.18199999999996,45.248999999999995
538,YCL039W,2238,462.0,206.43400000000003,22.828000000000003
539,YCL038C,1587,286.0,180.21400000000003,19.929000000000002
540,YCL037C,1305,498.0,381.60900000000004,42.2
541,YCL036W,1701,233.0,136.97799999999998,15.148
542,YCL035C,333,1284.0,3855.8559999999998,426.394
543,YCL034W,1065,1465.0,1375.5870000000002,152.11700000000002
544,YCL033C,507,485.0,956.607,105.785
545,YCL032W,1041,459.0,440.92199999999997,48.75899999999999
546,YCL031C,894,992.0,1109.62,122.706
547,YCL030C,2400,3749.0,1562.0829999999999,172.74099999999999
548,YCL029C,1323,530.0,400.605,44.3
549,YCL028W,1218,619.0,508.21,56.2
