Gene,SeqLen,Count,Count/Kb,FPKM
YBR271W,1260,0,0,0
YBR272C,1443,5,3.465,155.734
YBR273C,1311,0,0,0
YBR274W,1584,0,0,0
YBR275C,5751,0,0,0
YBR276C,2424,0,0,0
YBR278W,606,2,3.3,148.333
YBR279W,1338,2,1.495,67.182
YBR280C,1914,2,1.045,46.964
YBR281C,2637,1,0.379,17.044
YBR282W,441,0,0,0
YBR283C,1473,3,2.037,91.537
YBR284W,2394,0,0,0
YBR285W,435,0,0,0
YBR286W,1614,8,4.957,222.775
YBR287W,1284,0,0,0
YBR288C,1452,0,0,0
YBR289W,2718,0,0,0
YBR290W,966,5,5.176,232.634
YBR291C,900,0,0,0
YBR292C,372,0,0,0
YBR293W,1425,0,0,0
YBR294W,2580,1,0.388,17.42
YBR295W,3651,0,0,0
YBR296C,1725,1,0.58,26.055
YBR296C-A,120,0,0,0
YBR297W,1407,0,0,0
YBR298C,1845,0,0,0
YBR298C-A,222,0,0,0
YBR299W,1755,0,0,0
YBR301W,363,1,2.755,123.815
YBR302C,1140,0,0,0
YCL073C,1848,0,0,0
YCL069W,1377,0,0,0
YCL068C,783,1.5,1.916,86.101
YCL067C,633,0.333,0.527,23.668
YCL066W,528,0,0,0
YCL064C,1083,0,0,0
YCL063W,1272,2,1.572,70.668
YCL061C,3291,1,0.304,13.657
YCL059C,951,1,1.052,47.261
YCL058C,459,3.5,7.625,342.717
YCL058W-A,342,1.5,4.386,197.127
YCL057C-A,294,6,20.408,917.242
YCL057W,2139,0,0,0
YCL056C,435,1,2.299,103.321
YCL055W,1008,0,0,0
YCL054W-A,87,0,0,0
YCL054W,2526,0,0,0
YCL052C,1251,0,0,0
YCL051W,1752,1,0.571,25.653
YCL050C,966,1,1.035,46.527
YCL049C,939,1,1.065,47.865
YCL048W-A,240,0,0,0
YCL048W,1392,0,0,0
YCL047C,777,0,0,0
YCL045C,2283,1,0.438,19.687
YCL044C,1254,1,0.797,35.841
YCL043C,1569,33,21.033,945.303
YCL042W,360,5,13.889,624.234
YCL040W,1503,5,3.327,149.517
YCL039W,2238,0,0,0
YCL038C,1587,4,2.52,113.283
YCL037C,1305,6,4.598,206.643
YCL036W,1701,0,0,0
YCL035C,333,7,21.021,944.787
YCL034W,1065,0,0,0
YCL033C,507,4,7.89,354.594
YCL032W,1041,0,0,0
YCL031C,894,0,0,0
YCL030C,2400,1,0.417,18.727
YCL029C,1323,0,0,0
YCL028W,1218,3,2.463,110.702
YCL027W,1539,0,0,0
YCL026C-B,582,2,3.436,154.45
YCL026C-A,582,5,8.591,386.124
YCL025C,1902,0,0,0
YCL024W,3114,1,0.321,14.433
YCL021W-A,378,0,0,0
YCL019W,5313,0.143,0.027,1.208
YCL020W,1317,0.831,0.631,28.365
YCL018W,1095,1,0.913,41.046
YCL017C,1494,1,0.669,30.084
YCL016C,1143,0,0,0
YCL014W,4911,1,0.204,9.152
YCL012C,405,0,0,0
YCL011C,1284,4,3.115,140.015
YCL010C,780,1,1.282,57.622
YCL009C,930,4,4.301,193.311
YCL008C,1158,0,0,0
YCL005W-A,222,2,9.009,404.909
YCL005W,771,0,0,0
YCL004W,1566,0,0,0
YCL002C,792,0,0,0
YCL001W,567,7,12.346,554.875
YCL001W-A,462,0,0,0
YCL001W-B,255,0,0,0
YCR001W,315,0,0,0
YCR002C,969,0,0,0
YCR003W,552,2,3.623,162.844
YCR004C,744,4,5.376,241.639
YCR005C,1383,3,2.169,97.494
YCR006C,474,0,0,0
YCR007C,720,0,0,0
YCR008W,1812,0,0,0
YCR009C,798,1,1.253,56.322
YCR010C,852,0,0,0
YCR011C,3150,2,0.635,28.536
YCR012W,1251,149,119.105,5353.144
YCR014C,1749,0,0,0
YCR015C,954,0,0,0
YCR016W,873,4,4.582,205.933
YCR017C,2862,0,0,0
YCR018C,666,0,0,0
YCR019W,1092,0,0,0
YCR020C,648,0,0,0
YCR020C-A,267,0,0,0
YCR020W-B,237,2,8.439,379.281
YCR021C,999,0,0,0
YCR022C,345,0,0,0
YCR023C,1836,0,0,0
YCR024C,1479,0,0,0
YCR024C-B,267,0,0,0
YCR024C-A,123,24.5,199.187,8952.43
YCR025C,411,0,0,0
YCR026C,2229,0,0,0
YCR027C,630,1,1.587,71.341
YCR028C,1539,0,0,0
YCR028C-A,408,11,26.961,1211.748
YCR030C,2613,2,0.765,34.401
YCR031C,414,55.5,134.058,6025.216
YCR032W,6504,0,0,0
YCR033W,3681,0,0,0
YCR034W,1044,3,2.874,129.152
YCR035C,1185,0,0,0
YCR036W,1002,1,0.998,44.855
YCR037C,2772,0,0,0
YCR038C,1929,1.5,0.778,34.949
YCR039C,633,0.333,0.527,23.668
YCR040W,528,0,0,0
YCR041W,333,0,0,0
YCR042C,4224,1,0.237,10.64
YCR043C,384,1,2.604,117.044
YCR044C,1074,1,0.931,41.848
YCR045C,1476,0,0,0
YCR046C,510,3,5.882,264.381
YCR047C,828,0,0,0
YCR048W,1833,0,0,0
YCR050C,309,0,0,0
YCR051W,669,1,1.495,67.182
YCR052W,1452,0,0,0
YCR053W,1545,2,1.294,58.181
YCR054C,1692,0,0,0
YCR057C,2772,0,0,0
YCR059C,777,0,0,0
YCR060W,336,0,0,0
YCR061W,1896,1,0.527,23.705
YCR063W,474,0,0,0
YCR065W,1695,0,0,0
YCR066W,1464,1,0.683,30.7
YCR067C,3198,0,0,0
YCR068W,1563,0,0,0
YCR069W,957,1,1.045,46.964
YCR071C,441,2,4.535,203.832
YCR072C,1548,0,0,0
YCR073C,3996,0,0,0
YCR073W-A,948,2,2.11,94.82
YCR075C,783,0,0,0
YCR075W-A,228,0,0,0
YCR076C,753,0,0,0
YCR077C,2391,1,0.418,18.798
YCR079W,1329,0,0,0
YCR081W,4284,0,0,0
YCR082W,387,0,0,0
YCR083W,384,0,0,0
YCR084C,2142,0,0,0
YCR085W,354,0,0,0
YCR086W,573,0,0,0
YCR087C-A,462,2,4.329,194.566
YCR088W,1779,7,3.935,176.849
YCR089W,4830,0,0,0
YCR090C,549,3,5.464,245.6
YCR091W,2163,0,0,0
YCR092C,3057,0,0,0
YCR093W,6327,0,0,0
YCR094W,1176,0,0,0
YCR095C,1089,1,0.918,41.272
YCR095W-A,159,0,0,0
YCR096C,360,1.333,3.704,166.462
YCR097W,381,6,15.748,707.793
YCR098C,1557,0,0,0
YCR099C,468,0,0,0
YCR100C,951,0,0,0
YCR101C,549,1,1.821,81.867
YCR102C,1107,0,0,0
YCR104W,375,0,0,0
YCR105W,1086,0,0,0
YCR106W,2499,1,0.4,17.985
YCR107W,1092,1.333,1.221,54.878
YCR108C,192,0,0,0
YDL248W,1152,0,0,0
YDL247W,1830,0,0,0
YDL246C,1074,0,0,0
YDL245C,1704,0,0,0
YDL244W,1023,0,0,0
YDL243C,990,0.333,0.337,15.133
YDL242W,354,0,0,0
YDL241W,372,0,0,0
YDL240W,3054,0,0,0
YDL239C,2373,0,0,0
YDL238C,1470,0,0,0
YDL237W,1173,0,0,0
YDL236W,939,2,2.13,95.729
YDL235C,504,9,17.857,802.587
YDL234C,2241,2,0.892,40.111
YDL233W,1377,0,0,0
YDL232W,111,9,81.081,3644.177
YDL231C,3378,0,0,0
YDL230W,1008,0,0,0
YDL229W,1842,7.5,4.072,183
YDL227C,1761,0,0,0
YDL226C,1059,1,0.944,42.441
YDL225W,1656,4,2.415,108.562
YDL224C,1950,0,0,0
YDL223C,3141,0,0,0
YDL222C,930,0,0,0
YDL220C,2775,0,0,0
YDL219W,453,1,2.208,99.216
YDL218W,954,0,0,0
YDL217C,624,0,0,0
YDL216C,1323,1,0.756,33.972
YDL215C,3279,0,0,0
YDL214C,2100,0,0,0
YDL213C,678,0,0,0
YDL212W,633,3,4.739,213.009
YDL211C,1119,0,0,0
YDL210W,1716,0,0,0
YDL209C,1020,0,0,0
YDL208W,471,9,19.108,858.819
YDL207W,1617,0,0,0
YDL206W,2289,0,0,0
YDL205C,984,1,1.016,45.676
YDL204W,1182,0,0,0
YDL203C,1872,2,1.068,48.018
YDL202W,750,1,1.333,59.926
YDL201W,861,0,0,0
YDL200C,567,2,3.527,158.536
YDL199C,2064,1,0.484,21.776
YDL198C,903,0,0,0
YDL197C,1578,0,0,0
YDL195W,3822,1,0.262,11.76
YDL194W,2655,0,0,0
YDL193W,1128,4,3.546,159.379
YDL192W,546,52.8,96.703,4346.315
YDL191W,363,26.5,73.003,3281.098
YDL190C,2886,1,0.347,15.573
YDL189W,1374,0,0,0
YDL188C,1134,0,0,0
YDL186W,834,0,0,0
YDL185W,3216,4,1.244,55.902
YDL184C,78,0,0,0
YDL183C,963,0,0,0
YDL182W,1287,7.5,5.828,261.916
YDL181W,258,1,3.876,174.205
YDL180W,1644,0,0,0
YDL179W,915,0,0,0
YDL178W,1593,4,2.511,112.856
YDL177C,513,0,0,0
YDL176W,2127,0,0,0
YDL175C,1035,0,0,0
YDL174C,1764,3,1.701,76.437
YDL173W,888,2,2.252,101.227
YDL171C,6438,4,0.621,27.925
YDL170W,1587,0,0,0
YDL169C,672,0,0,0
YDL168W,1161,1,0.861,38.712
YDL167C,2160,1,0.463,20.808
YDL166C,594,1,1.684,75.665
YDL165W,576,4,6.944,312.117
YDL164C,2268,1,0.441,19.817
YDL161W,1365,4,2.93,131.707
YDL160C-A,243,1,4.115,184.958
YDL160C,1521,3,1.972,88.649
YDL159W-A,132,0,0,0
YDL159W,1548,3,1.938,87.102
YDL157C,357,7,19.608,881.272
YDL156W,1569,0,0,0
YDL155W,1284,0,0,0
YDL154W,2706,0,0,0
YDL153C,1833,0,0,0
YDL150W,1269,0,0,0
YDL149W,2994,0,0,0
YDL148C,2433,2,0.822,36.946
YDL147W,1338,3,2.242,100.773
YDL146W,1476,1,0.678,30.45
YDL145C,3606,1,0.277,12.464
YDL144C,1071,0,0,0
YDL143W,1587,6,3.781,169.924
YDL142C,852,0,0,0
YDL141W,2073,0,0,0
YDL140C,5202,1,0.192,8.64
YDL139C,672,0,0,0
YDL138W,2292,1,0.436,19.609
YDL137W,546,23.2,42.491,1909.745
YDL136W,363,22.5,61.983,2785.838
YDL135C,609,9,14.778,664.21
YDL134C,1110,0,0,0
YDL133C-A,78,0,0,0
YDL133W,1314,0,0,0
YDL132W,2448,4,1.634,73.439
YDL131W,1323,2.5,1.89,84.93
YDL130W-A,261,7,26.82,1205.417
YDL130W,321,15,46.729,2100.227
YDL129W,876,0,0,0
YDL128W,1236,1,0.809,36.363
YDL127W,927,0,0,0
YDL126C,2508,10,3.987,179.206
YDL125C,477,6,12.579,565.344
YDL124W,939,10,10.65,478.646
YDL123W,423,3,7.092,318.758
YDL122W,2430,3,1.235,55.487
YDL121C,450,14,31.111,1398.284
YDL120W,525,2,3.81,171.218
YDL119C,924,0,0,0
YDL117W,2658,1,0.376,16.909
YDL116W,2181,0,0,0
YDL115C,1062,6,5.65,253.926
YDL114W,927,0,0,0
YDL113C,1923,0,0,0
YDL112W,4311,0,0,0
YDL111C,798,1,1.253,56.322
YDL110C,453,4,8.83,396.864
YDL109C,1944,0,0,0
YDL108W,921,0,0,0
YDL107W,1056,1,0.947,42.561
YDL106C,1680,0,0,0
YDL105W,1209,0,0,0
YDL104C,1224,0,0,0
YDL103C,1434,3,2.092,94.027
YDL102W,3294,0,0,0
YDL101C,1542,1,0.649,29.147
YDL100C,1065,2,1.878,84.403
YDL099W,1026,3,2.924,131.418
YDL098C,585,0,0,0
YDL097C,1305,6,4.598,206.643
YDL095W,2454,11,4.482,201.464
YDL093W,2232,0,0,0
YDL092W,441,10,22.676,1019.158
YDL091C,1368,0,0,0
YDL090C,1296,0,0,0
YDL089W,1455,0,0,0
YDL088C,1587,1,0.63,28.321
YDL087C,786,1,1.272,57.182
YDL086W,822,2,2.433,109.355
YDL085C-A,207,3,14.493,651.375
YDL085W,1638,0,0,0
YDL084W,1341,0,0,0
YDL083C,432,29.5,68.287,3069.151
YDL082W,600,21.4,35.667,1603.033
YDL081C,321,25,77.882,3500.378
