Gene,SeqLen,Count,Count/Kb,FPKM
YBR264C,600,1,1.667,50.598
YBR265W,963,1,1.038,31.525
YBR267W,1182,1,0.846,25.684
YBR268W,318,0,0,0
YBR269C,417,1,2.398,72.802
YBR270C,1638,0,0,0
YBR271W,1260,0,0,0
YBR272C,1443,0,0,0
YBR273C,1311,0,0,0
YBR274W,1584,1,0.631,19.166
YBR275C,5751,0,0,0
YBR276C,2424,0,0,0
YBR278W,606,0,0,0
YBR279W,1338,2,1.495,45.379
YBR280C,1914,1,0.522,15.861
YBR281C,2637,0,0,0
YBR282W,441,1,2.268,68.84
YBR283C,1473,0,0,0
YBR284W,2394,0,0,0
YBR285W,435,0,0,0
YBR286W,1614,1,0.62,18.809
YBR287W,1284,0,0,0
YBR288C,1452,1,0.689,20.908
YBR289W,2718,0,0,0
YBR290W,966,0,0,0
YBR291C,900,0,0,0
YBR292C,372,0,0,0
YBR293W,1425,0,0,0
YBR294W,2580,0,0,0
YBR295W,3651,0,0,0
YBR296C,1725,0,0,0
YBR296C-A,120,0,0,0
YBR297W,1407,0,0,0
YBR298C,1845,0,0,0
YBR298C-A,222,0,0,0
YBR299W,1755,0,0,0
YBR301W,363,0,0,0
YBR302C,1140,0.167,0.146,4.438
YCL073C,1848,0,0,0
YCL069W,1377,0,0,0
YCL068C,783,0.5,0.639,19.386
YCL067C,633,0,0,0
YCL066W,528,0,0,0
YCL064C,1083,0,0,0
YCL063W,1272,4,3.145,95.467
YCL061C,3291,0,0,0
YCL059C,951,2,2.103,63.845
YCL058C,459,2,4.357,132.281
YCL058W-A,342,2,5.848,177.535
YCL057C-A,294,5,17.007,516.301
YCL057W,2139,1,0.468,14.193
YCL056C,435,1,2.299,69.79
YCL055W,1008,1,0.992,30.118
YCL054W-A,87,0,0,0
YCL054W,2526,3,1.188,36.055
YCL052C,1251,0,0,0
YCL051W,1752,0,0,0
YCL050C,966,3,3.106,94.281
YCL049C,939,3,3.195,96.992
YCL048W-A,240,1,4.167,126.494
YCL048W,1392,0,0,0
YCL047C,777,3,3.861,117.214
YCL045C,2283,1,0.438,13.298
YCL044C,1254,1,0.797,24.209
YCL043C,1569,30,19.12,580.468
YCL042W,360,0,0,0
YCL040W,1503,0,0,0
YCL039W,2238,0,0,0
YCL038C,1587,1,0.63,19.129
YCL037C,1305,2,1.533,46.526
YCL036W,1701,0,0,0
YCL035C,333,3,9.009,273.5
YCL034W,1065,0,0,0
YCL033C,507,1,1.972,59.879
YCL032W,1041,0,0,0
YCL031C,894,2,2.237,67.916
YCL030C,2400,1,0.417,12.649
YCL029C,1323,0,0,0
YCL028W,1218,1,0.821,24.925
YCL027W,1539,0,0,0
YCL026C-B,582,0,0,0
YCL026C-A,582,3,5.155,156.487
YCL025C,1902,0,0,0
YCL024W,3114,0,0,0
YCL021W-A,378,0,0,0
YCL019W,5313,0.16,0.03,0.914
YCL020W,1317,0.758,0.575,17.463
YCL018W,1095,5,4.566,138.623
YCL017C,1494,3,2.008,60.961
YCL016C,1143,0,0,0
YCL014W,4911,0,0,0
YCL012C,405,1,2.469,74.959
YCL011C,1284,5,3.894,118.218
YCL010C,780,9,11.538,350.29
YCL009C,930,43,46.237,1403.673
YCL008C,1158,0,0,0
YCL005W-A,222,28,126.126,3829
YCL005W,771,2,2.594,78.751
YCL004W,1566,0,0,0
YCL002C,792,0,0,0
YCL001W,567,7,12.346,374.796
YCL001W-A,462,0,0,0
YCL001W-B,255,0,0,0
YCR001W,315,0,0,0
YCR002C,969,2,2.064,62.659
YCR003W,552,2,3.623,109.995
YCR004C,744,16,21.505,652.871
YCR005C,1383,1,0.723,21.951
YCR006C,474,0,0,0
YCR007C,720,0,0,0
YCR008W,1812,0,0,0
YCR009C,798,4,5.013,152.173
YCR010C,852,0,0,0
YCR011C,3150,3,0.952,28.913
YCR012W,1251,93,74.341,2256.867
YCR014C,1749,0,0,0
YCR015C,954,0,0,0
YCR016W,873,12,13.746,417.299
YCR017C,2862,0,0,0
YCR018C,666,0,0,0
YCR019W,1092,0,0,0
YCR020C,648,0,0,0
YCR020C-A,267,0,0,0
YCR020W-B,237,8,33.755,1024.76
YCR021C,999,0,0,0
YCR022C,345,0,0,0
YCR023C,1836,0,0,0
YCR024C,1479,0,0,0
YCR024C-B,267,0,0,0
YCR024C-A,123,45,365.854,11106.769
YCR025C,411,0,0,0
YCR026C,2229,0,0,0
YCR027C,630,1,1.587,48.188
YCR028C,1539,0,0,0
YCR028C-A,408,6,14.706,446.449
YCR030C,2613,2,0.765,23.237
YCR031C,414,128,309.179,9386.204
YCR032W,6504,0,0,0
YCR033W,3681,0,0,0
YCR034W,1044,2,1.916,58.158
YCR035C,1185,1,0.844,25.619
YCR036W,1002,1,0.998,30.298
YCR037C,2772,0,0,0
YCR038C,1929,0.5,0.259,7.869
YCR039C,633,0,0,0
YCR040W,528,0,0,0
YCR041W,333,0,0,0
YCR042C,4224,0,0,0
YCR043C,384,2,5.208,158.117
YCR044C,1074,0,0,0
YCR045C,1476,0,0,0
YCR046C,510,2,3.922,119.053
YCR047C,828,3,3.623,109.995
YCR048W,1833,0,0,0
YCR050C,309,0,0,0
YCR051W,669,1,1.495,45.379
YCR052W,1452,1,0.689,20.908
YCR053W,1545,4,2.589,78.598
YCR054C,1692,0,0,0
YCR057C,2772,0,0,0
YCR059C,777,1,1.287,39.071
YCR060W,336,1,2.976,90.353
YCR061W,1896,0,0,0
YCR063W,474,1,2.11,64.047
YCR065W,1695,0,0,0
YCR066W,1464,0,0,0
YCR067C,3198,1,0.313,9.493
YCR068W,1563,0,0,0
YCR069W,957,2,2.09,63.445
YCR071C,441,3,6.803,206.52
YCR072C,1548,0,0,0
YCR073C,3996,0,0,0
YCR073W-A,948,5,5.274,160.119
YCR075C,783,2,2.554,77.544
YCR075W-A,228,9,39.474,1198.362
YCR076C,753,1,1.328,40.317
YCR077C,2391,2,0.836,25.394
YCR079W,1329,0,0,0
YCR081W,4284,0,0,0
YCR082W,387,2,5.168,156.891
YCR083W,384,0,0,0
YCR084C,2142,1,0.467,14.173
YCR085W,354,0,0,0
YCR086W,573,3,5.236,158.945
YCR087C-A,462,1,2.165,65.711
YCR088W,1779,6,3.373,102.39
YCR089W,4830,0,0,0
YCR090C,549,2,3.643,110.596
YCR091W,2163,0,0,0
YCR092C,3057,0,0,0
YCR093W,6327,2,0.316,9.596
YCR094W,1176,0,0,0
YCR095C,1089,1,0.918,27.877
YCR095W-A,159,0,0,0
YCR096C,360,0,0,0
YCR097W,381,1,2.625,79.681
YCR098C,1557,0,0,0
YCR099C,468,0,0,0
YCR100C,951,0,0,0
YCR101C,549,1,1.821,55.298
YCR102C,1107,0,0,0
YCR104W,375,0,0,0
YCR105W,1086,0,0,0
YCR106W,2499,0,0,0
YCR107W,1092,0.333,0.305,9.267
YCR108C,192,0,0,0
YDL248W,1152,0,0,0
YDL247W,1830,0,0,0
YDL246C,1074,0,0,0
YDL245C,1704,0,0,0
YDL244W,1023,0,0,0
YDL243C,990,0,0,0
YDL242W,354,0,0,0
YDL241W,372,0,0,0
YDL240W,3054,2,0.655,19.881
YDL239C,2373,0,0,0
YDL238C,1470,0,0,0
YDL237W,1173,0,0,0
YDL236W,939,8,8.52,258.645
YDL235C,504,9,17.857,542.116
YDL234C,2241,0,0,0
YDL233W,1377,0,0,0
YDL232W,111,14,126.126,3829
YDL231C,3378,0,0,0
YDL230W,1008,0,0,0
YDL229W,1842,10.5,5.7,173.053
YDL227C,1761,0,0,0
YDL226C,1059,0,0,0
YDL225W,1656,6,3.623,109.995
YDL224C,1950,0,0,0
YDL223C,3141,1,0.318,9.665
YDL222C,930,0,0,0
YDL220C,2775,0,0,0
YDL219W,453,2,4.415,134.033
YDL218W,954,0,0,0
YDL217C,624,1,1.603,48.651
YDL216C,1323,0,0,0
YDL215C,3279,0,0,0
YDL214C,2100,0,0,0
YDL213C,678,9,13.274,402.989
YDL212W,633,7,11.058,335.718
YDL211C,1119,0,0,0
YDL210W,1716,0,0,0
YDL209C,1020,0,0,0
YDL208W,471,11,23.355,709.01
YDL207W,1617,0,0,0
YDL206W,2289,0,0,0
YDL205C,984,2,2.033,61.704
YDL204W,1182,0,0,0
YDL203C,1872,0,0,0
YDL202W,750,1,1.333,40.478
YDL201W,861,2,2.323,70.519
YDL200C,567,1,1.764,53.542
YDL199C,2064,1,0.484,14.709
YDL198C,903,26,28.793,874.11
YDL197C,1578,0,0,0
YDL195W,3822,8,2.093,63.545
YDL194W,2655,0,0,0
YDL193W,1128,1,0.887,26.914
YDL192W,546,45,82.418,2502.074
YDL191W,363,36.5,100.551,3052.577
YDL190C,2886,3,1.04,31.558
YDL189W,1374,0,0,0
YDL188C,1134,0,0,0
YDL186W,834,0,0,0
YDL185W,3216,6,1.866,56.639
YDL184C,78,0,0,0
YDL183C,963,0,0,0
YDL182W,1287,1,0.777,23.589
YDL181W,258,3,11.628,353.006
YDL180W,1644,0,0,0
YDL179W,915,2,2.186,66.357
YDL178W,1593,6,3.766,114.345
YDL177C,513,0,0,0
YDL176W,2127,0,0,0
YDL175C,1035,0,0,0
YDL174C,1764,6,3.401,103.26
YDL173W,888,3,3.378,102.563
YDL171C,6438,1,0.155,4.716
YDL170W,1587,1,0.63,19.129
YDL169C,672,0,0,0
YDL168W,1161,0,0,0
YDL167C,2160,1,0.463,14.055
YDL166C,594,1,1.684,51.109
YDL165W,576,6,10.417,316.234
YDL164C,2268,1,0.441,13.386
YDL161W,1365,1,0.733,22.241
YDL160C-A,243,6,24.691,749.593
YDL160C,1521,1,0.657,19.96
YDL159W-A,132,0,0,0
YDL159W,1548,2,1.292,39.223
YDL157C,357,7,19.608,595.265
YDL156W,1569,1,0.637,19.349
YDL155W,1284,0,0,0
YDL154W,2706,0,0,0
YDL153C,1833,0,0,0
YDL150W,1269,0,0,0
YDL149W,2994,0,0,0
YDL148C,2433,2,0.822,24.956
YDL147W,1338,3,2.242,68.068
YDL146W,1476,0,0,0
YDL145C,3606,5,1.387,42.094
YDL144C,1071,0,0,0
YDL143W,1587,5,3.151,95.647
YDL142C,852,2,2.347,71.264
YDL141W,2073,1,0.482,14.645
YDL140C,5202,2,0.384,11.672
YDL139C,672,0,0,0
YDL138W,2292,0,0,0
YDL137W,546,22,40.293,1223.236
YDL136W,363,32.5,89.532,2718.048
YDL135C,609,7,11.494,348.948
YDL134C,1110,0,0,0
YDL133C-A,78,0,0,0
YDL133W,1314,0,0,0
YDL132W,2448,1,0.408,12.401
YDL131W,1323,1,0.756,22.947
YDL130W-A,261,5,19.157,581.581
YDL130W,321,58,180.685,5485.337
YDL129W,876,0,0,0
YDL128W,1236,0,0,0
YDL127W,927,2,2.157,65.498
YDL126C,2508,6,2.392,72.628
YDL125C,477,4,8.386,254.579
YDL124W,939,2,2.13,64.661
YDL123W,423,1,2.364,71.77
YDL122W,2430,0,0,0
YDL121C,450,6,13.333,404.78
YDL120W,525,3,5.714,173.477
YDL119C,924,0,0,0
YDL117W,2658,0,0,0
YDL116W,2181,0,0,0
YDL115C,1062,5,4.708,142.931
YDL114W,927,0,0,0
YDL113C,1923,0,0,0
YDL112W,4311,0,0,0
YDL111C,798,2,2.506,76.086
YDL110C,453,2,4.415,134.033
YDL109C,1944,0,0,0
YDL108W,921,0,0,0
YDL107W,1056,0,0,0
YDL106C,1680,0,0,0
YDL105W,1209,0,0,0
YDL104C,1224,0,0,0
YDL103C,1434,1,0.697,21.171
YDL102W,3294,0,0,0
YDL101C,1542,1,0.649,19.688
YDL100C,1065,4,3.756,114.023
YDL099W,1026,4,3.899,118.357
YDL098C,585,0,0,0
YDL097C,1305,7,5.364,162.843
YDL095W,2454,12,4.89,148.452
YDL093W,2232,0,0,0
YDL092W,441,6,13.605,413.041
YDL091C,1368,0,0,0
YDL090C,1296,0,0,0
YDL089W,1455,0,0,0
YDL088C,1587,1,0.63,19.129
YDL087C,786,0,0,0
YDL086W,822,9,10.949,332.392
YDL085C-A,207,13,62.802,1906.573
YDL085W,1638,0,0,0
