,Gene,SeqLen,Count,Count/Kb,FPKM
79,YAR020C,168,0.0,0.0,0.0
80,YAR023C,540,0.0,0.0,0.0
81,YAR027W,708,1.0,1.412,42.879
82,YAR028W,705,1.0,1.4180000000000001,43.062
83,YAR029W,225,0.0,0.0,0.0
84,YAR031W,897,0.0,0.0,0.0
85,YAR033W,705,0.5,0.7090000000000001,21.531
86,YAR035W,2064,0.0,0.0,0.0
87,YAR035C-A,81,0.0,0.0,0.0
88,YAR042W,3567,1.0,0.28,8.511000000000001
89,YAR050W,4614,0.0,0.0,0.0
90,YAR064W,300,0.0,0.0,0.0
91,YAR066W,612,13.0,21.241999999999997,644.87
92,YAR068W,486,17.0,34.979,1061.923
93,YAR071W,1404,0.0,0.0,0.0
94,YBL113C,2379,0.0,0.0,0.0
95,YBL112C,318,0.0,0.0,0.0
96,YBL111C,2004,0.0,0.0,0.0
97,YBL108C-A,129,0.0,0.0,0.0
98,YBL107C,591,0.0,0.0,0.0
99,YBL106C,3033,0.0,0.0,0.0
100,YBL105C,3456,0.0,0.0,0.0
101,YBL104C,3117,0.0,0.0,0.0
102,YBL103C,1461,0.0,0.0,0.0
103,YBL102W,648,1.0,1.5430000000000001,46.85
104,YBL101C,3354,1.0,0.298,9.051
105,YBL100W-C,120,0.0,0.0,0.0
106,YBL100W-B,5313,0.077,0.013999999999999999,0.44
107,YBL100W-A,1317,0.267,0.20199999999999999,6.147
108,YBL099W,1638,8.0,4.8839999999999995,148.27100000000002
109,YBL098W,1383,0.0,0.0,0.0
110,YBL097W,2265,0.0,0.0,0.0
111,YBL095W,813,1.0,1.23,37.341
112,YBL093C,663,3.0,4.525,137.369
113,YBL092W,393,67.0,170.483,5175.623
114,YBL091C-A,528,2.0,3.7880000000000003,114.994
115,YBL091C,1266,1.0,0.79,23.98
116,YBL090W,534,1.0,1.8730000000000002,56.851000000000006
117,YBL089W,1380,0.0,0.0,0.0
118,YBL088C,8364,0.0,0.0,0.0
119,YBL087C,414,40.5,97.82600000000001,2969.853
120,YBL086C,1401,0.0,0.0,0.0
121,YBL085W,2943,1.0,0.34,10.315
122,YBL084C,2277,1.0,0.439,13.333
123,YBL082C,1377,0.0,0.0,0.0
124,YBL081W,1107,0.0,0.0,0.0
125,YBL080C,1626,0.0,0.0,0.0
126,YBL079W,4509,0.0,0.0,0.0
127,YBL078C,354,1.0,2.825,85.758
128,YBL076C,3219,5.0,1.5530000000000002,47.155
129,YBL075C,1950,0.0,0.0,0.0
130,YBL074C,1068,0.0,0.0,0.0
131,YBL072C,603,40.5,67.164,2039.004
132,YBL071C-B,99,0.0,0.0,0.0
133,YBL071W-A,249,4.0,16.064,487.68699999999995
134,YBL071C,309,0.0,0.0,0.0
135,YBL069W,1290,0.0,0.0,0.0
136,YBL068W,981,0.0,0.0,0.0
137,YBL067C,2244,0.0,0.0,0.0
138,YBL066C,3447,0.0,0.0,0.0
139,YBL064C,786,3.0,3.8169999999999997,115.87200000000001
140,YBL063W,3336,0.0,0.0,0.0
141,YBL061C,2091,5.0,2.391,72.593
142,YBL060W,2064,0.0,0.0,0.0
143,YBL059C-A,330,1.0,3.03,91.995
144,YBL059W,582,0.0,0.0,0.0
145,YBL058W,1272,0.0,0.0,0.0
146,YBL057C,627,1.0,1.595,48.419
147,YBL056W,1407,1.0,0.711,21.576999999999998
149,YBL054W,1578,0.0,0.0,0.0
150,YBL052C,2496,0.0,0.0,0.0
151,YBL051C,2007,2.0,0.997,30.253
152,YBL050W,879,3.0,3.4130000000000003,103.613
153,YBL049W,417,0.0,0.0,0.0
154,YBL048W,312,1.0,3.205,97.303
155,YBL047C,4146,1.0,0.24100000000000002,7.322
156,YBL046W,1326,0.0,0.0,0.0
157,YBL045C,1374,4.0,2.911,88.38
158,YBL044W,369,0.0,0.0,0.0
159,YBL043W,774,0.0,0.0,0.0
160,YBL042C,1920,0.0,0.0,0.0
161,YBL041W,726,20.0,27.548000000000002,836.322
162,YBL040C,660,10.0,15.152000000000001,459.977
163,YBL039W-B,180,2.0,11.110999999999999,337.31699999999995
164,YBL039C,1740,5.0,2.8739999999999997,87.23700000000001
165,YBL038W,699,1.0,1.431,43.431000000000004
166,YBL037W,3078,0.0,0.0,0.0
167,YBL036C,774,2.0,2.5839999999999996,78.446
168,YBL035C,2118,0.0,0.0,0.0
169,YBL034C,4542,0.0,0.0,0.0
170,YBL033C,1038,0.0,0.0,0.0
171,YBL032W,1146,4.0,3.49,105.963
172,YBL031W,1017,0.0,0.0,0.0
174,YBL029C-A,285,3.0,10.526,319.563
175,YBL029W,1131,0.0,0.0,0.0
176,YBL028C,321,4.0,12.460999999999999,378.29900000000004
177,YBL027W,570,68.0,119.29799999999999,3621.716
178,YBL026W,288,1.0,3.472,105.411
179,YBL025W,438,0.0,0.0,0.0
180,YBL024W,2055,2.0,0.973,29.546
181,YBL023C,2607,0.0,0.0,0.0
182,YBL022C,3402,1.0,0.294,8.924
183,YBL021C,435,1.0,2.299,69.79
184,YBL020W,1725,0.0,0.0,0.0
185,YBL019W,1563,1.0,0.64,19.423
186,YBL018C,402,0.0,0.0,0.0
187,YBL017C,4740,0.0,0.0,0.0
188,YBL016W,1062,0.0,0.0,0.0
189,YBL015W,1581,0.0,0.0,0.0
190,YBL014C,2685,0.0,0.0,0.0
191,YBL013W,1206,0.0,0.0,0.0
192,YBL011W,2280,0.0,0.0,0.0
193,YBL010C,843,3.0,3.5589999999999997,108.037
194,YBL009W,2031,0.0,0.0,0.0
195,YBL008W-A,240,0.0,0.0,0.0
196,YBL008W,2523,0.0,0.0,0.0
197,YBL007C,3735,3.0,0.8029999999999999,24.384
198,YBL006C,543,2.0,3.6830000000000003,111.818
199,YBL005W,2931,0.0,0.0,0.0
200,YBL005W-B,5268,0.0,0.0,0.0
201,YBL005W-A,1323,0.0,0.0,0.0
202,YBL004W,7482,0.0,0.0,0.0
203,YBL003C,399,51.0,127.82,3880.41
204,YBL002W,396,10.0,25.253,766.6289999999999
205,YBL001C,315,13.0,41.27,1252.891
206,YBR001C,2343,0.0,0.0,0.0
207,YBR002C,861,6.0,6.968999999999999,211.558
208,YBR003W,1422,0.0,0.0,0.0
209,YBR004C,1302,0.0,0.0,0.0
210,YBR005W,642,6.0,9.346,283.724
211,YBR006W,1494,0.0,0.0,0.0
212,YBR007C,2211,2.0,0.905,27.461
213,YBR008C,1647,0.0,0.0,0.0
214,YBR009C,312,6.0,19.230999999999998,583.817
215,YBR010W,411,24.5,59.611000000000004,1809.692
216,YBR011C,864,47.0,54.398,1651.4460000000001
217,YBR012W-B,5271,0.037000000000000005,0.006999999999999999,0.213
218,YBR012W-A,1323,0.16699999999999998,0.127,3.842
219,YBR013C,390,0.0,0.0,0.0
220,YBR014C,612,1.0,1.6340000000000001,49.605
221,YBR015C,1794,2.0,1.115,33.844
222,YBR016W,387,32.0,82.68700000000001,2510.264
223,YBR017C,2757,0.0,0.0,0.0
224,YBR018C,1101,0.0,0.0,0.0
225,YBR019C,2100,0.0,0.0,0.0
226,YBR020W,1587,0.0,0.0,0.0
227,YBR021W,1902,0.0,0.0,0.0
228,YBR022W,534,0.0,0.0,0.0
229,YBR023C,3498,0.0,0.0,0.0
230,YBR024W,906,1.0,1.104,33.508
231,YBR025C,1185,4.0,3.3760000000000003,102.476
232,YBR026C,1143,0.0,0.0,0.0
233,YBR027C,333,0.0,0.0,0.0
234,YBR028C,1578,1.0,0.634,19.239
235,YBR029C,1374,0.0,0.0,0.0
236,YBR030W,1659,0.0,0.0,0.0
237,YBR031W,1089,39.0,35.813,1087.219
238,YBR032W,303,0.0,0.0,0.0
239,YBR033W,2760,0.0,0.0,0.0
240,YBR034C,1047,0.0,0.0,0.0
241,YBR035C,687,10.0,14.556,441.9
242,YBR036C,1233,0.0,0.0,0.0
243,YBR037C,888,0.0,0.0,0.0
244,YBR038W,2892,0.0,0.0,0.0
245,YBR039W,936,9.0,9.615,291.909
246,YBR040W,897,0.0,0.0,0.0
247,YBR041W,2010,1.0,0.498,15.104000000000001
248,YBR042C,1194,0.0,0.0,0.0
249,YBR043C,2070,0.0,0.0,0.0
250,YBR044C,1719,0.0,0.0,0.0
251,YBR045C,1920,2.0,1.042,31.623
252,YBR046C,1005,0.0,0.0,0.0
253,YBR047W,528,1.0,1.8940000000000001,57.497
254,YBR048W,471,67.5,143.312,4350.741
255,YBR049C,2433,1.0,0.41100000000000003,12.478
256,YBR050C,1017,0.0,0.0,0.0
257,YBR052C,633,10.0,15.798,479.597
258,YBR053C,1077,1.0,0.929,28.188000000000002
259,YBR054W,1035,0.0,0.0,0.0
260,YBR055C,2700,0.0,0.0,0.0
261,YBR056W,1506,0.0,0.0,0.0
262,YBR056W-A,201,63.0,313.433,9515.351999999999
263,YBR057C,1101,1.0,0.9079999999999999,27.574
264,YBR058C,2346,2.0,0.853,25.881
265,YBR058C-A,243,12.0,49.383,1499.185
266,YBR059C,3327,0.0,0.0,0.0
267,YBR060C,1863,0.0,0.0,0.0
268,YBR061C,933,6.0,6.431,195.232
269,YBR062C,543,1.0,1.8419999999999999,55.909
270,YBR063C,1215,0.0,0.0,0.0
271,YBR065C,1095,0.0,0.0,0.0
272,YBR066C,663,1.0,1.508,45.79
273,YBR067C,633,0.0,0.0,0.0
274,YBR068C,1830,1.0,0.546,16.589000000000002
275,YBR069C,1860,0.0,0.0,0.0
276,YBR070C,714,1.0,1.401,42.519
277,YBR071W,636,1.0,1.5719999999999998,47.733000000000004
278,YBR072W,645,1.0,1.55,47.067
279,YBR072C-A,162,0.0,0.0,0.0
280,YBR073W,2877,1.0,0.348,10.552
281,YBR074W,2931,0.0,0.0,0.0
282,YBR076W,1065,0.0,0.0,0.0
283,YBR077C,489,1.0,2.045,62.083
284,YBR078W,1290,3.0,2.326,70.601
285,YBR079C,2895,7.0,2.418,73.406
286,YBR080C,2277,2.0,0.878,26.665
287,YBR081C,3999,1.0,0.25,7.5920000000000005
288,YBR082C,447,20.0,44.743,1358.3220000000001
289,YBR083W,1461,0.0,0.0,0.0
290,YBR084W,2928,3.0,1.025,31.105
291,YBR084C-A,570,74.0,129.825,3941.2790000000005
292,YBR085W,924,2.0,2.165,65.711
293,YBR085C-A,258,1.0,3.8760000000000003,117.669
294,YBR086C,2841,2.0,0.7040000000000001,21.372
295,YBR087W,1065,1.0,0.9390000000000001,28.506
296,YBR088C,777,2.0,2.574,78.143
297,YBR089C-A,300,2.0,6.667000000000001,202.39
298,YBR090C,369,1.0,2.71,82.272
299,YBR091C,330,1.0,3.03,91.995
300,YBR092C,1404,1.0,0.7120000000000001,21.623
301,YBR093C,1404,0.0,0.0,0.0
302,YBR094W,2262,0.0,0.0,0.0
303,YBR095C,1293,0.0,0.0,0.0
304,YBR096W,693,3.0,4.329,131.422
305,YBR097W,4365,0.0,0.0,0.0
306,YBR098W,2076,0.0,0.0,0.0
307,YBR101C,873,5.0,5.727,173.875
308,YBR102C,2262,0.0,0.0,0.0
309,YBR103W,1608,0.0,0.0,0.0
310,YBR104W,990,0.0,0.0,0.0
311,YBR105C,1089,0.0,0.0,0.0
312,YBR106W,567,27.0,47.619,1445.6429999999998
313,YBR107C,738,0.0,0.0,0.0
314,YBR108W,2844,2.0,0.703,21.349
315,YBR109C,444,11.0,24.775,752.125
316,YBR110W,1350,0.0,0.0,0.0
317,YBR111C,696,4.0,5.747000000000001,174.47400000000002
318,YBR111W-A,291,0.0,0.0,0.0
319,YBR112C,2901,0.0,0.0,0.0
320,YBR114W,2373,0.0,0.0,0.0
321,YBR115C,4179,0.0,0.0,0.0
322,YBR117C,2046,0.0,0.0,0.0
323,YBR118W,1377,40.0,29.049,881.8739999999999
324,YBR119W,897,3.0,3.344,101.53299999999999
325,YBR120C,489,3.0,6.135,186.248
326,YBR121C,2004,8.0,3.992,121.19200000000001
327,YBR122C,534,7.0,13.109000000000002,397.958
328,YBR123C,1950,1.0,0.513,15.568
329,YBR125C,1182,0.0,0.0,0.0
330,YBR126C,1488,3.0,2.016,61.207
331,YBR126W-A,207,43.0,207.729,6306.356
332,YBR127C,1554,3.0,1.931,58.607
333,YBR128C,1035,0.0,0.0,0.0
334,YBR129C,987,1.0,1.013,30.758000000000003
335,YBR130C,1278,0.0,0.0,0.0
336,YBR131W,2115,0.0,0.0,0.0
337,YBR132C,1791,0.0,0.0,0.0
338,YBR133C,2484,0.0,0.0,0.0
339,YBR135W,453,1.0,2.208,67.017
340,YBR136W,7107,0.0,0.0,0.0
341,YBR137W,540,2.0,3.7039999999999997,112.439
342,YBR138C,1575,0.0,0.0,0.0
343,YBR139W,1527,1.0,0.655,19.881
344,YBR140C,9279,0.0,0.0,0.0
345,YBR141C,1014,0.0,0.0,0.0
346,YBR142W,2322,8.0,3.445,104.594
347,YBR143C,1314,16.0,12.177,369.662
348,YBR144C,315,0.0,0.0,0.0
349,YBR145W,1056,1.0,0.9470000000000001,28.749000000000002
350,YBR146W,837,2.0,2.3890000000000002,72.541
351,YBR147W,891,0.0,0.0,0.0
352,YBR148W,1830,1.0,0.546,16.589000000000002
353,YBR149W,1035,1.0,0.966,29.331999999999997
354,YBR150C,3285,0.0,0.0,0.0
355,YBR151W,951,1.0,1.052,31.923000000000002
356,YBR152W,876,0.0,0.0,0.0
357,YBR153W,735,1.0,1.361,41.303999999999995
358,YBR154C,648,8.0,12.345999999999998,374.796
359,YBR155W,1158,1.0,0.8640000000000001,26.215999999999998
360,YBR156C,2097,0.0,0.0,0.0
361,YBR157C,768,0.0,0.0,0.0
362,YBR158W,1650,0.0,0.0,0.0
363,YBR159W,1044,0.0,0.0,0.0
364,YBR160W,897,1.0,1.115,33.844
365,YBR161W,1131,0.0,0.0,0.0
366,YBR162C,1368,3.0,2.193,66.57600000000001
367,YBR162W-A,198,17.0,85.859,2606.538
368,YBR163W,1758,0.0,0.0,0.0
369,YBR164C,552,7.0,12.681,384.981
370,YBR165W,834,0.0,0.0,0.0
371,YBR166C,1359,0.0,0.0,0.0
372,YBR167C,423,1.0,2.364,71.77
373,YBR168W,1242,0.0,0.0,0.0
374,YBR169C,2082,2.0,0.961,29.163
375,YBR170C,1743,1.0,0.574,17.417
376,YBR171W,621,14.0,22.544,684.4110000000001
377,YBR172C,2223,0.0,0.0,0.0
378,YBR173C,447,8.0,17.897000000000002,543.3290000000001
379,YBR175W,948,0.0,0.0,0.0
380,YBR176W,939,1.0,1.065,32.330999999999996
381,YBR177C,1356,3.0,2.2119999999999997,67.165
382,YBR179C,2568,0.0,0.0,0.0
383,YBR180W,1719,0.0,0.0,0.0
384,YBR181C,711,61.5,86.49799999999999,2625.946
385,YBR182C,1359,0.0,0.0,0.0
386,YBR182C-A,195,0.0,0.0,0.0
387,YBR183W,951,0.0,0.0,0.0
388,YBR184W,1572,0.0,0.0,0.0
389,YBR185C,837,1.0,1.195,36.271
390,YBR186W,1695,0.0,0.0,0.0
391,YBR187W,843,5.0,5.931,180.062
392,YBR188C,423,0.0,0.0,0.0
393,YBR189W,588,93.5,159.014,4827.415
394,YBR191W,483,69.5,143.892,4368.356
395,YBR192W,1134,2.0,1.764,53.542
396,YBR193C,672,1.0,1.4880000000000002,45.176
397,YBR194W,372,0.0,0.0,0.0
398,YBR195C,1269,0.0,0.0,0.0
399,YBR196C,1665,9.0,5.405,164.1
400,YBR196C-A,150,0.0,0.0,0.0
401,YBR196C-B,105,0.0,0.0,0.0
402,YBR197C,654,0.0,0.0,0.0
403,YBR198C,2397,1.0,0.41700000000000004,12.665
404,YBR199W,1395,2.0,1.4340000000000002,43.525
405,YBR200W,1656,0.0,0.0,0.0
406,YBR200W-A,165,0.0,0.0,0.0
407,YBR201W,636,2.0,3.145,95.46700000000001
408,YBR201C-A,204,0.0,0.0,0.0
409,YBR202W,2538,0.0,0.0,0.0
410,YBR203W,2775,0.0,0.0,0.0
411,YBR204C,1128,2.0,1.7730000000000001,53.827
412,YBR205W,1215,2.0,1.646,49.973
413,YBR207W,1398,0.0,0.0,0.0
414,YBR208C,5508,0.0,0.0,0.0
415,YBR209W,318,1.0,3.145,95.46700000000001
416,YBR210W,429,2.0,4.662,141.531
417,YBR211C,975,0.0,0.0,0.0
418,YBR212W,2019,2.0,0.991,30.073
419,YBR213W,825,1.0,1.212,36.798
420,YBR214W,1584,1.0,0.631,19.166
421,YBR215W,1878,1.0,0.532,16.165
422,YBR216C,2025,1.0,0.494,14.992
423,YBR217W,561,0.0,0.0,0.0
424,YBR218C,3543,5.0,1.411,42.843
425,YBR219C,384,0.0,0.0,0.0
426,YBR220C,1683,2.0,1.188,36.077
427,YBR221C,1101,1.0,0.9079999999999999,27.574
428,YBR221W-A,105,0.0,0.0,0.0
429,YBR222C,1632,4.0,2.451,74.408
430,YBR223C,1635,0.0,0.0,0.0
431,YBR225W,2703,0.0,0.0,0.0
432,YBR227C,1563,2.0,1.28,38.846
433,YBR228W,915,0.0,0.0,0.0
434,YBR229C,2865,2.0,0.698,21.193
435,YBR230C,405,3.0,7.407,224.878
436,YBR230W-A,201,0.0,0.0,0.0
437,YBR231C,912,6.0,6.579,199.727
438,YBR233W,1242,1.0,0.805,24.443
439,YBR233W-A,285,1.0,3.509,106.521
440,YBR234C,1155,1.0,0.866,26.284000000000002
441,YBR235W,3363,2.0,0.595,18.054000000000002
442,YBR236C,1311,0.0,0.0,0.0
443,YBR237W,2550,0.0,0.0,0.0
444,YBR238C,2196,0.0,0.0,0.0
445,YBR239C,1590,1.0,0.629,19.093
446,YBR240C,1353,0.0,0.0,0.0
447,YBR241C,1467,1.0,0.682,20.694000000000003
448,YBR242W,717,4.0,5.579,169.364
449,YBR243C,1347,0.0,0.0,0.0
450,YBR244W,489,15.0,30.675,931.242
451,YBR245C,3390,7.0,2.065,62.687
452,YBR246W,1164,2.0,1.7180000000000002,52.162
453,YBR247C,1452,0.0,0.0,0.0
454,YBR248C,1659,7.0,4.218999999999999,128.095
455,YBR249C,1113,3.0,2.695,81.829
456,YBR250W,1572,0.0,0.0,0.0
457,YBR251W,924,4.0,4.329,131.422
458,YBR252W,444,14.0,31.531999999999996,957.25
459,YBR253W,366,0.0,0.0,0.0
460,YBR254C,528,0.0,0.0,0.0
461,YBR255W,2085,0.0,0.0,0.0
462,YBR255C-A,363,2.0,5.51,167.264
463,YBR256C,717,3.0,4.184,127.023
464,YBR257W,840,1.0,1.19,36.141
465,YBR258C,429,0.0,0.0,0.0
466,YBR259W,2067,0.0,0.0,0.0
467,YBR260C,2001,0.0,0.0,0.0
468,YBR261C,699,2.0,2.861,86.863
469,YBR262C,321,1.0,3.115,94.575
470,YBR263W,1473,0.0,0.0,0.0
471,YBR264C,600,1.0,1.6669999999999998,50.598
472,YBR265W,963,1.0,1.038,31.525
473,YBR267W,1182,1.0,0.846,25.684
474,YBR268W,318,0.0,0.0,0.0
475,YBR269C,417,1.0,2.398,72.80199999999999
476,YBR270C,1638,0.0,0.0,0.0
477,YBR271W,1260,0.0,0.0,0.0
478,YBR272C,1443,0.0,0.0,0.0
479,YBR273C,1311,0.0,0.0,0.0
480,YBR274W,1584,1.0,0.631,19.166
481,YBR275C,5751,0.0,0.0,0.0
482,YBR276C,2424,0.0,0.0,0.0
483,YBR278W,606,0.0,0.0,0.0
484,YBR279W,1338,2.0,1.495,45.379
485,YBR280C,1914,1.0,0.522,15.860999999999999
486,YBR281C,2637,0.0,0.0,0.0
487,YBR282W,441,1.0,2.2680000000000002,68.84
488,YBR283C,1473,0.0,0.0,0.0
489,YBR284W,2394,0.0,0.0,0.0
490,YBR285W,435,0.0,0.0,0.0
491,YBR286W,1614,1.0,0.62,18.809
492,YBR287W,1284,0.0,0.0,0.0
493,YBR288C,1452,1.0,0.6890000000000001,20.908
494,YBR289W,2718,0.0,0.0,0.0
495,YBR290W,966,0.0,0.0,0.0
496,YBR291C,900,0.0,0.0,0.0
497,YBR292C,372,0.0,0.0,0.0
498,YBR293W,1425,0.0,0.0,0.0
499,YBR294W,2580,0.0,0.0,0.0
500,YBR295W,3651,0.0,0.0,0.0
501,YBR296C,1725,0.0,0.0,0.0
502,YBR296C-A,120,0.0,0.0,0.0
503,YBR297W,1407,0.0,0.0,0.0
504,YBR298C,1845,0.0,0.0,0.0
505,YBR298C-A,222,0.0,0.0,0.0
506,YBR299W,1755,0.0,0.0,0.0
507,YBR301W,363,0.0,0.0,0.0
508,YBR302C,1140,0.16699999999999998,0.146,4.438
509,YCL073C,1848,0.0,0.0,0.0
510,YCL069W,1377,0.0,0.0,0.0
511,YCL068C,783,0.5,0.639,19.386
512,YCL067C,633,0.0,0.0,0.0
513,YCL066W,528,0.0,0.0,0.0
514,YCL064C,1083,0.0,0.0,0.0
515,YCL063W,1272,4.0,3.145,95.46700000000001
516,YCL061C,3291,0.0,0.0,0.0
517,YCL059C,951,2.0,2.103,63.845
518,YCL058C,459,2.0,4.357,132.281
519,YCL058W-A,342,2.0,5.848,177.535
520,YCL057C-A,294,5.0,17.007,516.3009999999999
521,YCL057W,2139,1.0,0.46799999999999997,14.193
522,YCL056C,435,1.0,2.299,69.79
523,YCL055W,1008,1.0,0.992,30.118000000000002
524,YCL054W-A,87,0.0,0.0,0.0
525,YCL054W,2526,3.0,1.188,36.055
526,YCL052C,1251,0.0,0.0,0.0
527,YCL051W,1752,0.0,0.0,0.0
528,YCL050C,966,3.0,3.1060000000000003,94.281
529,YCL049C,939,3.0,3.195,96.992
530,YCL048W-A,240,1.0,4.167,126.494
531,YCL048W,1392,0.0,0.0,0.0
532,YCL047C,777,3.0,3.861,117.214
533,YCL045C,2283,1.0,0.43799999999999994,13.298
534,YCL044C,1254,1.0,0.797,24.209
535,YCL043C,1569,30.0,19.12,580.4680000000001
536,YCL042W,360,0.0,0.0,0.0
537,YCL040W,1503,0.0,0.0,0.0
538,YCL039W,2238,0.0,0.0,0.0
539,YCL038C,1587,1.0,0.63,19.129
540,YCL037C,1305,2.0,1.5330000000000001,46.526
541,YCL036W,1701,0.0,0.0,0.0
542,YCL035C,333,3.0,9.009,273.5
543,YCL034W,1065,0.0,0.0,0.0
544,YCL033C,507,1.0,1.972,59.879
545,YCL032W,1041,0.0,0.0,0.0
546,YCL031C,894,2.0,2.237,67.916
547,YCL030C,2400,1.0,0.41700000000000004,12.649000000000001
548,YCL029C,1323,0.0,0.0,0.0
549,YCL028W,1218,1.0,0.821,24.925
550,YCL027W,1539,0.0,0.0,0.0
551,YCL026C-B,582,0.0,0.0,0.0
552,YCL026C-A,582,3.0,5.155,156.487
553,YCL025C,1902,0.0,0.0,0.0
554,YCL024W,3114,0.0,0.0,0.0
555,YCL021W-A,378,0.0,0.0,0.0
556,YCL019W,5313,0.16,0.03,0.914
557,YCL020W,1317,0.758,0.575,17.463
558,YCL018W,1095,5.0,4.566,138.623
559,YCL017C,1494,3.0,2.008,60.961000000000006
560,YCL016C,1143,0.0,0.0,0.0
561,YCL014W,4911,0.0,0.0,0.0
562,YCL012C,405,1.0,2.469,74.959
563,YCL011C,1284,5.0,3.8939999999999997,118.21799999999999
564,YCL010C,780,9.0,11.538,350.29
565,YCL009C,930,43.0,46.236999999999995,1403.6729999999998
566,YCL008C,1158,0.0,0.0,0.0
567,YCL005W-A,222,28.0,126.126,3829.0
568,YCL005W,771,2.0,2.594,78.751
569,YCL004W,1566,0.0,0.0,0.0
570,YCL002C,792,0.0,0.0,0.0
571,YCL001W,567,7.0,12.345999999999998,374.796
572,YCL001W-A,462,0.0,0.0,0.0
573,YCL001W-B,255,0.0,0.0,0.0
574,YCR001W,315,0.0,0.0,0.0
575,YCR002C,969,2.0,2.064,62.659
576,YCR003W,552,2.0,3.623,109.995
577,YCR004C,744,16.0,21.505,652.871
578,YCR005C,1383,1.0,0.723,21.951
579,YCR006C,474,0.0,0.0,0.0
580,YCR007C,720,0.0,0.0,0.0
581,YCR008W,1812,0.0,0.0,0.0
582,YCR009C,798,4.0,5.013,152.173
583,YCR010C,852,0.0,0.0,0.0
584,YCR011C,3150,3.0,0.9520000000000001,28.913
585,YCR012W,1251,93.0,74.34100000000001,2256.867
