Gene,SeqLen,Count,Count/Kb,FPKM
YBR201C-A,204,21,102.941,12.44
YBR202W,2538,505.143,199.032,24.051
YBR203W,2775,107,38.559,4.66
YBR204C,1128,260,230.496,27.854
YBR205W,1215,1610,1325.103,160.128
YBR207W,1398,795,568.67,68.719
YBR208C,5508,163,29.593,3.576
YBR209W,318,33,103.774,12.54
YBR210W,429,247,575.758,69.576
YBR211C,975,294,301.538,36.439
YBR212W,2019,149,73.799,8.918
YBR213W,825,50,60.606,7.324
YBR214W,1584,146,92.172,11.138
YBR215W,1878,301,160.277,19.368
YBR216C,2025,473,233.58,28.226
YBR217W,561,204,363.636,43.943
YBR218C,3543,2300.462,649.298,78.463
YBR219C,384,12.235,31.863,3.85
YBR220C,1683,1029.765,611.863,73.939
YBR221C,1101,2373,2155.313,260.453
YBR221W-A,105,7,66.667,8.056
YBR222C,1632,276,169.118,20.437
YBR223C,1635,73,44.648,5.395
YBR225W,2703,86,31.817,3.845
YBR227C,1563,468,299.424,36.183
YBR228W,915,183,200,24.168
YBR229C,2865,334,116.579,14.088
YBR230C,405,186,459.259,55.498
YBR230W-A,201,70,348.259,42.084
YBR231C,912,179,196.272,23.718
YBR233W,1242,216,173.913,21.016
YBR233W-A,285,165,578.947,69.961
YBR234C,1155,925,800.866,96.778
YBR235W,3363,307,91.288,11.031
YBR236C,1311,667,508.772,61.481
YBR237W,2550,346,135.686,16.397
YBR238C,2196,191,86.976,10.51
YBR239C,1590,146,91.824,11.096
YBR240C,1353,30,22.173,2.679
YBR241C,1467,51,34.765,4.201
YBR242W,717,667,930.265,112.415
YBR243C,1347,410,304.38,36.782
YBR244W,489,1764,3607.362,435.922
YBR245C,3390,571,168.437,20.354
YBR246W,1164,585,502.577,60.733
YBR247C,1452,751,517.218,62.502
YBR248C,1659,2092,1261.001,152.382
YBR249C,1113,8267,7427.673,897.577
YBR250W,1572,28,17.812,2.152
YBR251W,924,758,820.346,99.132
YBR252W,444,1245,2804.054,338.848
YBR253W,366,254,693.989,83.863
YBR254C,528,386,731.061,88.343
YBR255W,2085,309,148.201,17.909
YBR255C-A,363,46,126.722,15.313
YBR256C,717,2335,3256.625,393.538
YBR257W,840,261,310.714,37.547
YBR258C,429,176,410.256,49.576
YBR259W,2067,149,72.085,8.711
YBR260C,2001,234,116.942,14.131
YBR261C,699,421,602.289,72.782
YBR262C,321,528,1644.86,198.769
YBR263W,1473,1640,1113.374,134.543
YBR264C,600,274,456.667,55.185
YBR265W,963,745,773.624,93.486
YBR267W,1182,893,755.499,91.296
YBR268W,318,520,1635.22,197.604
YBR269C,417,96,230.216,27.82
YBR270C,1638,147,89.744,10.845
YBR271W,1260,446,353.968,42.774
YBR272C,1443,417,288.981,34.921
YBR273C,1311,627,478.261,57.794
YBR274W,1584,425,268.308,32.423
YBR275C,5751,427,74.248,8.972
YBR276C,2424,618,254.95,30.809
YBR278W,606,160,264.026,31.906
YBR279W,1338,622,464.873,56.176
YBR280C,1914,115,60.084,7.261
YBR281C,2637,585,221.843,26.808
YBR282W,441,689,1562.358,188.799
YBR283C,1473,2053,1393.754,168.424
YBR284W,2394,60,25.063,3.029
YBR285W,435,19,43.678,5.278
YBR286W,1614,2555,1583.024,191.296
YBR287W,1284,408,317.757,38.398
YBR288C,1452,869,598.485,72.322
YBR289W,2718,320,117.734,14.227
YBR290W,966,698,722.567,87.317
YBR291C,900,362,402.222,48.605
YBR292C,372,8,21.505,2.599
YBR293W,1425,179,125.614,15.179
YBR294W,2580,67,25.969,3.138
YBR295W,3651,183,50.123,6.057
YBR296C,1725,13,7.536,0.911
YBR296C-A,120,0,0,0
YBR297W,1407,130.162,92.51,11.179
YBR298C,1845,298,161.518,19.518
YBR298C-A,222,1,4.505,0.544
YBR299W,1755,5.204,2.965,0.358
YBR301W,363,2,5.51,0.666
YBR302C,1140,0.174,0.152,0.018
YCL073C,1848,1,0.541,0.065
YCL069W,1377,62.067,45.074,5.447
YCL068C,783,6.667,8.514,1.029
YCL067C,633,182.396,288.145,34.82
YCL066W,528,1.941,3.675,0.444
YCL064C,1083,1066,984.303,118.945
YCL063W,1272,500,393.082,47.501
YCL061C,3291,289,87.815,10.612
YCL059C,951,1719,1807.571,218.431
YCL058C,459,475.296,1035.504,125.133
YCL058W-A,342,11.704,34.221,4.135
YCL057C-A,294,604,2054.422,248.261
YCL057W,2139,709,331.463,40.055
YCL056C,435,282,648.276,78.339
YCL055W,1008,526,521.825,63.059
YCL054W-A,87,20,229.885,27.78
YCL054W,2526,1990,787.807,95.2
YCL052C,1251,864,690.647,83.459
YCL051W,1752,238,135.845,16.416
YCL050C,966,984,1018.634,123.094
YCL049C,939,758,807.242,97.549
YCL048W-A,240,2,8.333,1.007
YCL048W,1392,8,5.747,0.694
YCL047C,777,407,523.81,63.298
YCL045C,2283,764,334.647,40.44
YCL044C,1254,157,125.199,15.129
YCL043C,1569,3164,2016.571,243.687
YCL042W,360,11,30.556,3.692
YCL040W,1503,185,123.087,14.874
YCL039W,2238,282,126.005,15.227
YCL038C,1587,154,97.038,11.726
YCL037C,1305,513,393.103,47.503
YCL036W,1701,1069,628.454,75.944
YCL035C,333,540,1621.622,195.96
YCL034W,1065,946,888.263,107.34
YCL033C,507,339,668.639,80.8
YCL032W,1041,344,330.451,39.932
YCL031C,894,962,1076.063,130.034
YCL030C,2400,5170,2154.167,260.314
YCL029C,1323,319,241.119,29.137
YCL028W,1218,435,357.143,43.158
YCL027W,1539,49,31.839,3.847
YCL026C-B,582,17,29.21,3.53
YCL026C-A,582,314,539.519,65.197
YCL025C,1902,1024.923,538.866,65.118
YCL024W,3114,396,127.168,15.367
YCL021W-A,378,13,34.392,4.156
YCL019W,5313,54.674,10.291,1.244
YCL020W,1317,0.322,0.245,0.03
YCL018W,1095,3045,2780.822,336.041
YCL017C,1494,991,663.32,80.157
YCL016C,1143,348,304.462,36.792
YCL014W,4911,194,39.503,4.774
YCL012C,405,103,254.321,30.733
YCL011C,1284,2838,2210.28,267.095
YCL010C,780,434,556.41,67.238
YCL009C,930,1827,1964.516,237.396
YCL008C,1158,209,180.484,21.81
YCL005W-A,222,819,3689.189,445.81
YCL005W,771,233,302.205,36.519
YCL004W,1566,183,116.858,14.121
YCL002C,792,585,738.636,89.258
YCL001W,567,1043,1839.506,222.29
YCL001W-A,462,4,8.658,1.046
YCL001W-B,255,11,43.137,5.213
YCR001W,315,10,31.746,3.836
YCR002C,969,533,550.052,66.469
YCR003W,552,589,1067.029,128.942
YCR004C,744,1188,1596.774,192.958
YCR005C,1383,1674,1210.412,146.269
YCR006C,474,51,107.595,13.002
YCR007C,720,74,102.778,12.42
YCR008W,1812,696,384.106,46.416
YCR009C,798,1113,1394.737,168.543
YCR010C,852,11,12.911,1.56
YCR011C,3150,1488,472.381,57.084
YCR012W,1251,53700,42925.659,5187.232
YCR014C,1749,143,81.761,9.88
YCR015C,954,255,267.296,32.301
YCR016W,873,646,739.977,89.42
YCR017C,2862,576,201.258,24.32
YCR018C,666,14,21.021,2.54
YCR019W,1092,270,247.253,29.879
YCR020C,648,121,186.728,22.565
YCR020C-A,267,248,928.839,112.243
YCR020W-B,237,312,1316.456,159.083
YCR021C,999,65,65.065,7.863
YCR022C,345,4,11.594,1.401
YCR023C,1836,643,350.218,42.321
YCR024C,1479,247,167.005,20.181
YCR024C-B,267,2224,8329.588,1006.566
YCR024C-A,123,868.507,7061.032,853.271
YCR025C,411,17,41.363,4.998
YCR026C,2229,616,276.357,33.396
YCR027C,630,256,406.349,49.104
YCR028C,1539,563,365.822,44.207
YCR028C-A,408,569,1394.608,168.528
YCR030C,2613,297,113.662,13.735
YCR031C,414,8493.793,20516.408,2479.248
YCR032W,6504,305,46.894,5.667
YCR033W,3681,447,121.434,14.674
YCR034W,1044,1294,1239.464,149.78
YCR035C,1185,1280,1080.169,130.53
YCR036W,1002,877,875.25,105.767
YCR037C,2772,790,284.993,34.439
YCR038C,1929,83.333,43.2,5.22
YCR039C,633,182.396,288.145,34.82
YCR040W,528,1.941,3.675,0.444
YCR041W,333,51.488,154.62,18.685
YCR042C,4224,663.5,157.079,18.982
YCR043C,384,365,950.521,114.863
YCR044C,1074,346,322.16,38.931
YCR045C,1476,194,131.436,15.883
YCR046C,510,398,780.392,94.304
YCR047C,828,968,1169.082,141.274
YCR048W,1833,280.6,153.082,18.499
YCR050C,309,15.4,49.838,6.023
YCR051W,669,881,1316.891,159.136
YCR052W,1452,433,298.209,36.036
YCR053W,1545,2759,1785.761,215.795
YCR054C,1692,313,184.988,22.354
YCR057C,2772,999,360.39,43.55
YCR059C,777,401,516.088,62.365
YCR060W,336,186,553.571,66.895
YCR061W,1896,79,41.667,5.035
YCR063W,474,38,80.169,9.688
YCR065W,1695,195,115.044,13.902
YCR066W,1464,168,114.754,13.867
YCR067C,3198,428,133.834,16.173
YCR068W,1563,80,51.184,6.185
YCR069W,957,351,366.771,44.321
YCR071C,441,422,956.916,115.636
YCR072C,1548,563,363.695,43.95
YCR073C,3996,255,63.814,7.711
YCR073W-A,948,222,234.177,28.298
YCR075C,783,414,528.736,63.894
YCR075W-A,228,105,460.526,55.651
YCR076C,753,285,378.486,45.737
YCR077C,2391,589,246.34,29.768
YCR079W,1329,215,161.776,19.549
YCR081W,4284,165,38.515,4.654
YCR082W,387,537,1387.597,167.68
YCR083W,384,161,419.271,50.666
YCR084C,2142,707,330.065,39.886
YCR085W,354,9,25.424,3.072
YCR086W,573,108,188.482,22.777
YCR087C-A,462,576,1246.753,150.66
YCR088W,1779,465,261.383,31.586
YCR089W,4830,77,15.942,1.926
YCR090C,549,797,1451.73,175.43
YCR091W,2163,70,32.362,3.911
YCR092C,3057,326,106.64,12.887
YCR093W,6327,591,93.409,11.288
YCR094W,1176,184,156.463,18.907
YCR095C,1089,372,341.598,41.279
YCR095W-A,159,4,25.157,3.04
YCR096C,360,113,313.889,37.931
YCR097W,381,343,900.262,108.79
YCR098C,1557,83,53.308,6.442
YCR099C,468,62,132.479,16.009
YCR100C,951,104,109.359,13.215
YCR101C,549,55,100.182,12.106
YCR102C,1107,56.114,50.69,6.125
YCR104W,375,1,2.667,0.322
YCR105W,1086,70,64.457,7.789
YCR106W,2499,274,109.644,13.25
YCR107W,1092,183.045,167.624,20.256
YCR108C,192,3,15.625,1.888
YDL248W,1152,21.455,18.624,2.251
YDL247W,1830,23.667,12.933,1.563
YDL246C,1074,15,13.966,1.688
YDL245C,1704,4.052,2.378,0.287
YDL244W,1023,16.628,16.255,1.964
YDL243C,990,63.523,64.165,7.754
YDL242W,354,6,16.949,2.048
YDL241W,372,122,327.957,39.631
YDL240W,3054,164,53.7,6.489
YDL239C,2373,158,66.582,8.046
YDL238C,1470,56,38.095,4.604
YDL237W,1173,315,268.542,32.451
YDL236W,939,1529,1628.328,196.771
YDL235C,504,937,1859.127,224.661
YDL234C,2241,258,115.127,13.912
YDL233W,1377,118,85.694,10.355
YDL232W,111,138,1243.243,150.236
YDL231C,3378,967,286.264,34.593
YDL230W,1008,218,216.27,26.135
YDL229W,1842,14364.825,7798.494,942.387
YDL227C,1761,107,60.761,7.342
YDL226C,1059,888,838.527,101.329
YDL225W,1656,750,452.899,54.729
YDL224C,1950,253,129.744,15.679
YDL223C,3141,254,80.866,9.772
YDL222C,930,8,8.602,1.04
YDL220C,2775,109,39.279,4.747
YDL219W,453,420,927.152,112.039
YDL218W,954,22,23.061,2.787
YDL217C,624,271,434.295,52.481
YDL216C,1323,150,113.379,13.701
YDL215C,3279,750,228.728,27.64
YDL214C,2100,44,20.952,2.532
YDL213C,678,989,1458.702,176.273
YDL212W,633,4012,6338.073,765.907
YDL211C,1119,90,80.429,9.719
YDL210W,1716,30,17.483,2.113
YDL209C,1020,234,229.412,27.723
YDL208W,471,2499,5305.732,641.157
YDL207W,1617,448,277.056,33.48
YDL206W,2289,121,52.862,6.388
YDL205C,984,906,920.732,111.263
YDL204W,1182,120,101.523,12.268
YDL203C,1872,246,131.41,15.88
YDL202W,750,556,741.333,89.584
YDL201W,861,579,672.474,81.263
