Gene,SeqLen,Count,Count/Kb,FPKM
YBR014C,612,759,1240.196,151.329
YBR015C,1794,1222,681.159,83.115
YBR016W,387,958,2475.452,302.055
YBR017C,2757,1508,546.971,66.742
YBR018C,1101,11,9.991,1.219
YBR019C,2100,52,24.762,3.021
YBR020W,1587,36,22.684,2.768
YBR021W,1902,187,98.318,11.997
YBR022W,534,350,655.431,79.976
YBR023C,3498,1652,472.27,57.626
YBR024W,906,374,412.804,50.37
YBR025C,1185,2937,2478.481,302.425
YBR026C,1143,281,245.844,29.998
YBR027C,333,29,87.087,10.626
YBR028C,1578,300,190.114,23.198
YBR029C,1374,394,286.754,34.99
YBR030W,1659,489,294.756,35.966
YBR031W,1089,9024.967,8287.39,1011.229
YBR032W,303,19,62.706,7.651
YBR033W,2760,154,55.797,6.808
YBR034C,1047,748,714.422,87.174
YBR035C,687,1399,2036.39,248.481
YBR036C,1233,1829,1483.374,181.002
YBR037C,888,384,432.432,52.765
YBR038W,2892,92,31.812,3.882
YBR039W,936,1106,1181.624,144.182
YBR040W,897,1,1.115,0.136
YBR041W,2010,1375,684.08,83.472
YBR042C,1194,724,606.365,73.989
YBR043C,2070,1005,485.507,59.242
YBR044C,1719,578,336.242,41.028
YBR045C,1920,980,510.417,62.281
YBR046C,1005,352,350.249,42.737
YBR047W,528,77,145.833,17.795
YBR048W,471,3103.128,6588.381,803.916
YBR049C,2433,639,262.639,32.047
YBR050C,1017,10,9.833,1.2
YBR052C,633,736,1162.717,141.875
YBR053C,1077,1744,1619.313,197.589
YBR054W,1035,117,113.043,13.794
YBR055C,2700,404,149.63,18.258
YBR056W,1506,2769,1838.645,224.352
YBR056W-A,201,2879,14323.383,1747.742
YBR057C,1101,281,255.223,31.142
YBR058C,2346,605,257.886,31.467
YBR058C-A,243,623,2563.786,312.834
YBR059C,3327,903,271.416,33.118
YBR060C,1863,383,205.582,25.085
YBR061C,933,358,383.708,46.82
YBR062C,543,383,705.341,86.066
YBR063C,1215,279,229.63,28.019
YBR065C,1095,193,176.256,21.507
YBR066C,663,914,1378.582,168.215
YBR067C,633,379,598.736,73.058
YBR068C,1830,1843,1007.104,122.887
YBR069C,1860,394,211.828,25.847
YBR070C,714,948,1327.731,162.01
YBR071W,636,429,674.528,82.306
YBR072W,645,127,196.899,24.026
YBR072C-A,162,0,0,0
YBR073W,2877,651,226.277,27.61
YBR074W,2931,922,314.568,38.384
YBR076W,1065,96,90.141,10.999
YBR077C,489,377,770.961,94.073
YBR078W,1290,2980,2310.078,281.876
YBR079C,2895,2377,821.071,100.187
YBR080C,2277,1460,641.195,78.239
YBR081C,3999,737,184.296,22.488
YBR082C,447,2773,6203.579,756.962
YBR083W,1461,167,114.305,13.948
YBR084W,2928,1939,662.227,80.805
YBR084C-A,570,6937.256,12170.625,1485.062
YBR085W,924,402,435.065,53.087
YBR085C-A,258,1060,4108.527,501.323
YBR086C,2841,895,315.03,38.44
YBR087W,1065,872,818.779,99.908
YBR088C,777,700,900.901,109.928
YBR089C-A,300,1067.324,3557.746,434.117
YBR090C,369,526.676,1427.307,174.16
YBR091C,330,430,1303.03,158.996
YBR092C,1404,136.553,97.26,11.868
YBR093C,1404,133.252,94.909,11.581
YBR094W,2262,454,200.707,24.49
YBR095C,1293,712,550.657,67.191
YBR096W,693,1622,2340.548,285.594
YBR097W,4365,443,101.489,12.384
YBR098W,2076,354,170.52,20.807
YBR101C,873,1523,1744.559,212.871
YBR102C,2262,380,167.993,20.499
YBR103W,1608,795,494.403,60.327
YBR104W,990,1253,1265.657,154.436
YBR105C,1089,147,134.986,16.471
YBR106W,567,8031,14164.021,1728.297
YBR107C,738,362,490.515,59.853
YBR108W,2844,368,129.395,15.789
YBR109C,444,1829,4119.369,502.646
YBR110W,1350,1064,788.148,96.17
YBR111C,696,1250,1795.977,219.145
YBR111W-A,291,190,652.921,79.67
YBR112C,2901,456,157.187,19.18
YBR114W,2373,600,252.845,30.852
YBR115C,4179,1425,340.991,41.608
YBR117C,2046,67,32.747,3.996
YBR118W,1377,13274.878,9640.434,1176.328
YBR119W,897,427,476.031,58.085
YBR120C,489,195,398.773,48.658
YBR121C,2004,4680,2335.329,284.957
YBR122C,534,574,1074.906,131.16
YBR123C,1950,522,267.692,32.664
YBR125C,1182,871,736.887,89.915
YBR126C,1488,2164,1454.301,177.454
YBR126W-A,207,1904,9198.068,1122.35
YBR127C,1554,4129,2657.014,324.209
YBR128C,1035,201,194.203,23.697
YBR129C,987,905,916.92,111.883
YBR130C,1278,460,359.937,43.92
YBR131W,2115,251,118.676,14.481
YBR132C,1791,92,51.368,6.268
YBR133C,2484,442,177.939,21.712
YBR135W,453,455,1004.415,122.559
YBR136W,7107,140,19.699,2.404
YBR137W,540,1960,3629.63,442.888
YBR138C,1575,185,117.46,14.333
YBR139W,1527,765,500.982,61.13
YBR140C,9279,844,90.958,11.099
YBR141C,1014,270,266.272,32.491
YBR142W,2322,567,244.186,29.796
YBR143C,1314,4727,3597.412,438.957
YBR144C,315,8,25.397,3.099
YBR145W,1056,604,571.97,69.792
YBR146W,837,812,970.131,118.376
YBR147W,891,40,44.893,5.478
YBR148W,1830,31,16.94,2.067
YBR149W,1035,2651,2561.353,312.537
YBR150C,3285,226,68.798,8.395
YBR151W,951,1049,1103.049,134.594
YBR152W,876,81,92.466,11.283
YBR153W,735,241,327.891,40.009
YBR154C,648,1442,2225.309,271.533
YBR155W,1158,278,240.069,29.293
YBR156C,2097,113,53.887,6.575
YBR157C,768,91,118.49,14.458
YBR158W,1650,438,265.455,32.391
YBR159W,1044,3919,3753.831,458.043
YBR160W,897,1165,1298.774,158.477
YBR161W,1131,461,407.604,49.736
YBR162C,1368,1705,1246.345,152.079
YBR162W-A,198,1282,6474.747,790.05
YBR163W,1758,279,158.703,19.365
YBR164C,552,1637,2965.58,361.861
YBR165W,834,392,470.024,57.352
YBR166C,1359,1033,760.118,92.75
YBR167C,423,150,354.61,43.27
YBR168W,1242,269,216.586,26.428
YBR169C,2082,413,198.367,24.205
YBR170C,1743,1034,593.23,72.386
YBR171W,621,2474,3983.897,486.116
YBR172C,2223,620,278.902,34.032
YBR173C,447,928,2076.063,253.322
YBR175W,948,902,951.477,116.099
YBR176W,939,657,699.681,85.375
YBR177C,1356,787,580.383,70.819
YBR179C,2568,395,153.816,18.769
YBR180W,1719,39,22.688,2.768
YBR181C,711,19216.567,27027.52,3297.903
YBR182C,1359,251,184.695,22.536
YBR182C-A,195,4,20.513,2.503
YBR183W,951,143,150.368,18.348
YBR184W,1572,43,27.354,3.338
YBR185C,837,341,407.407,49.712
YBR186W,1695,77,45.428,5.543
YBR187W,843,1626,1928.826,235.356
YBR188C,423,174,411.348,50.193
YBR189W,588,15494.168,26350.626,3215.309
YBR191W,483,7348.851,15215.012,1856.539
YBR192W,1134,803,708.113,86.404
YBR193C,672,231,343.75,41.944
YBR194W,372,239,642.473,78.395
YBR195C,1269,244,192.277,23.462
YBR196C,1665,9930,5963.964,727.724
YBR196C-A,150,10,66.667,8.135
YBR196C-B,105,7,66.667,8.135
YBR197C,654,80,122.324,14.926
YBR198C,2397,775,323.321,39.452
YBR199W,1395,3130,2243.728,273.78
YBR200W,1656,695,419.686,51.21
YBR200W-A,165,20,121.212,14.79
YBR201W,636,2203,3463.836,422.658
YBR201C-A,204,27,132.353,16.15
YBR202W,2538,268.6,105.831,12.914
YBR203W,2775,666,240,29.285
YBR204C,1128,761,674.645,82.32
YBR205W,1215,2158,1776.132,216.724
YBR207W,1398,1804,1290.415,157.457
YBR208C,5508,287,52.106,6.358
YBR209W,318,63,198.113,24.174
YBR210W,429,382,890.443,108.652
YBR211C,975,333,341.538,41.675
YBR212W,2019,238,117.88,14.384
YBR213W,825,76,92.121,11.241
YBR214W,1584,945,596.591,72.796
YBR215W,1878,357,190.096,23.196
YBR216C,2025,770,380.247,46.398
YBR217W,561,261,465.241,56.769
YBR218C,3543,1152.769,325.365,39.701
YBR219C,384,11.087,28.872,3.523
YBR220C,1683,1308.913,777.726,94.898
YBR221C,1101,2795,2538.601,309.761
YBR221W-A,105,9,85.714,10.459
YBR222C,1632,360,220.588,26.916
YBR223C,1635,156,95.413,11.642
YBR225W,2703,144,53.274,6.501
YBR227C,1563,564,360.845,44.03
YBR228W,915,226,246.995,30.138
YBR229C,2865,516,180.105,21.976
YBR230C,405,213,525.926,64.174
YBR230W-A,201,96,477.612,58.278
YBR231C,912,272,298.246,36.392
YBR233W,1242,672,541.063,66.021
YBR233W-A,285,110,385.965,47.096
YBR234C,1155,1853,1604.329,195.761
YBR235W,3363,661,196.551,23.983
YBR236C,1311,1205,919.146,112.154
YBR237W,2550,472,185.098,22.586
YBR238C,2196,220,100.182,12.224
YBR239C,1590,249,156.604,19.109
YBR240C,1353,35,25.868,3.156
YBR241C,1467,214,145.876,17.8
YBR242W,717,709,988.842,120.659
YBR243C,1347,1476,1095.768,133.706
YBR244W,489,7774,15897.751,1939.847
YBR245C,3390,1126,332.153,40.529
YBR246W,1164,1187,1019.759,124.431
YBR247C,1452,476,327.824,40.001
YBR248C,1659,1127,679.325,82.891
YBR249C,1113,3395,3050.314,372.2
YBR250W,1572,34,21.628,2.639
YBR251W,924,517,559.524,68.273
YBR252W,444,838,1887.387,230.299
YBR253W,366,421,1150.273,140.357
YBR254C,528,500,946.97,115.549
YBR255W,2085,559,268.106,32.714
YBR255C-A,363,80,220.386,26.892
YBR256C,717,1391,1940.028,236.723
YBR257W,840,287,341.667,41.69
YBR258C,429,222,517.483,63.143
YBR259W,2067,303,146.589,17.887
YBR260C,2001,354,176.912,21.587
YBR261C,699,576,824.034,100.549
YBR262C,321,291,906.542,110.616
YBR263W,1473,1347,914.46,111.583
YBR264C,600,599,998.333,121.817
YBR265W,963,831,862.928,105.295
YBR267W,1182,459,388.325,47.383
YBR268W,318,467,1468.553,179.193
YBR269C,417,272,652.278,79.591
YBR270C,1638,193,117.827,14.377
YBR271W,1260,326,258.73,31.57
YBR272C,1443,729,505.198,61.644
YBR273C,1311,1413,1077.803,131.514
YBR274W,1584,674,425.505,51.92
YBR275C,5751,435,75.639,9.229
YBR276C,2424,802,330.858,40.371
YBR278W,606,210,346.535,42.284
YBR279W,1338,1113,831.839,101.501
YBR280C,1914,317,165.622,20.209
YBR281C,2637,769,291.619,35.583
YBR282W,441,541,1226.757,149.689
YBR283C,1473,2092,1420.231,173.297
YBR284W,2394,158,65.998,8.053
YBR285W,435,29,66.667,8.135
YBR286W,1614,2910,1802.974,219.999
YBR287W,1284,1379,1073.988,131.048
YBR288C,1452,993,683.884,83.448
YBR289W,2718,285,104.857,12.795
YBR290W,966,1783,1845.756,225.219
YBR291C,900,221,245.556,29.963
YBR292C,372,13,34.946,4.264
YBR293W,1425,253,177.544,21.664
YBR294W,2580,952,368.992,45.025
YBR295W,3651,727,199.124,24.297
YBR296C,1725,157,91.014,11.106
YBR296C-A,120,0,0,0
YBR297W,1407,198.262,140.911,17.194
YBR298C,1845,330,178.862,21.825
YBR298C-A,222,0,0,0
YBR299W,1755,22.471,12.804,1.562
YBR301W,363,6.089,16.774,2.047
YBR302C,1140,2.349,2.061,0.251
YCL073C,1848,5.25,2.841,0.347
YCL069W,1377,78.429,56.956,6.95
YCL068C,783,8.143,10.4,1.269
YCL067C,633,306.365,483.989,59.056
YCL066W,528,1.432,2.713,0.331
YCL064C,1083,118,108.957,13.295
YCL063W,1272,270,212.264,25.901
YCL061C,3291,370,112.428,13.718
YCL059C,951,1207,1269.19,154.867
YCL058C,459,306.833,668.482,81.568
YCL058W-A,342,11.167,32.651,3.984
YCL057C-A,294,406,1380.952,168.504
YCL057W,2139,1451,678.354,82.773
YCL056C,435,354,813.793,99.299
YCL055W,1008,761,754.96,92.12
YCL054W-A,87,21,241.379,29.453
YCL054W,2526,1221,483.373,58.981
YCL052C,1251,1593,1273.381,155.378
YCL051W,1752,330,188.356,22.983
YCL050C,966,1158,1198.758,146.273
YCL049C,939,1310,1395.101,170.231
YCL048W-A,240,6,25,3.051
YCL048W,1392,19,13.649,1.666
YCL047C,777,958,1232.947,150.444
YCL045C,2283,878,384.582,46.927
YCL044C,1254,687,547.847,66.848
YCL043C,1569,20879,13307.202,1623.747
YCL042W,360,78,216.667,26.438
YCL040W,1503,1059,704.591,85.974
YCL039W,2238,539,240.84,29.387
YCL038C,1587,521,328.292,40.058
YCL037C,1305,451,345.594,42.169
YCL036W,1701,214,125.808,15.351
YCL035C,333,1965,5900.901,720.029
YCL034W,1065,1728,1622.535,197.982
YCL033C,507,844,1664.694,203.126
YCL032W,1041,507,487.032,59.428
YCL031C,894,850,950.783,116.015
YCL030C,2400,2137,890.417,108.649
YCL029C,1323,626,473.167,57.736
YCL028W,1218,694,569.787,69.525
YCL027W,1539,21,13.645,1.665
YCL026C-B,582,45,77.32,9.435
YCL026C-A,582,761,1307.56,159.549
YCL025C,1902,591.108,310.782,37.922
YCL024W,3114,206,66.153,8.072
YCL021W-A,378,19,50.265,6.133
YCL019W,5313,993.913,187.072,22.827
YCL020W,1317,7.612,5.78,0.705
YCL018W,1095,2500,2283.105,278.585
YCL017C,1494,1497,1002.008,122.265
YCL016C,1143,452,395.451,48.253
YCL014W,4911,152,30.951,3.777
YCL012C,405,172,424.691,51.821
YCL011C,1284,2864,2230.53,272.17
YCL010C,780,850,1089.744,132.971
YCL009C,930,1332,1432.258,174.764
YCL008C,1158,227,196.028,23.919
YCL005W-A,222,862,3882.883,473.79
YCL005W,771,229,297.017,36.242
YCL004W,1566,229,146.232,17.843
YCL002C,792,670,845.96,103.224
YCL001W,567,1411,2488.536,303.652
YCL001W-A,462,6,12.987,1.585
YCL001W-B,255,21,82.353,10.049
YCR001W,315,13,41.27,5.036
YCR002C,969,857,884.417,107.917
YCR003W,552,368,666.667,81.347
YCR004C,744,1240,1666.667,203.367
YCR005C,1383,4269,3086.768,376.648
YCR006C,474,23,48.523,5.921
YCR007C,720,1015,1409.722,172.015
YCR008W,1812,552,304.636,37.172
YCR009C,798,2267,2840.852,346.641
YCR010C,852,26,30.516,3.724
YCR011C,3150,5637,1789.524,218.358
YCR012W,1251,66118,52852.118,6449.026
YCR014C,1749,279,159.52,19.465
YCR015C,954,284,297.694,36.325
YCR016W,873,445,509.737,62.198
YCR017C,2862,1189,415.444,50.693
YCR018C,666,19,28.529,3.481
YCR019W,1092,372,340.659,41.567
YCR020C,648,148,228.395,27.869
YCR020C-A,267,292,1093.633,133.445
YCR020W-B,237,356,1502.11,183.288
YCR021C,999,65,65.065,7.939
YCR022C,345,5,14.493,1.768
YCR023C,1836,652,355.12,43.332
YCR024C,1479,388,262.339,32.011
YCR024C-B,267,1783,6677.903,814.839
YCR024C-A,123,674.957,5487.457,669.581
YCR025C,411,85,206.813,25.235
YCR026C,2229,675,302.826,36.951
YCR027C,630,347,550.794,67.208
YCR028C,1539,678,440.546,53.755
YCR028C-A,408,824,2019.608,246.433
YCR030C,2613,637,243.781,29.746
YCR031C,414,4521.23,10920.844,1332.564
YCR032W,6504,565,86.87,10.6
YCR033W,3681,467,126.868,15.48
YCR034W,1044,817,782.567,95.489
YCR035C,1185,1448,1221.941,149.101
YCR036W,1002,1983,1979.042,241.483
YCR037C,2772,769,277.417,33.85
YCR038C,1929,138.857,71.984,8.784
YCR039C,633,306.365,483.989,59.056
YCR040W,528,1.432,2.713,0.331
YCR041W,333,84.338,253.266,30.904
YCR042C,4224,821.231,194.42,23.723
YCR043C,384,363,945.313,115.347
YCR044C,1074,499,464.618,56.693
YCR045C,1476,328,222.222,27.116
YCR046C,510,409,801.961,97.855
YCR047C,828,617,745.169,90.926
YCR048W,1833,691.615,377.313,46.04
YCR050C,309,40.385,130.695,15.947
YCR051W,669,597,892.377,108.888
YCR052W,1452,574,395.317,48.237
YCR053W,1545,2449,1585.113,193.416
YCR054C,1692,260,153.664,18.75
YCR057C,2772,621,224.026,27.336
YCR059C,777,397,510.94,62.345
YCR060W,336,159,473.214,57.742
YCR061W,1896,209,110.232,13.451
YCR063W,474,46,97.046,11.842
YCR065W,1695,142,83.776,10.222
YCR066W,1464,210,143.443,17.503
YCR067C,3198,609,190.432,23.236
YCR068W,1563,263,168.266,20.532
YCR069W,957,1182,1235.11,150.708
YCR071C,441,351,795.918,97.118
YCR072C,1548,328,211.886,25.854
YCR073C,3996,494,123.624,15.085
YCR073W-A,948,618,651.899,79.545
YCR075C,783,406,518.519,63.27
YCR075W-A,228,118,517.544,63.151
YCR076C,753,494,656.042,80.05
YCR077C,2391,762,318.695,38.887
YCR079W,1329,307,231.001,28.187
YCR081W,4284,232,54.155,6.608
YCR082W,387,658,1700.258,207.466
YCR083W,384,253,658.854,80.394
YCR084C,2142,827,386.088,47.111
YCR085W,354,9,25.424,3.102
YCR086W,573,153,267.016,32.581
YCR087C-A,462,320,692.641,84.516
YCR088W,1779,1380,775.717,94.653
YCR089W,4830,53,10.973,1.339
YCR090C,549,818,1489.982,181.808
YCR091W,2163,154,71.197,8.688
YCR092C,3057,404,132.156,16.126
YCR093W,6327,686,108.424,13.23
YCR094W,1176,358,304.422,37.146
YCR095C,1089,593,544.536,66.444
YCR095W-A,159,5,31.447,3.837
YCR096C,360,174.667,485.185,59.202
YCR097W,381,522,1370.079,167.177
YCR098C,1557,84,53.95,6.583
YCR099C,468,64,136.752,16.687
YCR100C,951,98,103.049,12.574
YCR101C,549,75,136.612,16.669
YCR102C,1107,155.165,140.167,17.103
YCR104W,375,1,2.667,0.325
YCR105W,1086,134,123.389,15.056
YCR106W,2499,451,180.472,22.021
YCR107W,1092,2236.425,2048.008,249.898
YCR108C,192,2,10.417,1.271
YDL248W,1152,43.715,37.947,4.63
YDL247W,1830,30,16.393,2
YDL246C,1074,53.5,49.814,6.078
YDL245C,1704,1.14,0.669,0.082
YDL244W,1023,34.361,33.589,4.098
YDL243C,990,1165.768,1177.543,143.684
YDL242W,354,26,73.446,8.962
YDL241W,372,207,556.452,67.898
YDL240W,3054,133,43.549,5.314
YDL239C,2373,154,64.897,7.919
YDL238C,1470,353,240.136,29.301
YDL237W,1173,830,707.587,86.34
YDL236W,939,3098,3299.255,402.576
YDL235C,504,1891,3751.984,457.818
YDL234C,2241,2034,907.631,110.749
YDL233W,1377,296,214.96,26.229
YDL232W,111,156,1405.405,171.488
YDL231C,3378,1100,325.636,39.734
YDL230W,1008,412,408.73,49.873
YDL229W,1842,7172.77,3894.012,475.148
YDL227C,1761,122,69.279,8.453
YDL226C,1059,1651,1559.018,190.232
YDL225W,1656,1140,688.406,83.999
YDL224C,1950,382,195.897,23.903
YDL223C,3141,423,134.67,16.433
YDL222C,930,67,72.043,8.791
YDL220C,2775,185,66.667,8.135
YDL219W,453,634,1399.558,170.774
YDL218W,954,45,47.17,5.756
YDL217C,624,302,483.974,59.055
YDL216C,1323,258,195.011,23.795
YDL215C,3279,1064,324.489,39.594
YDL214C,2100,96,45.714,5.578
YDL213C,678,591,871.681,106.363
YDL212W,633,6029,9524.487,1162.18
YDL211C,1119,308,275.246,33.586
YDL210W,1716,42,24.476,2.987
YDL209C,1020,213,208.824,25.481
YDL208W,471,1450,3078.556,375.646
YDL207W,1617,700,432.9,52.823
