Gene,SeqLen,Count,Count/Kb,FPKM
YBR267W,1182,0,0,0
YBR268W,318,1,3.145,115.037
YBR269C,417,1,2.398,87.726
YBR270C,1638,0,0,0
YBR271W,1260,0,0,0
YBR272C,1443,0,0,0
YBR273C,1311,2,1.526,55.808
YBR274W,1584,0,0,0
YBR275C,5751,0,0,0
YBR276C,2424,0,0,0
YBR278W,606,0,0,0
YBR279W,1338,0,0,0
YBR280C,1914,0,0,0
YBR281C,2637,1,0.379,13.873
YBR282W,441,1,2.268,82.952
YBR283C,1473,0,0,0
YBR284W,2394,0,0,0
YBR285W,435,0,0,0
YBR286W,1614,2,1.239,45.331
YBR287W,1284,1,0.779,28.491
YBR288C,1452,5,3.444,125.971
YBR289W,2718,1,0.368,13.459
YBR290W,966,5,5.176,189.347
YBR291C,900,0,0,0
YBR292C,372,0,0,0
YBR293W,1425,0,0,0
YBR294W,2580,0,0,0
YBR295W,3651,0,0,0
YBR296C,1725,0,0,0
YBR296C-A,120,0,0,0
YBR297W,1407,0,0,0
YBR298C,1845,0,0,0
YBR298C-A,222,0,0,0
YBR299W,1755,0,0,0
YBR301W,363,0,0,0
YBR302C,1140,0,0,0
YCL073C,1848,0,0,0
YCL069W,1377,0,0,0
YCL068C,783,0,0,0
YCL067C,633,0.8,1.264,46.233
YCL066W,528,0,0,0
YCL064C,1083,2,1.847,67.557
YCL063W,1272,1,0.786,28.759
YCL061C,3291,1,0.304,11.116
YCL059C,951,4,4.206,153.867
YCL058C,459,4,8.715,318.796
YCL058W-A,342,1,2.924,106.964
YCL057C-A,294,0,0,0
YCL057W,2139,2,0.935,34.205
YCL056C,435,0,0,0
YCL055W,1008,3,2.976,108.875
YCL054W-A,87,0,0,0
YCL054W,2526,0,0,0
YCL052C,1251,0,0,0
YCL051W,1752,0,0,0
YCL050C,966,4,4.141,151.478
YCL049C,939,1,1.065,38.958
YCL048W-A,240,0,0,0
YCL048W,1392,0,0,0
YCL047C,777,2,2.574,94.162
YCL045C,2283,0,0,0
YCL044C,1254,1,0.797,29.172
YCL043C,1569,24,15.296,559.569
YCL042W,360,1,2.778,101.616
YCL040W,1503,2,1.331,48.678
YCL039W,2238,0,0,0
YCL038C,1587,0,0,0
YCL037C,1305,3,2.299,84.096
YCL036W,1701,0,0,0
YCL035C,333,1,3.003,109.855
YCL034W,1065,1,0.939,34.349
YCL033C,507,0,0,0
YCL032W,1041,1,0.961,35.141
YCL031C,894,1,1.119,40.919
YCL030C,2400,3,1.25,45.727
YCL029C,1323,1,0.756,27.651
YCL028W,1218,3,2.463,90.103
YCL027W,1539,0,0,0
YCL026C-B,582,0,0,0
YCL026C-A,582,2,3.436,125.711
YCL025C,1902,1,0.526,19.233
YCL024W,3114,1,0.321,11.748
YCL021W-A,378,0,0,0
YCL019W,5313,0.214,0.04,1.475
YCL020W,1317,0.521,0.395,14.467
YCL018W,1095,30,27.397,1002.242
YCL017C,1494,0,0,0
YCL016C,1143,0,0,0
YCL014W,4911,0,0,0
YCL012C,405,0,0,0
YCL011C,1284,2,1.558,56.981
YCL010C,780,1,1.282,46.9
YCL009C,930,23,24.731,904.712
YCL008C,1158,0,0,0
YCL005W-A,222,23,103.604,3790.011
YCL005W,771,0,0,0
YCL004W,1566,0,0,0
YCL002C,792,0,0,0
YCL001W,567,7,12.346,451.628
YCL001W-A,462,0,0,0
YCL001W-B,255,0,0,0
YCR001W,315,0,0,0
YCR002C,969,6,6.192,226.513
YCR003W,552,2,3.623,132.543
YCR004C,744,8,10.753,393.353
YCR005C,1383,1,0.723,26.451
YCR006C,474,0,0,0
YCR007C,720,0,0,0
YCR008W,1812,1,0.552,20.189
YCR009C,798,1,1.253,45.842
YCR010C,852,0,0,0
YCR011C,3150,4,1.27,46.453
YCR012W,1251,86,68.745,2514.819
YCR014C,1749,0,0,0
YCR015C,954,0,0,0
YCR016W,873,4,4.582,167.614
YCR017C,2862,0,0,0
YCR018C,666,0,0,0
YCR019W,1092,0,0,0
YCR020C,648,0,0,0
YCR020C-A,267,4,14.981,548.043
YCR020W-B,237,2,8.439,308.708
YCR021C,999,0,0,0
YCR022C,345,0,0,0
YCR023C,1836,0,0,0
YCR024C,1479,0,0,0
YCR024C-B,267,0,0,0
YCR024C-A,123,19.5,158.537,5799.561
YCR025C,411,0,0,0
YCR026C,2229,0,0,0
YCR027C,630,0,0,0
YCR028C,1539,0,0,0
YCR028C-A,408,3,7.353,268.984
YCR030C,2613,0,0,0
YCR031C,414,80.5,194.444,7113.137
YCR032W,6504,0,0,0
YCR033W,3681,0,0,0
YCR034W,1044,14,13.41,490.561
YCR035C,1185,0,0,0
YCR036W,1002,10,9.98,365.088
YCR037C,2772,0,0,0
YCR038C,1929,0,0,0
YCR039C,633,0.8,1.264,46.233
YCR040W,528,0,0,0
YCR041W,333,0,0,0
YCR042C,4224,1,0.237,8.66
YCR043C,384,1,2.604,95.265
YCR044C,1074,0,0,0
YCR045C,1476,0,0,0
YCR046C,510,0,0,0
YCR047C,828,1,1.208,44.181
YCR048W,1833,0,0,0
YCR050C,309,0,0,0
YCR051W,669,1,1.495,54.681
YCR052W,1452,0,0,0
YCR053W,1545,1,0.647,23.678
YCR054C,1692,1,0.591,21.62
YCR057C,2772,0,0,0
YCR059C,777,2,2.574,94.162
YCR060W,336,1,2.976,108.875
YCR061W,1896,2,1.055,38.588
YCR063W,474,0,0,0
YCR065W,1695,1,0.59,21.582
YCR066W,1464,0,0,0
YCR067C,3198,0,0,0
YCR068W,1563,0,0,0
YCR069W,957,3,3.135,114.677
YCR071C,441,7,15.873,580.664
YCR072C,1548,0,0,0
YCR073C,3996,0,0,0
YCR073W-A,948,2,2.11,77.177
YCR075C,783,0,0,0
YCR075W-A,228,2,8.772,320.893
YCR076C,753,1,1.328,48.581
YCR077C,2391,2,0.836,30.6
YCR079W,1329,0,0,0
YCR081W,4284,1,0.233,8.539
YCR082W,387,2,5.168,189.053
YCR083W,384,0,0,0
YCR084C,2142,2,0.934,34.157
YCR085W,354,0,0,0
YCR086W,573,0,0,0
YCR087C-A,462,0,0,0
YCR088W,1779,7,3.935,143.942
YCR089W,4830,0,0,0
YCR090C,549,0,0,0
YCR091W,2163,0,0,0
YCR092C,3057,0,0,0
YCR093W,6327,0,0,0
YCR094W,1176,0,0,0
YCR095C,1089,2,1.837,67.184
YCR095W-A,159,0,0,0
YCR096C,360,0.333,0.926,33.872
YCR097W,381,1,2.625,96.015
YCR098C,1557,0,0,0
YCR099C,468,0,0,0
YCR100C,951,0,0,0
YCR101C,549,0,0,0
YCR102C,1107,0,0,0
YCR104W,375,0,0,0
YCR105W,1086,0,0,0
YCR106W,2499,0,0,0
YCR107W,1092,0,0,0
YCR108C,192,0,0,0
YDL248W,1152,0,0,0
YDL247W,1830,0,0,0
YDL246C,1074,0,0,0
YDL245C,1704,0,0,0
YDL244W,1023,0,0,0
YDL243C,990,0,0,0
YDL242W,354,0,0,0
YDL241W,372,1,2.688,98.338
YDL240W,3054,0,0,0
YDL239C,2373,0,0,0
YDL238C,1470,0,0,0
YDL237W,1173,0,0,0
YDL236W,939,9,9.585,350.625
YDL235C,504,9,17.857,653.247
YDL234C,2241,1,0.446,16.324
YDL233W,1377,0,0,0
YDL232W,111,7,63.063,2306.963
YDL231C,3378,1,0.296,10.829
YDL230W,1008,0,0,0
YDL229W,1842,14,7.6,278.038
YDL227C,1761,0,0,0
YDL226C,1059,15,14.164,518.156
YDL225W,1656,3,1.812,66.271
YDL224C,1950,0,0,0
YDL223C,3141,0,0,0
YDL222C,930,0,0,0
YDL220C,2775,0,0,0
YDL219W,453,1,2.208,80.755
YDL218W,954,0,0,0
YDL217C,624,2,3.205,117.25
YDL216C,1323,1,0.756,27.651
YDL215C,3279,0,0,0
YDL214C,2100,0,0,0
YDL213C,678,7,10.324,377.689
YDL212W,633,2,3.16,115.582
YDL211C,1119,0,0,0
YDL210W,1716,0,0,0
YDL209C,1020,0,0,0
YDL208W,471,1,2.123,77.668
YDL207W,1617,0,0,0
YDL206W,2289,0,0,0
YDL205C,984,1,1.016,37.177
YDL204W,1182,0,0,0
YDL203C,1872,1,0.534,19.542
YDL202W,750,0,0,0
YDL201W,861,2,2.323,84.975
YDL200C,567,0,0,0
YDL199C,2064,0,0,0
YDL198C,903,9,9.967,364.603
YDL197C,1578,0,0,0
YDL195W,3822,7,1.832,67
YDL194W,2655,0,0,0
YDL193W,1128,2,1.773,64.861
YDL192W,546,34.5,63.187,2311.49
YDL191W,363,24,66.116,2418.635
YDL190C,2886,4,1.386,50.702
YDL189W,1374,0,0,0
YDL188C,1134,0,0,0
YDL186W,834,0,0,0
YDL185W,3216,8,2.488,91
YDL184C,78,0,0,0
YDL183C,963,0,0,0
YDL182W,1287,0.5,0.389,14.212
YDL181W,258,13,50.388,1843.271
YDL180W,1644,0,0,0
YDL179W,915,0,0,0
YDL178W,1593,5,3.139,114.821
YDL177C,513,0,0,0
YDL176W,2127,0,0,0
YDL175C,1035,0,0,0
YDL174C,1764,0,0,0
YDL173W,888,4,4.505,164.783
YDL171C,6438,2,0.311,11.364
YDL170W,1587,0,0,0
YDL169C,672,0,0,0
YDL168W,1161,1,0.861,31.509
YDL167C,2160,0,0,0
YDL166C,594,0,0,0
YDL165W,576,0,0,0
YDL164C,2268,1,0.441,16.13
YDL161W,1365,0,0,0
YDL160C-A,243,2,8.23,301.085
YDL160C,1521,1,0.657,24.051
YDL159W-A,132,0,0,0
YDL159W,1548,1,0.646,23.632
YDL157C,357,3,8.403,307.41
YDL156W,1569,1,0.637,23.315
YDL155W,1284,0,0,0
YDL154W,2706,0,0,0
YDL153C,1833,0,0,0
YDL150W,1269,0,0,0
YDL149W,2994,0,0,0
YDL148C,2433,4,1.644,60.143
YDL147W,1338,2,1.495,54.681
YDL146W,1476,0,0,0
YDL145C,3606,2,0.555,20.289
YDL144C,1071,0,0,0
YDL143W,1587,2,1.26,46.102
YDL142C,852,0,0,0
YDL141W,2073,0,0,0
YDL140C,5202,1,0.192,7.032
YDL139C,672,0,0,0
YDL138W,2292,0,0,0
YDL137W,546,12.5,22.894,837.496
YDL136W,363,20,55.096,2015.529
YDL135C,609,7,11.494,420.481
YDL134C,1110,0,0,0
YDL133C-A,78,0,0,0
YDL133W,1314,0,0,0
YDL132W,2448,1,0.408,14.944
YDL131W,1323,0.5,0.378,13.825
YDL130W-A,261,12,45.977,1681.924
YDL130W,321,25,77.882,2849.054
YDL129W,876,0,0,0
YDL128W,1236,0,0,0
YDL127W,927,1,1.079,39.463
YDL126C,2508,4,1.595,58.344
YDL125C,477,5,10.482,383.458
YDL124W,939,2,2.13,77.917
YDL123W,423,0,0,0
YDL122W,2430,0,0,0
YDL121C,450,6,13.333,487.758
YDL120W,525,1,1.905,69.68
YDL119C,924,0,0,0
YDL117W,2658,0,0,0
YDL116W,2181,1,0.459,16.773
YDL115C,1062,2,1.883,68.892
YDL114W,927,0,0,0
YDL113C,1923,0,0,0
YDL112W,4311,0,0,0
YDL111C,798,5,6.266,229.21
YDL110C,453,3,6.623,242.264
YDL109C,1944,0,0,0
YDL108W,921,1,1.086,39.72
YDL107W,1056,0,0,0
YDL106C,1680,0,0,0
YDL105W,1209,0,0,0
YDL104C,1224,0,0,0
YDL103C,1434,1,0.697,25.51
YDL102W,3294,1,0.304,11.106
YDL101C,1542,0,0,0
YDL100C,1065,23,21.596,790.03
YDL099W,1026,6,5.848,213.929
YDL098C,585,1,1.709,62.533
YDL097C,1305,5,3.831,140.16
YDL095W,2454,7,2.852,104.349
YDL093W,2232,1,0.448,16.39
YDL092W,441,7,15.873,580.664
YDL091C,1368,0,0,0
YDL090C,1296,0,0,0
YDL089W,1455,0,0,0
YDL088C,1587,0,0,0
YDL087C,786,0,0,0
YDL086W,822,4,4.866,178.014
YDL085C-A,207,13,62.802,2297.411
YDL085W,1638,0,0,0
YDL084W,1341,1,0.746,27.28
YDL083C,432,34,78.704,2879.127
YDL082W,600,27,45,1646.183
