Gene,SeqLen,Count,Count/Kb,FPKM
YBR021W,1902,230,120.925,11.115
YBR022W,534,457,855.805,78.663
YBR023C,3498,2177,622.356,57.205
YBR024W,906,523,577.263,53.061
YBR025C,1185,3930,3316.456,304.84
YBR026C,1143,356,311.461,28.629
YBR027C,333,33,99.099,9.109
YBR028C,1578,394,249.683,22.95
YBR029C,1374,506,368.268,33.85
YBR030W,1659,601,362.266,33.299
YBR031W,1089,11571.741,10626.025,976.717
YBR032W,303,13,42.904,3.944
YBR033W,2760,247,89.493,8.226
YBR034C,1047,1024,978.032,89.898
YBR035C,687,1644,2393.013,219.96
YBR036C,1233,2497,2025.142,186.146
YBR037C,888,516,581.081,53.411
YBR038W,2892,125,43.223,3.973
YBR039W,936,1487,1588.675,146.027
YBR040W,897,1,1.115,0.102
YBR041W,2010,1954,972.139,89.357
YBR042C,1194,889,744.556,68.438
YBR043C,2070,1319,637.198,58.57
YBR044C,1719,733,426.411,39.195
YBR045C,1920,1274,663.542,60.991
YBR046C,1005,441,438.806,40.334
YBR047W,528,88,166.667,15.32
YBR048W,471,4037.466,8572.114,787.927
YBR049C,2433,981,403.206,37.062
YBR050C,1017,20,19.666,1.808
YBR052C,633,944,1491.311,137.078
YBR053C,1077,2286,2122.563,195.101
YBR054W,1035,188,181.643,16.696
YBR055C,2700,535,198.148,18.213
YBR056W,1506,3698,2455.511,225.704
YBR056W-A,201,3818,18995.025,1745.974
YBR057C,1101,399,362.398,33.311
YBR058C,2346,760,323.956,29.777
YBR058C-A,243,767,3156.379,290.126
YBR059C,3327,1233,370.604,34.065
YBR060C,1863,509,273.215,25.113
YBR061C,933,516,553.055,50.835
YBR062C,543,526,968.692,89.04
YBR063C,1215,348,286.42,26.327
YBR065C,1095,260,237.443,21.825
YBR066C,663,1127,1699.849,156.246
YBR067C,633,554,875.197,80.446
YBR068C,1830,2450,1338.798,123.059
YBR069C,1860,486,261.29,24.017
YBR070C,714,1276,1787.115,164.267
YBR071W,636,594,933.962,85.847
YBR072W,645,170,263.566,24.226
YBR072C-A,162,1,6.173,0.567
YBR073W,2877,826,287.105,26.39
YBR074W,2931,1235,421.358,38.73
YBR076W,1065,164,153.991,14.154
YBR077C,489,508,1038.855,95.489
YBR078W,1290,4077,3160.465,290.502
YBR079C,2895,3000,1036.269,95.251
YBR080C,2277,1999,877.91,80.695
YBR081C,3999,959,239.81,22.043
YBR082C,447,3560,7964.206,732.049
YBR083W,1461,185,126.626,11.639
YBR084W,2928,2565,876.025,80.522
YBR084C-A,570,8948.547,15699.205,1443.031
YBR085W,924,508,549.784,50.535
YBR085C-A,258,1414,5480.62,503.765
YBR086C,2841,1224,430.834,39.601
YBR087W,1065,1143,1073.239,98.649
YBR088C,777,916,1178.893,108.361
YBR089C-A,300,1402.51,4675.033,429.717
YBR090C,369,645.49,1749.296,160.791
YBR091C,330,577,1748.485,160.716
YBR092C,1404,189.099,134.686,12.38
YBR093C,1404,159.341,113.491,10.432
YBR094W,2262,674,297.966,27.388
YBR095C,1293,906,700.696,64.406
YBR096W,693,2104,3036.075,279.068
YBR097W,4365,647,148.225,13.624
YBR098W,2076,503,242.293,22.271
YBR101C,873,2101,2406.644,221.213
YBR102C,2262,521,230.327,21.171
YBR103W,1608,1037,644.9,59.278
YBR104W,990,1694,1711.111,157.281
YBR105C,1089,187,171.717,15.784
YBR106W,567,10511,18537.919,1703.958
YBR107C,738,472,639.566,58.787
YBR108W,2844,422,148.383,13.639
YBR109C,444,2444,5504.505,505.96
YBR110W,1350,1397,1034.815,95.118
YBR111C,696,1663,2389.368,219.625
YBR111W-A,291,274,941.581,86.548
YBR112C,2901,636,219.235,20.151
YBR114W,2373,752,316.898,29.128
YBR115C,4179,1917,458.722,42.165
YBR117C,2046,102,49.853,4.582
YBR118W,1377,77056.856,55959.953,5143.696
YBR119W,897,507,565.217,51.953
YBR120C,489,266,543.967,50
YBR121C,2004,6307,3147.206,289.283
YBR122C,534,891,1668.539,153.368
YBR123C,1950,636,326.154,29.979
YBR125C,1182,1162,983.08,90.362
YBR126C,1488,2759,1854.167,170.43
YBR126W-A,207,2555,12342.995,1134.537
YBR127C,1554,5379,3461.39,318.162
YBR128C,1035,268,258.937,23.801
YBR129C,987,1217,1233.029,113.337
YBR130C,1278,574,449.139,41.284
YBR131W,2115,280,132.388,12.169
YBR132C,1791,113,63.093,5.799
YBR133C,2484,607,244.364,22.461
YBR135W,453,645,1423.841,130.876
YBR136W,7107,164,23.076,2.121
YBR137W,540,2594,4803.704,441.544
YBR138C,1575,268,170.159,15.641
YBR139W,1527,962,629.993,57.907
YBR140C,9279,1074,115.745,10.639
YBR141C,1014,350,345.168,31.727
YBR142W,2322,751,323.428,29.729
YBR143C,1314,6332,4818.874,442.939
YBR144C,315,4,12.698,1.167
YBR145W,1056,836,791.667,72.768
YBR146W,837,1049,1253.286,115.199
YBR147W,891,58,65.095,5.983
YBR148W,1830,29,15.847,1.457
YBR149W,1035,3531,3411.594,313.585
YBR150C,3285,302,91.933,8.45
YBR151W,951,1464,1539.432,141.501
YBR152W,876,96,109.589,10.073
YBR153W,735,285,387.755,35.641
YBR154C,648,1965,3032.407,278.731
YBR155W,1158,378,326.425,30.004
YBR156C,2097,149,71.054,6.531
YBR157C,768,143,186.198,17.115
YBR158W,1650,524,317.576,29.191
YBR159W,1044,5236,5015.326,460.996
YBR160W,897,1545,1722.408,158.319
YBR161W,1131,601,531.388,48.844
YBR162C,1368,2403,1756.579,161.46
YBR162W-A,198,1682,8494.949,780.834
YBR163W,1758,418,237.77,21.855
YBR164C,552,2112,3826.087,351.684
YBR165W,834,587,703.837,64.695
YBR166C,1359,1274,937.454,86.168
YBR167C,423,228,539.007,49.544
YBR168W,1242,357,287.44,26.421
YBR169C,2082,546,262.248,24.105
YBR170C,1743,1293,741.824,68.187
YBR171W,621,3368,5423.51,498.515
YBR172C,2223,841,378.318,34.774
YBR173C,447,1189,2659.955,244.496
YBR175W,948,1193,1258.439,115.672
YBR176W,939,885,942.492,86.631
YBR177C,1356,1037,764.749,70.294
YBR179C,2568,504,196.262,18.04
YBR180W,1719,53,30.832,2.834
YBR181C,711,24982.727,35137.45,3229.744
YBR182C,1359,346,254.599,23.402
YBR182C-A,195,4,20.513,1.885
YBR183W,951,186,195.584,17.978
YBR184W,1572,35,22.265,2.047
YBR185C,837,453,541.219,49.747
YBR186W,1695,108,63.717,5.857
YBR187W,843,2221,2634.638,242.169
YBR188C,423,242,572.104,52.586
YBR189W,588,20380.276,34660.334,3185.889
YBR191W,483,9494.19,19656.709,1806.794
YBR192W,1134,1058,932.981,85.757
YBR193C,672,328,488.095,44.864
YBR194W,372,309,830.645,76.351
YBR195C,1269,323,254.531,23.396
YBR196C,1665,12781,7676.276,705.584
YBR196C-A,150,8,53.333,4.902
YBR196C-B,105,10,95.238,8.754
YBR197C,654,106,162.08,14.898
YBR198C,2397,1024,427.201,39.267
YBR199W,1395,4122,2954.839,271.601
YBR200W,1656,825,498.188,45.792
YBR200W-A,165,25,151.515,13.927
YBR201W,636,2859,4495.283,413.195
YBR201C-A,204,41,200.98,18.474
YBR202W,2538,313.333,123.457,11.348
YBR203W,2775,848,305.586,28.089
YBR204C,1128,999,885.638,81.406
YBR205W,1215,2924,2406.584,221.207
YBR207W,1398,2449,1751.788,161.02
YBR208C,5508,406,73.711,6.775
YBR209W,318,84,264.151,24.28
YBR210W,429,494,1151.515,105.844
YBR211C,975,421,431.795,39.689
YBR212W,2019,307,152.055,13.977
YBR213W,825,82,99.394,9.136
YBR214W,1584,1171,739.268,67.952
YBR215W,1878,467,248.669,22.857
YBR216C,2025,957,472.593,43.44
YBR217W,561,348,620.321,57.018
YBR218C,3543,1496.317,422.331,38.82
YBR219C,384,12.433,32.378,2.976
YBR220C,1683,1697.567,1008.655,92.713
YBR221C,1101,3565,3237.965,297.625
YBR221W-A,105,8,76.19,7.003
YBR222C,1632,468,286.765,26.359
YBR223C,1635,219,133.945,12.312
YBR225W,2703,201,74.362,6.835
YBR227C,1563,751,480.486,44.165
YBR228W,915,301,328.962,30.237
YBR229C,2865,719,250.96,23.068
YBR230C,405,234,577.778,53.108
YBR230W-A,201,146,726.368,66.766
YBR231C,912,383,419.956,38.601
YBR233W,1242,808,650.564,59.798
YBR233W-A,285,146,512.281,47.088
YBR234C,1155,2344,2029.437,186.541
YBR235W,3363,885,263.158,24.189
YBR236C,1311,1520,1159.42,106.571
YBR237W,2550,638,250.196,22.997
YBR238C,2196,249,113.388,10.422
YBR239C,1590,317,199.371,18.326
YBR240C,1353,51,37.694,3.465
YBR241C,1467,289,197.001,18.108
YBR242W,717,889,1239.888,113.967
YBR243C,1347,1868,1386.785,127.47
YBR244W,489,10678,21836.401,2007.146
YBR245C,3390,1608,474.336,43.6
YBR246W,1164,1677,1440.722,132.427
YBR247C,1452,531,365.702,33.614
YBR248C,1659,1483,893.912,82.166
YBR249C,1113,4391,3945.193,362.632
YBR250W,1572,45,28.626,2.631
YBR251W,924,684,740.26,68.043
YBR252W,444,1052,2369.369,217.786
YBR253W,366,531,1450.82,133.356
YBR254C,528,650,1231.061,113.156
YBR255W,2085,676,324.221,29.802
YBR255C-A,363,118,325.069,29.879
YBR256C,717,1961,2735.007,251.395
YBR257W,840,367,436.905,40.159
YBR258C,429,291,678.322,62.35
YBR259W,2067,396,191.582,17.61
YBR260C,2001,481,240.38,22.095
YBR261C,699,710,1015.737,93.364
YBR262C,321,365,1137.072,104.517
YBR263W,1473,1781,1209.097,111.137
YBR264C,600,769,1281.667,117.808
YBR265W,963,1072,1113.188,102.321
YBR267W,1182,557,471.235,43.315
YBR268W,318,529,1663.522,152.907
YBR269C,417,372,892.086,81.998
YBR270C,1638,246,150.183,13.804
YBR271W,1260,448,355.556,32.682
YBR272C,1443,956,662.509,60.896
YBR273C,1311,1812,1382.151,127.044
YBR274W,1584,817,515.783,47.409
YBR275C,5751,550,95.636,8.791
YBR276C,2424,1083,446.782,41.067
YBR278W,606,271,447.195,41.105
YBR279W,1338,1538,1149.477,105.657
YBR280C,1914,431,225.183,20.698
YBR281C,2637,1017,385.666,35.449
YBR282W,441,781,1770.975,162.783
YBR283C,1473,2795,1897.488,174.412
YBR284W,2394,216,90.226,8.293
YBR285W,435,44,101.149,9.297
YBR286W,1614,3706,2296.159,211.057
YBR287W,1284,1869,1455.607,133.796
YBR288C,1452,1317,907.025,83.371
YBR289W,2718,331,121.781,11.194
YBR290W,966,2553,2642.857,242.925
YBR291C,900,284,315.556,29.005
YBR292C,372,11,29.57,2.718
YBR293W,1425,343,240.702,22.125
YBR294W,2580,1365,529.07,48.631
YBR295W,3651,957,262.12,24.093
YBR296C,1725,213,123.478,11.35
YBR296C-A,120,0,0,0
YBR297W,1407,312.393,222.027,20.408
YBR298C,1845,425,230.352,21.173
YBR298C-A,222,1,4.505,0.414
YBR299W,1755,28.344,16.15,1.484
YBR301W,363,8.112,22.347,2.054
YBR302C,1140,4.633,4.064,0.374
YCL073C,1848,3.333,1.804,0.166
YCL069W,1377,105.444,76.575,7.039
YCL068C,783,2.625,3.352,0.308
YCL067C,633,399.916,631.778,58.071
YCL066W,528,8.308,15.736,1.446
YCL064C,1083,162,149.584,13.749
YCL063W,1272,364,286.164,26.303
YCL061C,3291,507,154.057,14.16
YCL059C,951,1536,1615.142,148.46
YCL058C,459,405,882.353,81.104
YCL058W-A,342,11,32.164,2.956
YCL057C-A,294,559,1901.361,174.768
YCL057W,2139,1962,917.251,84.311
YCL056C,435,467,1073.563,98.679
YCL055W,1008,988,980.159,90.094
YCL054W-A,87,27,310.345,28.526
YCL054W,2526,1563,618.765,56.875
YCL052C,1251,2083,1665.068,153.049
YCL051W,1752,459,261.986,24.081
YCL050C,966,1435,1485.507,136.544
YCL049C,939,1820,1938.232,178.157
YCL048W-A,240,9,37.5,3.447
YCL048W,1392,45,32.328,2.971
YCL047C,777,1270,1634.492,150.238
YCL045C,2283,1181,517.302,47.549
YCL044C,1254,827,659.49,60.619
YCL043C,1569,26783,17070.108,1569.041
YCL042W,360,132.667,368.519,33.873
YCL040W,1503,1301.333,865.824,79.584
YCL039W,2238,668,298.481,27.436
YCL038C,1587,742,467.549,42.976
YCL037C,1305,554,424.521,39.021
YCL036W,1701,287,168.724,15.509
YCL035C,333,2632,7903.904,726.507
YCL034W,1065,2306,2165.258,199.025
YCL033C,507,1016,2003.945,184.197
YCL032W,1041,667,640.73,58.894
YCL031C,894,1170,1308.725,120.295
YCL030C,2400,2753,1147.083,105.437
YCL029C,1323,799,603.93,55.512
YCL028W,1218,1017,834.975,76.749
YCL027W,1539,30,19.493,1.792
YCL026C-B,582,58,99.656,9.16
YCL026C-A,582,993,1706.186,156.828
YCL025C,1902,752.333,395.549,36.358
YCL024W,3114,289,92.807,8.531
YCL021W-A,378,19,50.265,4.62
YCL019W,5313,1545.441,290.879,26.737
YCL020W,1317,8.586,6.519,0.599
YCL018W,1095,3350,3059.361,281.209
YCL017C,1494,1907,1276.439,117.327
YCL016C,1143,570,498.688,45.838
YCL014W,4911,224,45.612,4.193
YCL012C,405,217,535.802,49.25
YCL011C,1284,3758,2926.791,269.023
YCL010C,780,1154,1479.487,135.991
YCL009C,930,1680,1806.452,166.044
YCL008C,1158,244,210.708,19.368
YCL005W-A,222,1123,5058.559,464.97
YCL005W,771,345,447.471,41.13
YCL004W,1566,267,170.498,15.672
YCL002C,792,879,1109.848,102.014
YCL001W,567,1916,3379.189,310.606
YCL001W-A,462,9,19.481,1.791
YCL001W-B,255,16,62.745,5.767
YCR001W,315,26,82.54,7.587
YCR002C,969,1156,1192.982,109.656
YCR003W,552,521,943.841,86.755
YCR004C,744,1672,2247.312,206.567
YCR005C,1383,5836,4219.812,387.874
YCR006C,474,43,90.717,8.339
YCR007C,720,1306,1813.889,166.728
YCR008W,1812,713,393.488,36.168
YCR009C,798,3060,3834.586,352.465
YCR010C,852,31,36.385,3.344
YCR011C,3150,7521,2387.619,219.464
YCR012W,1251,85710,68513.189,6297.557
YCR014C,1749,363,207.547,19.077
YCR015C,954,404,423.48,38.925
YCR016W,873,589,674.685,62.015
YCR017C,2862,1609,562.194,51.675
YCR018C,666,29,43.544,4.002
YCR019W,1092,468,428.571,39.393
YCR020C,648,195,300.926,27.66
YCR020C-A,267,335,1254.682,115.327
YCR020W-B,237,487,2054.852,188.877
YCR021C,999,92,92.092,8.465
YCR022C,345,9,26.087,2.398
YCR023C,1836,875,476.58,43.806
YCR024C,1479,516,348.884,32.069
YCR024C-B,267,2477,9277.154,852.732
YCR024C-A,123,934.755,7599.637,698.539
YCR025C,411,116,282.238,25.943
YCR026C,2229,933,418.573,38.474
YCR027C,630,412,653.968,60.111
YCR028C,1539,886,575.699,52.917
YCR028C-A,408,1064,2607.843,239.706
YCR030C,2613,844,323,29.689
YCR031C,414,5761.661,13917.055,1279.22
YCR032W,6504,733,112.7,10.359
YCR033W,3681,632,171.692,15.782
YCR034W,1044,1163,1113.985,102.395
YCR035C,1185,2030,1713.08,157.462
YCR036W,1002,2711,2705.589,248.691
YCR037C,2772,968,349.206,32.098
YCR038C,1929,191.375,99.209,9.119
YCR039C,633,399.916,631.778,58.071
YCR040W,528,8.308,15.736,1.446
YCR041W,333,110.182,330.878,30.413
YCR042C,4224,1127.727,266.981,24.54
YCR043C,384,482,1255.208,115.376
YCR044C,1074,673,626.629,57.598
YCR045C,1476,461,312.331,28.709
YCR046C,510,535,1049.02,96.423
YCR047C,828,800,966.184,88.809
YCR048W,1833,843.364,460.1,42.291
YCR050C,309,108.636,351.574,32.316
YCR051W,669,829,1239.163,113.901
YCR052W,1452,728,501.377,46.085
YCR053W,1545,3278,2121.683,195.02
YCR054C,1692,332,196.217,18.036
YCR057C,2772,736,265.512,24.405
YCR059C,777,522,671.815,61.751
YCR060W,336,229,681.548,62.646
YCR061W,1896,227,119.726,11.005
YCR063W,474,62,130.802,12.023
YCR065W,1695,206,121.534,11.171
YCR066W,1464,328,224.044,20.594
YCR067C,3198,777,242.964,22.333
YCR068W,1563,337,215.611,19.818
YCR069W,957,1499,1566.353,143.975
YCR071C,441,433,981.859,90.25
YCR072C,1548,414,267.442,24.583
YCR073C,3996,627,156.907,14.422
YCR073W-A,948,790,833.333,76.598
YCR075C,783,511,652.618,59.987
YCR075W-A,228,185,811.404,74.582
YCR076C,753,689,915.007,84.105
YCR077C,2391,890,372.229,34.214
YCR079W,1329,414,311.512,28.633
YCR081W,4284,370,86.368,7.939
YCR082W,387,816,2108.527,193.81
YCR083W,384,324,843.75,77.555
YCR084C,2142,1022,477.124,43.856
YCR085W,354,5,14.124,1.298
YCR086W,573,175,305.41,28.073
YCR087C-A,462,352,761.905,70.032
YCR088W,1779,1850,1039.91,95.586
YCR089W,4830,104,21.532,1.979
YCR090C,549,1040,1894.353,174.124
YCR091W,2163,169,78.132,7.182
YCR092C,3057,535,175.008,16.086
YCR093W,6327,839,132.606,12.189
YCR094W,1176,404,343.537,31.577
YCR095C,1089,813,746.556,68.622
YCR095W-A,159,5,31.447,2.89
YCR096C,360,231.667,643.519,59.151
YCR097W,381,734,1926.509,177.08
YCR098C,1557,119,76.429,7.025
YCR099C,468,105,224.359,20.623
YCR100C,951,154.07,162.008,14.891
YCR101C,549,83,151.184,13.896
YCR102C,1107,184.341,166.523,15.306
YCR104W,375,3,8,0.735
YCR105W,1086,178,163.904,15.066
YCR106W,2499,536,214.486,19.715
YCR107W,1092,2877.945,2635.48,242.247
YCR108C,192,2,10.417,0.957
YDL248W,1152,77.114,66.939,6.153
YDL247W,1830,15,8.197,0.753
YDL246C,1074,79,73.557,6.761
YDL245C,1704,13.076,7.674,0.705
YDL244W,1023,45.343,44.323,4.074
YDL243C,990,1591.26,1607.333,147.742
YDL242W,354,35,98.87,9.088
YDL241W,372,260,698.925,64.243
YDL240W,3054,159,52.063,4.785
YDL239C,2373,178,75.011,6.895
YDL238C,1470,415,282.313,25.949
YDL237W,1173,1158,987.212,90.742
YDL236W,939,4274,4551.651,418.376
YDL235C,504,2495,4950.397,455.028
YDL234C,2241,2647,1181.169,108.57
YDL233W,1377,418,303.558,27.902
YDL232W,111,229,2063.063,189.631
YDL231C,3378,1525,451.451,41.496
YDL230W,1008,576,571.429,52.524
YDL229W,1842,9443.938,5127.002,471.261
YDL227C,1761,158,89.722,8.247
YDL226C,1059,2104,1986.78,182.62
YDL225W,1656,1497,903.986,83.092
YDL224C,1950,570,292.308,26.868
YDL223C,3141,545,173.512,15.949
YDL222C,930,99,106.452,9.785
YDL220C,2775,239,86.126,7.916
YDL219W,453,756,1668.874,153.399
YDL218W,954,49,51.363,4.721
YDL217C,624,410,657.051,60.394
YDL216C,1323,339,256.236,23.553
YDL215C,3279,1430,436.109,40.086
YDL214C,2100,118,56.19,5.165
YDL213C,678,767,1131.268,103.983
