,Gene,SeqLen,Count,Count/Kb,FPKM
186,YBL018C,402,298.0,741.294,89.58
187,YBL017C,4740,895.0,188.81900000000002,22.816999999999997
188,YBL016W,1062,494.0,465.16,56.211000000000006
189,YBL015W,1581,316.0,199.873,24.153000000000002
190,YBL014C,2685,376.0,140.037,16.922
191,YBL013W,1206,23.0,19.070999999999998,2.305
192,YBL011W,2280,413.0,181.14,21.889
193,YBL010C,843,281.0,333.333,40.281
194,YBL009W,2031,256.0,126.046,15.232000000000001
195,YBL008W-A,240,5.0,20.833000000000002,2.5180000000000002
196,YBL008W,2523,429.0,170.03599999999997,20.546999999999997
197,YBL007C,3735,581.0,155.556,18.798
198,YBL006C,543,1021.0,1880.295,227.21900000000002
199,YBL005W,2931,195.0,66.53,8.04
200,YBL005W-B,5268,20.991,3.985,0.48200000000000004
201,YBL005W-A,1323,0.065,0.049,0.006
202,YBL004W,7482,1120.0,149.69299999999998,18.089000000000002
203,YBL003C,399,7544.906,18909.54,2285.071
204,YBL002W,396,2381.243,6013.24,726.653
205,YBL001C,315,875.0,2777.778,335.673
206,YBR001C,2343,104.0,44.388000000000005,5.364
207,YBR002C,861,747.0,867.596,104.84200000000001
208,YBR003W,1422,463.0,325.598,39.346
209,YBR004C,1302,204.0,156.68200000000002,18.934
210,YBR005W,642,361.0,562.305,67.95
211,YBR006W,1494,272.0,182.062,22.000999999999998
212,YBR007C,2211,152.0,68.747,8.308
213,YBR008C,1647,169.0,102.611,12.4
214,YBR009C,312,5026.401,16110.258999999998,1946.799
215,YBR010W,411,8388.391,20409.711,2466.355
216,YBR011C,864,3355.0,3883.1020000000003,469.24300000000005
217,YBR012W-B,5271,42.766000000000005,8.113,0.98
218,YBR012W-A,1323,2.7560000000000002,2.083,0.252
219,YBR013C,390,71.0,182.051,21.999000000000002
220,YBR014C,612,545.0,890.523,107.613
221,YBR015C,1794,737.0,410.814,49.644
222,YBR016W,387,348.0,899.225,108.664
223,YBR017C,2757,1340.0,486.036,58.733999999999995
224,YBR018C,1101,3.0,2.725,0.32899999999999996
225,YBR019C,2100,29.0,13.81,1.669
226,YBR020W,1587,21.0,13.232999999999999,1.599
227,YBR021W,1902,140.0,73.607,8.895
228,YBR022W,534,219.0,410.11199999999997,49.559
229,YBR023C,3498,1338.0,382.504,46.223
230,YBR024W,906,207.0,228.477,27.61
231,YBR025C,1185,5428.0,4580.590999999999,553.529
232,YBR026C,1143,178.0,155.731,18.819000000000003
233,YBR027C,333,14.0,42.042,5.08
234,YBR028C,1578,369.0,233.84,28.258000000000003
235,YBR029C,1374,526.0,382.824,46.261
236,YBR030W,1659,466.0,280.892,33.944
237,YBR031W,1089,15740.375,14453.972,1746.65
238,YBR032W,303,3.0,9.901,1.196
239,YBR033W,2760,79.0,28.623,3.4589999999999996
240,YBR034C,1047,1473.0,1406.8770000000002,170.01
241,YBR035C,687,1343.0,1954.876,236.232
242,YBR036C,1233,848.0,687.753,83.11
243,YBR037C,888,384.0,432.43199999999996,52.256
244,YBR038W,2892,369.0,127.59299999999999,15.419
245,YBR039W,936,2249.0,2402.778,290.357
246,YBR040W,897,2.0,2.23,0.26899999999999996
247,YBR041W,2010,668.0,332.338,40.16
248,YBR042C,1194,470.0,393.635,47.568000000000005
249,YBR043C,2070,836.0,403.865,48.803999999999995
250,YBR044C,1719,510.0,296.684,35.852
251,YBR045C,1920,39.0,20.313,2.455
252,YBR046C,1005,223.0,221.891,26.814
253,YBR047W,528,170.0,321.97,38.908
254,YBR048W,471,4716.6179999999995,10014.05,1210.12
255,YBR049C,2433,759.0,311.961,37.698
256,YBR050C,1017,7.0,6.882999999999999,0.8320000000000001
257,YBR052C,633,535.0,845.182,102.134
258,YBR053C,1077,495.0,459.61,55.54
259,YBR054W,1035,125.0,120.773,14.594000000000001
260,YBR055C,2700,362.0,134.07399999999998,16.202
261,YBR056W,1506,442.0,293.493,35.466
262,YBR056W-A,201,99.0,492.537,59.519
263,YBR057C,1101,240.0,217.984,26.342
264,YBR058C,2346,411.0,175.192,21.171
265,YBR058C-A,243,484.0,1991.77,240.69
266,YBR059C,3327,419.0,125.939,15.219000000000001
267,YBR060C,1863,409.0,219.53799999999998,26.53
268,YBR061C,933,592.0,634.512,76.676
269,YBR062C,543,204.0,375.691,45.398999999999994
270,YBR063C,1215,166.0,136.626,16.51
271,YBR065C,1095,144.0,131.507,15.892000000000001
272,YBR066C,663,220.0,331.825,40.098
273,YBR067C,633,39.0,61.611000000000004,7.445
274,YBR068C,1830,2297.0,1255.191,151.68
275,YBR069C,1860,555.0,298.387,36.058
276,YBR070C,714,413.0,578.431,69.899
277,YBR071W,636,170.0,267.296,32.301
278,YBR072W,645,46.0,71.318,8.618
279,YBR072C-A,162,0.0,0.0,0.0
280,YBR073W,2877,567.0,197.08,23.816
281,YBR074W,2931,827.0,282.156,34.096
282,YBR076W,1065,25.0,23.474,2.8369999999999997
283,YBR077C,489,321.0,656.442,79.32600000000001
284,YBR078W,1290,3233.0,2506.202,302.855
285,YBR079C,2895,2730.0,943.005,113.955
286,YBR080C,2277,597.0,262.187,31.683000000000003
287,YBR081C,3999,579.0,144.786,17.496
288,YBR082C,447,1705.0,3814.3179999999998,460.931
289,YBR083W,1461,339.0,232.033,28.039
290,YBR084W,2928,3327.0,1136.27,137.309
291,YBR084C-A,570,13026.351999999999,22853.249,2761.637
292,YBR085W,924,309.0,334.416,40.412
293,YBR085C-A,258,330.0,1279.07,154.566
294,YBR086C,2841,600.0,211.19299999999998,25.521
295,YBR087W,1065,897.0,842.2539999999999,101.78
296,YBR088C,777,1078.0,1387.3870000000002,167.655
297,YBR089C-A,300,805.0,2683.333,324.26
298,YBR090C,369,414.0,1121.951,135.579
299,YBR091C,330,393.0,1190.9089999999999,143.912
300,YBR092C,1404,885.5319999999999,630.721,76.218
301,YBR093C,1404,155.14600000000002,110.50299999999999,13.353
302,YBR094W,2262,524.0,231.653,27.994
303,YBR095C,1293,339.0,262.181,31.683000000000003
304,YBR096W,693,819.0,1181.818,142.814
305,YBR097W,4365,228.0,52.233999999999995,6.312
306,YBR098W,2076,274.0,131.985,15.949000000000002
307,YBR101C,873,1675.0,1918.671,231.856
308,YBR102C,2262,267.0,118.037,14.264000000000001
309,YBR103W,1608,757.0,470.77099999999996,56.888999999999996
310,YBR104W,990,1920.0,1939.394,234.361
311,YBR105C,1089,80.0,73.462,8.877
312,YBR106W,567,6275.0,11067.018999999998,1337.3629999999998
313,YBR107C,738,232.0,314.363,37.988
314,YBR108W,2844,101.0,35.513000000000005,4.292
315,YBR109C,444,1255.0,2826.577,341.57
316,YBR110W,1350,711.0,526.6669999999999,63.644
317,YBR111C,696,811.0,1165.23,140.809
318,YBR111W-A,291,217.0,745.704,90.113
319,YBR112C,2901,481.0,165.805,20.035999999999998
320,YBR114W,2373,309.0,130.215,15.735
321,YBR115C,4179,1235.0,295.525,35.711999999999996
322,YBR117C,2046,29.0,14.174000000000001,1.713
323,YBR118W,1377,81939.243,59505.623,7190.7919999999995
324,YBR119W,897,194.0,216.27599999999998,26.135
325,YBR120C,489,272.0,556.237,67.217
326,YBR121C,2004,6054.0,3020.958,365.059
327,YBR122C,534,822.0,1539.326,186.016
328,YBR123C,1950,386.0,197.949,23.921
329,YBR125C,1182,529.0,447.54699999999997,54.083
330,YBR126C,1488,707.0,475.134,57.416000000000004
331,YBR126W-A,207,1169.0,5647.343000000001,682.437
332,YBR127C,1554,3238.0,2083.655,251.794
333,YBR128C,1035,107.0,103.382,12.493
334,YBR129C,987,672.0,680.8510000000001,82.27600000000001
335,YBR130C,1278,322.0,251.956,30.447
336,YBR131W,2115,136.0,64.303,7.77
337,YBR132C,1791,23.0,12.842,1.5519999999999998
338,YBR133C,2484,480.0,193.237,23.351
339,YBR135W,453,226.0,498.89599999999996,60.288000000000004
340,YBR136W,7107,148.0,20.825,2.516
341,YBR137W,540,473.0,875.926,105.84899999999999
342,YBR138C,1575,232.0,147.30200000000002,17.8
343,YBR139W,1527,339.0,222.00400000000002,26.826999999999998
344,YBR140C,9279,454.0,48.928000000000004,5.912999999999999
345,YBR141C,1014,223.0,219.921,26.576
346,YBR142W,2322,920.0,396.21,47.879
347,YBR143C,1314,4919.0,3743.531,452.37699999999995
348,YBR144C,315,4.0,12.698,1.535
349,YBR145W,1056,1217.0,1152.462,139.266
350,YBR146W,837,1201.0,1434.886,173.395
351,YBR147W,891,162.0,181.81799999999998,21.971
352,YBR148W,1830,32.0,17.486,2.113
353,YBR149W,1035,990.0,956.5219999999999,115.588
354,YBR150C,3285,144.0,43.836000000000006,5.297000000000001
355,YBR151W,951,978.0,1028.391,124.273
356,YBR152W,876,72.0,82.19200000000001,9.932
357,YBR153W,735,242.0,329.25199999999995,39.788000000000004
358,YBR154C,648,2288.0,3530.864,426.67699999999996
359,YBR155W,1158,237.0,204.66299999999998,24.732
360,YBR156C,2097,85.0,40.534,4.898
361,YBR157C,768,45.0,58.593999999999994,7.081
362,YBR158W,1650,454.0,275.152,33.25
363,YBR159W,1044,2072.0,1984.674,239.832
364,YBR160W,897,853.0,950.948,114.915
365,YBR161W,1131,294.0,259.947,31.413
366,YBR162C,1368,1701.0,1243.421,150.25799999999998
367,YBR162W-A,198,738.0,3727.2729999999997,450.412
368,YBR163W,1758,210.0,119.454,14.435
369,YBR164C,552,1168.0,2115.942,255.695
370,YBR165W,834,345.0,413.66900000000004,49.989
371,YBR166C,1359,869.0,639.441,77.271
372,YBR167C,423,123.0,290.78,35.139
373,YBR168W,1242,188.0,151.369,18.292
374,YBR169C,2082,129.0,61.96,7.487
375,YBR170C,1743,448.0,257.028,31.06
376,YBR171W,621,692.0,1114.3319999999999,134.658
377,YBR172C,2223,705.0,317.139,38.324
378,YBR173C,447,477.0,1067.114,128.952
379,YBR175W,948,603.0,636.076,76.865
380,YBR176W,939,401.0,427.05,51.606
381,YBR177C,1356,558.0,411.504,49.727
382,YBR179C,2568,415.0,161.60399999999998,19.529
383,YBR180W,1719,23.0,13.38,1.617
384,YBR181C,711,40549.666,57031.88,6891.859
385,YBR182C,1359,126.0,92.715,11.204
386,YBR182C-A,195,7.0,35.897,4.338
387,YBR183W,951,297.0,312.303,37.739000000000004
388,YBR184W,1572,83.0,52.799,6.38
389,YBR185C,837,457.0,545.998,65.98
390,YBR186W,1695,90.0,53.097,6.416
391,YBR187W,843,2259.0,2679.715,323.823
392,YBR188C,423,103.0,243.49900000000002,29.425
393,YBR189W,588,33862.619,57589.487,6959.241999999999
394,YBR191W,483,14627.683,30285.057999999997,3659.7140000000004
395,YBR192W,1134,856.0,754.85,91.21799999999999
396,YBR193C,672,142.0,211.31,25.535
397,YBR194W,372,156.0,419.355,50.676
398,YBR195C,1269,268.0,211.19,25.521
399,YBR196C,1665,9265.0,5564.565,672.434
400,YBR196C-A,150,6.0,40.0,4.834
401,YBR196C-B,105,6.0,57.143,6.905
402,YBR197C,654,98.0,149.847,18.108
403,YBR198C,2397,539.0,224.864,27.173000000000002
404,YBR199W,1395,1733.0,1242.2939999999999,150.122
405,YBR200W,1656,397.0,239.734,28.97
406,YBR200W-A,165,0.0,0.0,0.0
407,YBR201W,636,230.0,361.635,43.701
408,YBR201C-A,204,21.0,102.941,12.44
409,YBR202W,2538,505.14300000000003,199.032,24.051
410,YBR203W,2775,107.0,38.559,4.66
411,YBR204C,1128,260.0,230.49599999999998,27.854
412,YBR205W,1215,1610.0,1325.1029999999998,160.128
413,YBR207W,1398,795.0,568.67,68.719
414,YBR208C,5508,163.0,29.593000000000004,3.576
415,YBR209W,318,33.0,103.774,12.54
416,YBR210W,429,247.0,575.758,69.57600000000001
417,YBR211C,975,294.0,301.538,36.439
418,YBR212W,2019,149.0,73.79899999999999,8.918
419,YBR213W,825,50.0,60.606,7.324
420,YBR214W,1584,146.0,92.17200000000001,11.138
421,YBR215W,1878,301.0,160.27700000000002,19.368
422,YBR216C,2025,473.0,233.58,28.226
423,YBR217W,561,204.0,363.63599999999997,43.943000000000005
424,YBR218C,3543,2300.462,649.298,78.46300000000001
425,YBR219C,384,12.235,31.863000000000003,3.85
426,YBR220C,1683,1029.765,611.863,73.939
427,YBR221C,1101,2373.0,2155.313,260.453
428,YBR221W-A,105,7.0,66.667,8.056000000000001
429,YBR222C,1632,276.0,169.118,20.437
430,YBR223C,1635,73.0,44.648,5.395
431,YBR225W,2703,86.0,31.816999999999997,3.845
432,YBR227C,1563,468.0,299.42400000000004,36.183
433,YBR228W,915,183.0,200.0,24.168000000000003
434,YBR229C,2865,334.0,116.579,14.088
435,YBR230C,405,186.0,459.259,55.498000000000005
436,YBR230W-A,201,70.0,348.259,42.083999999999996
437,YBR231C,912,179.0,196.27200000000002,23.718000000000004
438,YBR233W,1242,216.0,173.91299999999998,21.016
439,YBR233W-A,285,165.0,578.947,69.961
440,YBR234C,1155,925.0,800.8660000000001,96.77799999999999
441,YBR235W,3363,307.0,91.288,11.030999999999999
442,YBR236C,1311,667.0,508.772,61.481
443,YBR237W,2550,346.0,135.686,16.397000000000002
444,YBR238C,2196,191.0,86.976,10.51
445,YBR239C,1590,146.0,91.824,11.095999999999998
446,YBR240C,1353,30.0,22.173000000000002,2.679
447,YBR241C,1467,51.0,34.765,4.2010000000000005
448,YBR242W,717,667.0,930.265,112.415
449,YBR243C,1347,410.0,304.38,36.782
450,YBR244W,489,1764.0,3607.362,435.92199999999997
451,YBR245C,3390,571.0,168.437,20.354
452,YBR246W,1164,585.0,502.577,60.733000000000004
453,YBR247C,1452,751.0,517.2180000000001,62.501999999999995
454,YBR248C,1659,2092.0,1261.001,152.382
455,YBR249C,1113,8267.0,7427.673000000001,897.577
456,YBR250W,1572,28.0,17.812,2.1519999999999997
457,YBR251W,924,758.0,820.346,99.132
458,YBR252W,444,1245.0,2804.054,338.848
459,YBR253W,366,254.0,693.9889999999999,83.863
460,YBR254C,528,386.0,731.061,88.34299999999999
461,YBR255W,2085,309.0,148.201,17.909000000000002
462,YBR255C-A,363,46.0,126.72200000000001,15.312999999999999
463,YBR256C,717,2335.0,3256.625,393.538
464,YBR257W,840,261.0,310.714,37.547
465,YBR258C,429,176.0,410.256,49.576
466,YBR259W,2067,149.0,72.085,8.711
467,YBR260C,2001,234.0,116.94200000000001,14.130999999999998
468,YBR261C,699,421.0,602.289,72.782
469,YBR262C,321,528.0,1644.86,198.769
470,YBR263W,1473,1640.0,1113.374,134.543
471,YBR264C,600,274.0,456.667,55.185
472,YBR265W,963,745.0,773.6239999999999,93.486
473,YBR267W,1182,893.0,755.4989999999999,91.296
474,YBR268W,318,520.0,1635.22,197.604
475,YBR269C,417,96.0,230.21599999999998,27.82
476,YBR270C,1638,147.0,89.744,10.845
477,YBR271W,1260,446.0,353.968,42.773999999999994
478,YBR272C,1443,417.0,288.981,34.921
479,YBR273C,1311,627.0,478.26099999999997,57.794
480,YBR274W,1584,425.0,268.308,32.423
481,YBR275C,5751,427.0,74.248,8.972000000000001
482,YBR276C,2424,618.0,254.95,30.809
483,YBR278W,606,160.0,264.026,31.906
484,YBR279W,1338,622.0,464.87300000000005,56.176
485,YBR280C,1914,115.0,60.083999999999996,7.261
486,YBR281C,2637,585.0,221.843,26.808000000000003
487,YBR282W,441,689.0,1562.358,188.799
488,YBR283C,1473,2053.0,1393.754,168.424
489,YBR284W,2394,60.0,25.063000000000002,3.029
490,YBR285W,435,19.0,43.678000000000004,5.278
491,YBR286W,1614,2555.0,1583.024,191.296
492,YBR287W,1284,408.0,317.757,38.398
493,YBR288C,1452,869.0,598.485,72.322
494,YBR289W,2718,320.0,117.734,14.227
495,YBR290W,966,698.0,722.567,87.31700000000001
496,YBR291C,900,362.0,402.222,48.605
497,YBR292C,372,8.0,21.505,2.5989999999999998
498,YBR293W,1425,179.0,125.61399999999999,15.179
499,YBR294W,2580,67.0,25.969,3.138
500,YBR295W,3651,183.0,50.123000000000005,6.057
501,YBR296C,1725,13.0,7.5360000000000005,0.9109999999999999
502,YBR296C-A,120,0.0,0.0,0.0
503,YBR297W,1407,130.162,92.51,11.179
504,YBR298C,1845,298.0,161.518,19.518
505,YBR298C-A,222,1.0,4.505,0.544
506,YBR299W,1755,5.204,2.965,0.358
507,YBR301W,363,2.0,5.51,0.6659999999999999
508,YBR302C,1140,0.174,0.152,0.018000000000000002
509,YCL073C,1848,1.0,0.541,0.065
510,YCL069W,1377,62.067,45.074,5.447
511,YCL068C,783,6.667000000000001,8.514,1.0290000000000001
512,YCL067C,633,182.396,288.145,34.82
513,YCL066W,528,1.9409999999999998,3.675,0.444
514,YCL064C,1083,1066.0,984.303,118.945
515,YCL063W,1272,500.0,393.082,47.501000000000005
516,YCL061C,3291,289.0,87.815,10.612
517,YCL059C,951,1719.0,1807.5710000000001,218.43099999999998
518,YCL058C,459,475.296,1035.504,125.133
519,YCL058W-A,342,11.704,34.221,4.135
520,YCL057C-A,294,604.0,2054.422,248.261
521,YCL057W,2139,709.0,331.463,40.055
522,YCL056C,435,282.0,648.276,78.339
523,YCL055W,1008,526.0,521.825,63.059
524,YCL054W-A,87,20.0,229.885,27.78
525,YCL054W,2526,1990.0,787.807,95.2
526,YCL052C,1251,864.0,690.6469999999999,83.459
527,YCL051W,1752,238.0,135.845,16.416
528,YCL050C,966,984.0,1018.6339999999999,123.094
529,YCL049C,939,758.0,807.242,97.54899999999999
530,YCL048W-A,240,2.0,8.333,1.0070000000000001
531,YCL048W,1392,8.0,5.747000000000001,0.6940000000000001
532,YCL047C,777,407.0,523.81,63.298
533,YCL045C,2283,764.0,334.647,40.44
534,YCL044C,1254,157.0,125.199,15.129000000000001
535,YCL043C,1569,3164.0,2016.5710000000001,243.687
536,YCL042W,360,11.0,30.555999999999997,3.6919999999999997
537,YCL040W,1503,185.0,123.087,14.874
538,YCL039W,2238,282.0,126.005,15.227
539,YCL038C,1587,154.0,97.038,11.725999999999999
540,YCL037C,1305,513.0,393.103,47.503
541,YCL036W,1701,1069.0,628.4540000000001,75.944
542,YCL035C,333,540.0,1621.622,195.96
543,YCL034W,1065,946.0,888.263,107.34
544,YCL033C,507,339.0,668.6389999999999,80.8
545,YCL032W,1041,344.0,330.45099999999996,39.931999999999995
546,YCL031C,894,962.0,1076.063,130.034
547,YCL030C,2400,5170.0,2154.167,260.314
548,YCL029C,1323,319.0,241.11900000000003,29.136999999999997
549,YCL028W,1218,435.0,357.14300000000003,43.158
550,YCL027W,1539,49.0,31.839000000000002,3.847
551,YCL026C-B,582,17.0,29.21,3.53
