,Gene,SeqLen,Count,Count/Kb,FPKM
143,YBL059C-A,330,342.0,1036.364,88.09299999999999
144,YBL059W,582,174.0,298.969,25.413
145,YBL058W,1272,1685.0,1324.6860000000001,112.6
146,YBL057C,627,1409.0,2247.209,191.016
147,YBL056W,1407,3865.0,2746.9790000000003,233.497
149,YBL054W,1578,197.0,124.84200000000001,10.612
150,YBL052C,2496,744.0,298.077,25.337
151,YBL051C,2007,379.0,188.83900000000003,16.052
152,YBL050W,879,2640.0,3003.413,255.295
153,YBL049W,417,80.0,191.847,16.307000000000002
154,YBL048W,312,20.0,64.10300000000001,5.449
155,YBL047C,4146,1295.0,312.349,26.55
156,YBL046W,1326,770.0,580.694,49.36
157,YBL045C,1374,3817.0,2778.02,236.136
158,YBL044W,369,14.0,37.94,3.225
159,YBL043W,774,22.0,28.424,2.416
160,YBL042C,1920,366.0,190.625,16.203
161,YBL041W,726,2490.0,3429.752,291.534
162,YBL040C,660,5959.0,9028.788,767.461
163,YBL039W-B,180,252.0,1400.0,119.00200000000001
164,YBL039C,1740,2793.0,1605.172,136.442
165,YBL038W,699,1112.0,1590.844,135.224
166,YBL037W,3078,613.0,199.155,16.929000000000002
167,YBL036C,774,2088.0,2697.6740000000004,229.30599999999998
168,YBL035C,2118,302.0,142.58700000000002,12.12
169,YBL034C,4542,337.0,74.196,6.307
170,YBL033C,1038,2350.0,2263.969,192.44099999999997
171,YBL032W,1146,825.0,719.895,61.192
172,YBL031W,1017,172.0,169.125,14.376
174,YBL029C-A,285,385.0,1350.8770000000002,114.82700000000001
175,YBL029W,1131,139.0,122.9,10.447000000000001
176,YBL028C,321,373.0,1161.994,98.771
177,YBL027W,570,22655.214,39745.989,3378.47
178,YBL026W,288,639.0,2218.75,188.597
179,YBL025W,438,252.0,575.342,48.905
180,YBL024W,2055,1687.0,820.925,69.78
181,YBL023C,2607,685.0,262.754,22.335
182,YBL022C,3402,1683.0,494.709,42.051
183,YBL021C,435,394.0,905.747,76.99
184,YBL020W,1725,984.0,570.435,48.488
185,YBL019W,1563,491.0,314.139,26.701999999999998
186,YBL018C,402,288.0,716.418,60.897
187,YBL017C,4740,1918.494,404.746,34.404
188,YBL016W,1062,569.0,535.7819999999999,45.542
189,YBL015W,1581,272.0,172.043,14.624
190,YBL014C,2685,412.0,153.445,13.043
191,YBL013W,1206,43.0,35.655,3.031
192,YBL011W,2280,579.0,253.947,21.586
193,YBL010C,843,515.0,610.913,51.928999999999995
194,YBL009W,2031,280.0,137.863,11.719000000000001
195,YBL008W-A,240,16.0,66.667,5.667000000000001
196,YBL008W,2523,1037.0,411.019,34.937
197,YBL007C,3735,990.0,265.06,22.531
198,YBL006C,543,1745.0,3213.6279999999997,273.163
199,YBL005W,2931,467.0,159.33100000000002,13.543
200,YBL005W-B,5268,22.593000000000004,4.289,0.365
201,YBL005W-A,1323,0.016,0.012,0.001
202,YBL004W,7482,978.0,130.714,11.110999999999999
203,YBL003C,399,7898.361999999999,19795.393,1682.639
204,YBL002W,396,2535.639,6403.128000000001,544.276
205,YBL001C,315,1332.0,4228.571,359.435
206,YBR001C,2343,280.0,119.505,10.158
207,YBR002C,861,2355.0,2735.192,232.49599999999998
208,YBR003W,1422,1113.0,782.7,66.531
209,YBR004C,1302,453.0,347.926,29.574
210,YBR005W,642,1448.0,2255.452,191.717
211,YBR006W,1494,779.0,521.419,44.321000000000005
212,YBR007C,2211,427.0,193.125,16.416
213,YBR008C,1647,219.0,132.969,11.302999999999999
214,YBR009C,312,4177.183,13388.407,1138.035
215,YBR010W,411,5661.999,13776.153999999999,1170.994
216,YBR011C,864,5015.0,5804.398,493.38300000000004
217,YBR012W-B,5271,32.187,6.106,0.519
218,YBR012W-A,1323,0.54,0.408,0.035
219,YBR013C,390,106.0,271.795,23.103
220,YBR014C,612,975.0,1593.1370000000002,135.41899999999998
221,YBR015C,1794,1646.0,917.503,77.98899999999999
222,YBR016W,387,1358.0,3509.0440000000003,298.274
223,YBR017C,2757,1643.0,595.938,50.656000000000006
224,YBR018C,1101,13.0,11.807,1.004
225,YBR019C,2100,57.0,27.143,2.307
226,YBR020W,1587,27.0,17.012999999999998,1.446
227,YBR021W,1902,193.0,101.47200000000001,8.625
228,YBR022W,534,483.0,904.4939999999999,76.883
229,YBR023C,3498,1743.0,498.285,42.355
230,YBR024W,906,379.0,418.32199999999995,35.558
231,YBR025C,1185,6610.0,5578.059,474.144
232,YBR026C,1143,344.0,300.962,25.581999999999997
233,YBR027C,333,60.0,180.18,15.315999999999999
234,YBR028C,1578,566.0,358.68199999999996,30.489
235,YBR029C,1374,578.0,420.67,35.758
236,YBR030W,1659,547.0,329.717,28.026
237,YBR031W,1089,15676.257,14395.094,1223.605
238,YBR032W,303,8.0,26.403000000000002,2.244
239,YBR033W,2760,218.0,78.986,6.7139999999999995
240,YBR034C,1047,1012.0,966.571,82.16
241,YBR035C,687,2050.0,2983.988,253.644
242,YBR036C,1233,1953.0,1583.942,134.637
243,YBR037C,888,486.0,547.297,46.521
244,YBR038W,2892,268.0,92.669,7.877000000000001
245,YBR039W,936,3529.0,3770.2990000000004,320.481
246,YBR040W,897,6.0,6.689,0.569
247,YBR041W,2010,1390.0,691.5419999999999,58.782
248,YBR042C,1194,822.0,688.442,58.519
249,YBR043C,2070,1437.0,694.203,59.008
250,YBR044C,1719,802.0,466.55,39.657
251,YBR045C,1920,1825.0,950.5210000000001,80.796
252,YBR046C,1005,422.0,419.9,35.692
253,YBR047W,528,184.0,348.485,29.622
254,YBR048W,471,6146.5109999999995,13049.917,1109.263
255,YBR049C,2433,1249.0,513.3580000000001,43.636
256,YBR050C,1017,12.0,11.799000000000001,1.003
257,YBR052C,633,1065.0,1682.464,143.012
258,YBR053C,1077,1458.0,1353.76,115.072
259,YBR054W,1035,206.511,199.52700000000002,16.96
260,YBR055C,2700,596.0,220.74099999999999,18.762999999999998
261,YBR056W,1506,1891.0,1255.644,106.73200000000001
262,YBR056W-A,201,2437.0,12124.378,1030.5910000000001
263,YBR057C,1101,393.0,356.94800000000004,30.340999999999998
264,YBR058C,2346,695.0,296.249,25.182
265,YBR058C-A,243,875.0,3600.823,306.07599999999996
266,YBR059C,3327,778.0,233.84400000000002,19.877
267,YBR060C,1863,542.0,290.92900000000003,24.729
268,YBR061C,933,517.0,554.126,47.102
269,YBR062C,543,516.0,950.2760000000001,80.775
270,YBR063C,1215,278.0,228.80700000000002,19.449
271,YBR065C,1095,246.0,224.658,19.096
272,YBR066C,663,1128.0,1701.3570000000002,144.618
273,YBR067C,633,304.0,480.25300000000004,40.821999999999996
274,YBR068C,1830,2105.0,1150.2730000000001,97.775
275,YBR069C,1860,267.0,143.548,12.202
276,YBR070C,714,1069.0,1497.1989999999998,127.264
277,YBR071W,636,408.0,641.509,54.528999999999996
278,YBR072W,645,100.0,155.039,13.179
279,YBR072C-A,162,0.0,0.0,0.0
280,YBR073W,2877,742.0,257.908,21.923000000000002
281,YBR074W,2931,1101.0,375.64,31.93
282,YBR076W,1065,69.0,64.789,5.507000000000001
283,YBR077C,489,535.0,1094.07,92.99799999999999
284,YBR078W,1290,4607.0,3571.3179999999998,303.568
285,YBR079C,2895,2902.0,1002.418,85.20700000000001
286,YBR080C,2277,1632.0,716.7330000000001,60.923
287,YBR081C,3999,987.0,246.812,20.979
288,YBR082C,447,4383.0,9805.369,833.471
289,YBR083W,1461,469.0,321.013,27.287
290,YBR084W,2928,3085.0,1053.62,89.559
291,YBR084C-A,570,14537.786,25504.888,2167.955
292,YBR085W,924,302.0,326.84,27.781999999999996
293,YBR085C-A,258,855.0,3313.953,281.691
294,YBR086C,2841,912.0,321.014,27.287
295,YBR087W,1065,1207.0,1133.333,96.335
296,YBR088C,777,1027.0,1321.75,112.351
297,YBR089C-A,300,1591.672,5305.573,450.98199999999997
298,YBR090C,369,826.328,2239.371,190.35
299,YBR091C,330,519.0,1572.727,133.684
300,YBR092C,1404,222.81,158.697,13.489
301,YBR093C,1404,143.017,101.86399999999999,8.658999999999999
302,YBR094W,2262,524.0,231.653,19.691
303,YBR095C,1293,939.0,726.2180000000001,61.73
304,YBR096W,693,1764.0,2545.455,216.368
305,YBR097W,4365,601.0,137.686,11.704
306,YBR098W,2076,474.0,228.324,19.408
307,YBR101C,873,2336.0,2675.83,227.45
308,YBR102C,2262,428.0,189.213,16.083
309,YBR103W,1608,1004.0,624.378,53.073
310,YBR104W,990,1958.0,1977.7779999999998,168.114
311,YBR105C,1089,92.0,84.48100000000001,7.181
312,YBR106W,567,10956.0,19322.751,1642.464
313,YBR107C,738,465.0,630.081,53.558
314,YBR108W,2844,225.0,79.11399999999999,6.725
315,YBR109C,444,2461.0,5542.793000000001,471.14599999999996
316,YBR110W,1350,1377.0,1020.0,86.70200000000001
317,YBR111C,696,1601.0,2300.2870000000003,195.528
318,YBR111W-A,291,346.0,1189.003,101.06700000000001
319,YBR112C,2901,695.0,239.57299999999998,20.364
320,YBR114W,2373,577.0,243.15200000000002,20.668000000000003
321,YBR115C,4179,1680.0,402.01,34.171
322,YBR117C,2046,64.0,31.281,2.659
323,YBR118W,1377,86172.646,62579.99,5319.396
324,YBR119W,897,527.0,587.514,49.94
325,YBR120C,489,310.0,633.947,53.886
326,YBR121C,2004,7670.0,3827.345,325.33
327,YBR122C,534,953.0,1784.644,151.69799999999998
328,YBR123C,1950,725.0,371.795,31.603
329,YBR125C,1182,764.0,646.362,54.942
330,YBR126C,1488,1810.0,1216.3980000000001,103.396
331,YBR126W-A,207,1948.0,9410.628,799.918
332,YBR127C,1554,4449.0,2862.934,243.354
333,YBR128C,1035,211.0,203.865,17.329
334,YBR129C,987,1745.0,1767.984,150.281
335,YBR130C,1278,645.0,504.695,42.9
336,YBR131W,2115,298.0,140.898,11.977
337,YBR132C,1791,57.0,31.826,2.705
338,YBR133C,2484,564.0,227.053,19.3
339,YBR135W,453,652.0,1439.2939999999999,122.34200000000001
340,YBR136W,7107,152.0,21.386999999999997,1.818
341,YBR137W,540,2695.0,4990.741,424.221
342,YBR138C,1575,277.0,175.873,14.949000000000002
343,YBR139W,1527,688.0,450.55699999999996,38.298
344,YBR140C,9279,784.0,84.492,7.182
345,YBR141C,1014,329.0,324.45799999999997,27.579
346,YBR142W,2322,824.0,354.866,30.164
347,YBR143C,1314,7705.0,5863.775,498.43
348,YBR144C,315,9.0,28.570999999999998,2.4290000000000003
349,YBR145W,1056,1112.0,1053.03,89.509
350,YBR146W,837,1280.0,1529.271,129.99
351,YBR147W,891,75.0,84.175,7.155
352,YBR148W,1830,29.0,15.847000000000001,1.347
353,YBR149W,1035,2175.0,2101.449,178.62599999999998
354,YBR150C,3285,310.0,94.368,8.021
355,YBR151W,951,1540.0,1619.348,137.64700000000002
356,YBR152W,876,104.0,118.721,10.092
357,YBR153W,735,400.0,544.2180000000001,46.25899999999999
358,YBR154C,648,2370.0,3657.407,310.885
359,YBR155W,1158,369.0,318.653,27.086
360,YBR156C,2097,125.0,59.608999999999995,5.067
361,YBR157C,768,86.0,111.979,9.517999999999999
362,YBR158W,1650,845.0,512.121,43.531000000000006
363,YBR159W,1044,5405.0,5177.2029999999995,440.07
364,YBR160W,897,1346.0,1500.557,127.55
365,YBR161W,1131,453.0,400.531,34.046
366,YBR162C,1368,3078.0,2250.0,191.253
367,YBR162W-A,198,2314.0,11686.868999999999,993.4019999999999
368,YBR163W,1758,477.0,271.33099999999996,23.064
369,YBR164C,552,2225.0,4030.797,342.624
370,YBR165W,834,619.0,742.206,63.089
371,YBR166C,1359,1539.0,1132.45,96.26
372,YBR167C,423,219.0,517.73,44.008
373,YBR168W,1242,451.0,363.124,30.866
374,YBR169C,2082,458.0,219.981,18.699
375,YBR170C,1743,1125.0,645.439,54.863
376,YBR171W,621,3454.0,5561.996999999999,472.778
377,YBR172C,2223,775.0,348.62800000000004,29.634
378,YBR173C,447,1236.0,2765.1009999999997,235.03799999999998
379,YBR175W,948,1018.0,1073.84,91.27799999999999
380,YBR176W,939,816.0,869.01,73.867
381,YBR177C,1356,713.0,525.811,44.695
382,YBR179C,2568,644.0,250.77900000000002,21.316999999999997
383,YBR180W,1719,67.0,38.976,3.313
384,YBR181C,711,40709.164,57256.208,4866.866
385,YBR182C,1359,366.0,269.316,22.892
386,YBR182C-A,195,11.0,56.41,4.795
387,YBR183W,951,237.0,249.21099999999998,21.183000000000003
388,YBR184W,1572,53.0,33.715,2.866
389,YBR185C,837,613.0,732.378,62.253
390,YBR186W,1695,103.0,60.766999999999996,5.165
391,YBR187W,843,2352.0,2790.0359999999996,237.157
392,YBR188C,423,300.0,709.22,60.285
393,YBR189W,588,37802.753,64290.39599999999,5464.783
394,YBR191W,483,17511.839,36256.396,3081.849
395,YBR192W,1134,1161.0,1023.81,87.025
396,YBR193C,672,309.0,459.82099999999997,39.086
397,YBR194W,372,295.0,793.0110000000001,67.407
398,YBR195C,1269,337.0,265.563,22.573
399,YBR196C,1665,14109.0,8473.874,720.2919999999999
400,YBR196C-A,150,24.0,160.0,13.6
401,YBR196C-B,105,21.0,200.0,17.0
402,YBR197C,654,113.0,172.783,14.687000000000001
403,YBR198C,2397,1084.0,452.23199999999997,38.44
404,YBR199W,1395,3393.0,2432.258,206.74599999999998
405,YBR200W,1656,742.0,448.06800000000004,38.086
406,YBR200W-A,165,43.0,260.606,22.151999999999997
407,YBR201W,636,2326.0,3657.2329999999997,310.87
408,YBR201C-A,204,53.0,259.80400000000003,22.084
409,YBR202W,2538,303.0,119.385,10.148
410,YBR203W,2775,461.0,166.12599999999998,14.120999999999999
411,YBR204C,1128,711.0,630.319,53.578
412,YBR205W,1215,2724.0,2241.975,190.571
413,YBR207W,1398,1692.0,1210.3,102.87700000000001
414,YBR208C,5508,429.0,77.887,6.62
415,YBR209W,318,69.0,216.981,18.444000000000003
416,YBR210W,429,626.0,1459.207,124.035
417,YBR211C,975,510.0,523.077,44.461999999999996
418,YBR212W,2019,312.0,154.532,13.135
419,YBR213W,825,69.0,83.63600000000001,7.109
420,YBR214W,1584,626.0,395.202,33.593
421,YBR215W,1878,500.0,266.241,22.631
422,YBR216C,2025,905.0,446.914,37.988
423,YBR217W,561,323.0,575.758,48.94
424,YBR218C,3543,2120.302,598.448,50.869
425,YBR219C,384,13.452,35.032,2.978
426,YBR220C,1683,2017.5479999999998,1198.781,101.898
427,YBR221C,1101,3546.0,3220.708,273.765
428,YBR221W-A,105,20.0,190.476,16.191
429,YBR222C,1632,531.0,325.368,27.656999999999996
430,YBR223C,1635,171.0,104.587,8.89
431,YBR225W,2703,157.0,58.083999999999996,4.937
432,YBR227C,1563,787.0,503.519,42.8
433,YBR228W,915,282.0,308.197,26.197
434,YBR229C,2865,621.0,216.75400000000002,18.424
435,YBR230C,405,443.0,1093.827,92.977
436,YBR230W-A,201,172.0,855.721,72.738
437,YBR231C,912,352.0,385.965,32.808
438,YBR233W,1242,1056.0,850.242,72.27199999999999
439,YBR233W-A,285,204.0,715.789,60.843
440,YBR234C,1155,1677.0,1451.9479999999999,123.41799999999999
441,YBR235W,3363,572.0,170.08599999999998,14.458
442,YBR236C,1311,1213.0,925.248,78.64699999999999
443,YBR237W,2550,604.0,236.863,20.134
444,YBR238C,2196,323.0,147.086,12.503
445,YBR239C,1590,236.0,148.428,12.617
446,YBR240C,1353,85.0,62.823,5.34
447,YBR241C,1467,128.0,87.25299999999999,7.417000000000001
448,YBR242W,717,989.0,1379.358,117.24799999999999
449,YBR243C,1347,1735.0,1288.048,109.486
450,YBR244W,489,3507.0,7171.779,609.612
451,YBR245C,3390,1538.0,453.68699999999995,38.564
452,YBR246W,1164,1203.0,1033.505,87.85
453,YBR247C,1452,580.0,399.449,33.954
454,YBR248C,1659,2060.0,1241.712,105.54700000000001
455,YBR249C,1113,9532.0,8564.241,727.9739999999999
456,YBR250W,1572,81.0,51.527,4.38
457,YBR251W,924,798.0,863.6360000000001,73.41
458,YBR252W,444,1351.0,3042.7929999999997,258.642
459,YBR253W,366,536.0,1464.481,124.48299999999999
460,YBR254C,528,628.0,1189.394,101.1
461,YBR255W,2085,544.0,260.911,22.178
462,YBR255C-A,363,130.0,358.12699999999995,30.441
463,YBR256C,717,3099.0,4322.1759999999995,367.392
464,YBR257W,840,427.0,508.333,43.208999999999996
465,YBR258C,429,301.0,701.632,59.64
466,YBR259W,2067,435.0,210.45,17.889
467,YBR260C,2001,447.0,223.388,18.988
468,YBR261C,699,640.0,915.5939999999999,77.827
469,YBR262C,321,498.0,1551.402,131.872
470,YBR263W,1473,1935.0,1313.646,111.662
471,YBR264C,600,819.0,1365.0,116.027
472,YBR265W,963,1137.0,1180.685,100.36
473,YBR267W,1182,544.0,460.23699999999997,39.121
474,YBR268W,318,629.0,1977.987,168.132
475,YBR269C,417,287.0,688.2489999999999,58.501999999999995
476,YBR270C,1638,171.0,104.396,8.874
477,YBR271W,1260,409.0,324.603,27.592
478,YBR272C,1443,867.0,600.832,51.071999999999996
479,YBR273C,1311,1271.0,969.4889999999999,82.40799999999999
480,YBR274W,1584,737.0,465.278,39.549
481,YBR275C,5751,543.0,94.41799999999999,8.026
482,YBR276C,2424,978.0,403.465,34.295
483,YBR278W,606,294.0,485.149,41.238
484,YBR279W,1338,1726.0,1289.985,109.65100000000001
485,YBR280C,1914,301.0,157.262,13.368
486,YBR281C,2637,779.0,295.411,25.11
487,YBR282W,441,1002.0,2272.109,193.13299999999998
488,YBR283C,1473,2898.0,1967.4129999999998,167.233
489,YBR284W,2394,90.0,37.594,3.196
490,YBR285W,435,42.0,96.552,8.207
491,YBR286W,1614,3015.0,1868.03,158.785
492,YBR287W,1284,1238.0,964.174,81.956
493,YBR288C,1452,1380.0,950.413,80.78699999999999
494,YBR289W,2718,386.0,142.016,12.072000000000001
495,YBR290W,966,2023.0,2094.203,178.01
496,YBR291C,900,326.0,362.222,30.789
497,YBR292C,372,17.0,45.699,3.884
498,YBR293W,1425,333.0,233.68400000000003,19.864
499,YBR294W,2580,252.0,97.67399999999999,8.302
500,YBR295W,3651,541.0,148.179,12.595
501,YBR296C,1725,90.0,52.174,4.435
502,YBR296C-A,120,0.0,0.0,0.0
503,YBR297W,1407,211.014,149.974,12.748
504,YBR298C,1845,318.5,172.62900000000002,14.674000000000001
505,YBR298C-A,222,0.0,0.0,0.0
506,YBR299W,1755,23.197,13.218,1.124
507,YBR301W,363,1.026,2.825,0.24
508,YBR302C,1140,4.5169999999999995,3.963,0.337
509,YCL073C,1848,4.333,2.345,0.19899999999999998
510,YCL069W,1377,82.929,60.224,5.119
511,YCL068C,783,8.125,10.377,0.882
512,YCL067C,633,421.806,666.3589999999999,56.641999999999996
513,YCL066W,528,3.3289999999999997,6.306,0.536
514,YCL064C,1083,336.0,310.249,26.372
515,YCL063W,1272,618.0,485.849,41.298
516,YCL061C,3291,390.0,118.505,10.073
517,YCL059C,951,1494.0,1570.9779999999998,133.536
518,YCL058C,459,471.625,1027.505,87.34
519,YCL058W-A,342,7.375,21.564,1.8330000000000002
520,YCL057C-A,294,923.0,3139.4559999999997,266.85900000000004
521,YCL057W,2139,1630.0,762.038,64.774
522,YCL056C,435,499.0,1147.126,97.508
523,YCL055W,1008,1012.0,1003.9680000000001,85.339
524,YCL054W-A,87,87.0,1000.0,85.00200000000001
525,YCL054W,2526,1750.0,692.795,58.888999999999996
526,YCL052C,1251,1869.0,1494.005,126.993
527,YCL051W,1752,427.0,243.72099999999998,20.717
528,YCL050C,966,1580.0,1635.611,139.029
529,YCL049C,939,1039.0,1106.496,94.054
530,YCL048W-A,240,7.0,29.166999999999998,2.479
531,YCL048W,1392,20.0,14.368,1.2209999999999999
532,YCL047C,777,1426.0,1835.264,156.0
533,YCL045C,2283,1007.0,441.086,37.493
534,YCL044C,1254,966.0,770.335,65.48
535,YCL043C,1569,24142.0,15386.871000000001,1307.9080000000001
536,YCL042W,360,65.5,181.94400000000002,15.466
537,YCL040W,1503,750.5,499.335,42.443999999999996
538,YCL039W,2238,648.0,289.54400000000004,24.612
539,YCL038C,1587,423.0,266.541,22.656
540,YCL037C,1305,644.0,493.48699999999997,41.946999999999996
541,YCL036W,1701,309.0,181.658,15.440999999999999
542,YCL035C,333,1686.0,5063.063,430.36800000000005
543,YCL034W,1065,1897.0,1781.221,151.406
544,YCL033C,507,687.0,1355.03,115.18
545,YCL032W,1041,669.0,642.651,54.626000000000005
546,YCL031C,894,1272.0,1422.819,120.94200000000001
547,YCL030C,2400,4771.0,1987.9170000000001,168.976
