,Gene,SeqLen,Count,Count/Kb,FPKM
100,YBL105C,3456,1158.0,335.069,30.799
101,YBL104C,3117,656.0,210.459,19.345
102,YBL103C,1461,637.0,436.00300000000004,40.076
103,YBL102W,648,589.0,908.951,83.54799999999999
104,YBL101C,3354,432.0,128.80100000000002,11.839
105,YBL100W-C,120,4.0,33.333,3.0639999999999996
106,YBL100W-B,5313,1457.695,274.36400000000003,25.219
107,YBL100W-A,1317,19.3,14.655,1.347
108,YBL099W,1638,2554.0,1559.219,143.319
109,YBL098W,1383,235.0,169.92,15.619000000000002
110,YBL097W,2265,223.0,98.455,9.05
111,YBL095W,813,354.0,435.42400000000004,40.023
112,YBL093C,663,1975.0,2978.884,273.811
113,YBL092W,393,8836.0,22483.461,2066.6220000000003
114,YBL091C-A,528,318.0,602.273,55.358999999999995
115,YBL091C,1266,2217.0,1751.185,160.964
116,YBL090W,534,616.0,1153.558,106.03200000000001
117,YBL089W,1380,650.0,471.014,43.294
118,YBL088C,8364,563.0,67.312,6.187
119,YBL087C,414,7768.22,18763.816000000003,1724.7220000000002
120,YBL086C,1401,411.0,293.362,26.965
121,YBL085W,2943,1034.0,351.342,32.294000000000004
122,YBL084C,2277,406.0,178.305,16.389
123,YBL082C,1377,907.0,658.678,60.544
124,YBL081W,1107,365.0,329.72,30.307
125,YBL080C,1626,414.0,254.613,23.403000000000002
126,YBL079W,4509,1209.0,268.13,24.646
127,YBL078C,354,602.0,1700.565,156.312
128,YBL076C,3219,4752.0,1476.235,135.692
129,YBL075C,1950,598.0,306.66700000000003,28.188000000000002
130,YBL074C,1068,320.0,299.625,27.541
131,YBL072C,603,13706.989,22731.325,2089.405
132,YBL071C-B,99,10.0,101.01,9.285
133,YBL071W-A,249,226.0,907.6310000000001,83.427
134,YBL071C,309,237.0,766.99,70.5
135,YBL069W,1290,242.0,187.597,17.243
136,YBL068W,981,793.0,808.3589999999999,74.30199999999999
137,YBL067C,2244,1090.0,485.74,44.648
138,YBL066C,3447,210.0,60.923,5.6
139,YBL064C,786,1586.0,2017.8120000000001,185.472
140,YBL063W,3336,255.0,76.439,7.026
141,YBL061C,2091,2147.0,1026.781,94.37899999999999
142,YBL060W,2064,621.0,300.872,27.655
143,YBL059C-A,330,276.0,836.3639999999999,76.876
144,YBL059W,582,144.0,247.423,22.741999999999997
145,YBL058W,1272,1942.0,1526.73,140.333
146,YBL057C,627,1601.0,2553.429,234.705
147,YBL056W,1407,3852.0,2737.74,251.646
149,YBL054W,1578,259.0,164.132,15.087
150,YBL052C,2496,732.0,293.269,26.956999999999997
151,YBL051C,2007,426.0,212.257,19.51
152,YBL050W,879,2754.0,3133.1059999999998,287.987
153,YBL049W,417,130.0,311.751,28.655
154,YBL048W,312,39.0,125.0,11.49
155,YBL047C,4146,2050.0,494.452,45.449
156,YBL046W,1326,781.0,588.989,54.138000000000005
157,YBL045C,1374,1739.0,1265.6480000000001,116.335
158,YBL044W,369,4.0,10.84,0.996
159,YBL043W,774,20.0,25.84,2.375
160,YBL042C,1920,334.0,173.958,15.99
161,YBL041W,726,2416.0,3327.824,305.885
162,YBL040C,660,6434.0,9748.485,896.056
163,YBL039W-B,180,240.0,1333.3329999999999,122.557
164,YBL039C,1740,2375.0,1364.943,125.462
165,YBL038W,699,787.0,1125.894,103.48899999999999
166,YBL037W,3078,614.0,199.48,18.336
167,YBL036C,774,1943.0,2510.3360000000002,230.74400000000003
168,YBL035C,2118,436.0,205.855,18.922
169,YBL034C,4542,346.0,76.178,7.002000000000001
170,YBL033C,1038,2396.0,2308.285,212.172
171,YBL032W,1146,698.0,609.075,55.985
172,YBL031W,1017,182.0,178.958,16.449
174,YBL029C-A,285,320.0,1122.807,103.206
175,YBL029W,1131,173.0,152.96200000000002,14.06
176,YBL028C,321,312.0,971.9630000000001,89.34
177,YBL027W,570,13176.453000000001,23116.585,2124.817
178,YBL026W,288,545.0,1892.361,173.94099999999997
179,YBL025W,438,258.0,589.0409999999999,54.143
180,YBL024W,2055,1585.0,771.29,70.895
181,YBL023C,2607,870.0,333.717,30.674
182,YBL022C,3402,1769.0,519.988,47.79600000000001
183,YBL021C,435,291.0,668.966,61.49
184,YBL020W,1725,943.0,546.6669999999999,50.248000000000005
185,YBL019W,1563,548.0,350.608,32.227
186,YBL018C,402,265.0,659.204,60.592
187,YBL017C,4740,2953.914,623.189,57.282
188,YBL016W,1062,367.0,345.574,31.764
189,YBL015W,1581,265.0,167.615,15.407
190,YBL014C,2685,480.0,178.771,16.432000000000002
191,YBL013W,1206,31.0,25.705,2.363
192,YBL011W,2280,505.0,221.49099999999999,20.359
193,YBL010C,843,501.0,594.306,54.626999999999995
194,YBL009W,2031,274.0,134.909,12.4
195,YBL008W-A,240,23.0,95.833,8.809
196,YBL008W,2523,1101.0,436.385,40.111
197,YBL007C,3735,1356.0,363.05199999999996,33.371
198,YBL006C,543,1769.0,3257.827,299.45099999999996
199,YBL005W,2931,543.0,185.261,17.029
200,YBL005W-B,5268,26.289,4.99,0.45899999999999996
201,YBL005W-A,1323,2.049,1.5490000000000002,0.142
202,YBL004W,7482,968.0,129.377,11.892000000000001
203,YBL003C,399,3509.172,8794.918,808.4060000000001
204,YBL002W,396,1280.142,3232.683,297.14
205,YBL001C,315,1467.0,4657.143,428.07300000000004
206,YBR001C,2343,319.0,136.15,12.515
207,YBR002C,861,2248.0,2610.9179999999997,239.989
208,YBR003W,1422,1138.0,800.2810000000001,73.56
209,YBR004C,1302,682.0,523.81,48.147
210,YBR005W,642,2340.0,3644.86,335.026
211,YBR006W,1494,1224.0,819.2769999999999,75.306
212,YBR007C,2211,381.0,172.32,15.839
213,YBR008C,1647,376.0,228.294,20.984
214,YBR009C,312,2557.141,8195.966,753.352
215,YBR010W,411,3414.2329999999997,8307.136999999999,763.571
216,YBR011C,864,4839.0,5600.694,514.8009999999999
217,YBR012W-B,5271,35.346,6.706,0.616
218,YBR012W-A,1323,0.6729999999999999,0.509,0.047
219,YBR013C,390,119.0,305.128,28.046999999999997
220,YBR014C,612,1114.0,1820.261,167.31400000000002
221,YBR015C,1794,1541.0,858.9739999999999,78.955
222,YBR016W,387,1238.0,3198.966,294.041
223,YBR017C,2757,2088.0,757.345,69.613
224,YBR018C,1101,15.0,13.624,1.252
225,YBR019C,2100,73.0,34.762,3.195
226,YBR020W,1587,30.0,18.904,1.7380000000000002
227,YBR021W,1902,230.0,120.925,11.115
228,YBR022W,534,457.0,855.805,78.663
229,YBR023C,3498,2177.0,622.356,57.205
230,YBR024W,906,523.0,577.263,53.06100000000001
231,YBR025C,1185,3930.0,3316.4559999999997,304.84
232,YBR026C,1143,356.0,311.461,28.629
233,YBR027C,333,33.0,99.09899999999999,9.109
234,YBR028C,1578,394.0,249.683,22.95
235,YBR029C,1374,506.0,368.26800000000003,33.85
236,YBR030W,1659,601.0,362.26599999999996,33.299
237,YBR031W,1089,11571.741000000002,10626.025,976.717
238,YBR032W,303,13.0,42.903999999999996,3.944
239,YBR033W,2760,247.0,89.493,8.226
240,YBR034C,1047,1024.0,978.0319999999999,89.898
241,YBR035C,687,1644.0,2393.013,219.96
242,YBR036C,1233,2497.0,2025.142,186.146
243,YBR037C,888,516.0,581.081,53.411
244,YBR038W,2892,125.0,43.223,3.9730000000000003
245,YBR039W,936,1487.0,1588.675,146.02700000000002
246,YBR040W,897,1.0,1.115,0.102
247,YBR041W,2010,1954.0,972.1389999999999,89.35700000000001
248,YBR042C,1194,889.0,744.556,68.438
249,YBR043C,2070,1319.0,637.198,58.57
250,YBR044C,1719,733.0,426.411,39.195
251,YBR045C,1920,1274.0,663.5419999999999,60.99100000000001
252,YBR046C,1005,441.0,438.806,40.334
253,YBR047W,528,88.0,166.667,15.32
254,YBR048W,471,4037.466,8572.114,787.927
255,YBR049C,2433,981.0,403.20599999999996,37.062
256,YBR050C,1017,20.0,19.666,1.808
257,YBR052C,633,944.0,1491.3110000000001,137.078
258,YBR053C,1077,2286.0,2122.563,195.101
259,YBR054W,1035,188.0,181.643,16.695999999999998
260,YBR055C,2700,535.0,198.148,18.213
261,YBR056W,1506,3698.0,2455.511,225.704
262,YBR056W-A,201,3818.0,18995.025,1745.974
263,YBR057C,1101,399.0,362.398,33.311
264,YBR058C,2346,760.0,323.95599999999996,29.776999999999997
265,YBR058C-A,243,767.0,3156.3790000000004,290.126
266,YBR059C,3327,1233.0,370.60400000000004,34.065
267,YBR060C,1863,509.0,273.215,25.113000000000003
268,YBR061C,933,516.0,553.055,50.835
269,YBR062C,543,526.0,968.692,89.04
270,YBR063C,1215,348.0,286.42,26.326999999999998
271,YBR065C,1095,260.0,237.44299999999998,21.825
272,YBR066C,663,1127.0,1699.849,156.246
273,YBR067C,633,554.0,875.197,80.446
274,YBR068C,1830,2450.0,1338.7979999999998,123.059
275,YBR069C,1860,486.0,261.29,24.017
276,YBR070C,714,1276.0,1787.115,164.267
277,YBR071W,636,594.0,933.962,85.84700000000001
278,YBR072W,645,170.0,263.566,24.226
279,YBR072C-A,162,1.0,6.172999999999999,0.5670000000000001
280,YBR073W,2877,826.0,287.105,26.39
281,YBR074W,2931,1235.0,421.358,38.73
282,YBR076W,1065,164.0,153.991,14.154000000000002
283,YBR077C,489,508.0,1038.855,95.48899999999999
284,YBR078W,1290,4077.0,3160.465,290.502
285,YBR079C,2895,3000.0,1036.269,95.251
286,YBR080C,2277,1999.0,877.91,80.695
287,YBR081C,3999,959.0,239.81,22.043000000000003
288,YBR082C,447,3560.0,7964.206,732.049
289,YBR083W,1461,185.0,126.626,11.639000000000001
290,YBR084W,2928,2565.0,876.025,80.52199999999999
291,YBR084C-A,570,8948.546999999999,15699.205,1443.031
292,YBR085W,924,508.0,549.784,50.535
293,YBR085C-A,258,1414.0,5480.62,503.765
294,YBR086C,2841,1224.0,430.834,39.601
295,YBR087W,1065,1143.0,1073.239,98.649
296,YBR088C,777,916.0,1178.893,108.361
297,YBR089C-A,300,1402.51,4675.032999999999,429.717
298,YBR090C,369,645.49,1749.296,160.791
299,YBR091C,330,577.0,1748.485,160.716
300,YBR092C,1404,189.09900000000002,134.686,12.38
301,YBR093C,1404,159.341,113.491,10.432
302,YBR094W,2262,674.0,297.966,27.388
303,YBR095C,1293,906.0,700.696,64.406
304,YBR096W,693,2104.0,3036.075,279.068
305,YBR097W,4365,647.0,148.225,13.624
306,YBR098W,2076,503.0,242.293,22.271
307,YBR101C,873,2101.0,2406.644,221.213
308,YBR102C,2262,521.0,230.327,21.171
309,YBR103W,1608,1037.0,644.9,59.278
310,YBR104W,990,1694.0,1711.111,157.281
311,YBR105C,1089,187.0,171.717,15.784
312,YBR106W,567,10511.0,18537.918999999998,1703.9579999999999
313,YBR107C,738,472.0,639.566,58.787
314,YBR108W,2844,422.0,148.38299999999998,13.639000000000001
315,YBR109C,444,2444.0,5504.505,505.96
316,YBR110W,1350,1397.0,1034.815,95.118
317,YBR111C,696,1663.0,2389.368,219.625
318,YBR111W-A,291,274.0,941.581,86.54799999999999
319,YBR112C,2901,636.0,219.235,20.151
320,YBR114W,2373,752.0,316.89799999999997,29.128
321,YBR115C,4179,1917.0,458.722,42.165
322,YBR117C,2046,102.0,49.853,4.582
323,YBR118W,1377,77056.856,55959.953,5143.696
324,YBR119W,897,507.0,565.217,51.953
325,YBR120C,489,266.0,543.967,50.0
326,YBR121C,2004,6307.0,3147.2059999999997,289.283
327,YBR122C,534,891.0,1668.539,153.368
328,YBR123C,1950,636.0,326.154,29.979
329,YBR125C,1182,1162.0,983.08,90.36200000000001
330,YBR126C,1488,2759.0,1854.1670000000001,170.43
331,YBR126W-A,207,2555.0,12342.995,1134.537
332,YBR127C,1554,5379.0,3461.39,318.16200000000003
333,YBR128C,1035,268.0,258.937,23.801
334,YBR129C,987,1217.0,1233.029,113.337
335,YBR130C,1278,574.0,449.139,41.284
336,YBR131W,2115,280.0,132.388,12.169
337,YBR132C,1791,113.0,63.093,5.7989999999999995
338,YBR133C,2484,607.0,244.364,22.461
339,YBR135W,453,645.0,1423.8410000000001,130.876
340,YBR136W,7107,164.0,23.076,2.121
341,YBR137W,540,2594.0,4803.704000000001,441.54400000000004
342,YBR138C,1575,268.0,170.15900000000002,15.640999999999998
343,YBR139W,1527,962.0,629.993,57.907
344,YBR140C,9279,1074.0,115.745,10.639000000000001
345,YBR141C,1014,350.0,345.168,31.726999999999997
346,YBR142W,2322,751.0,323.428,29.729
347,YBR143C,1314,6332.0,4818.874,442.939
348,YBR144C,315,4.0,12.698,1.167
349,YBR145W,1056,836.0,791.6669999999999,72.768
350,YBR146W,837,1049.0,1253.286,115.199
351,YBR147W,891,58.0,65.095,5.983
352,YBR148W,1830,29.0,15.847000000000001,1.4569999999999999
353,YBR149W,1035,3531.0,3411.594,313.585
354,YBR150C,3285,302.0,91.93299999999999,8.45
355,YBR151W,951,1464.0,1539.432,141.501
356,YBR152W,876,96.0,109.589,10.073
357,YBR153W,735,285.0,387.755,35.641
358,YBR154C,648,1965.0,3032.407,278.731
359,YBR155W,1158,378.0,326.425,30.004
360,YBR156C,2097,149.0,71.054,6.531000000000001
361,YBR157C,768,143.0,186.19799999999998,17.115
362,YBR158W,1650,524.0,317.57599999999996,29.191
363,YBR159W,1044,5236.0,5015.326,460.996
364,YBR160W,897,1545.0,1722.408,158.319
365,YBR161W,1131,601.0,531.388,48.843999999999994
366,YBR162C,1368,2403.0,1756.579,161.46
367,YBR162W-A,198,1682.0,8494.949,780.834
368,YBR163W,1758,418.0,237.77,21.855
369,YBR164C,552,2112.0,3826.087,351.684
370,YBR165W,834,587.0,703.837,64.695
371,YBR166C,1359,1274.0,937.454,86.16799999999999
372,YBR167C,423,228.0,539.007,49.544
373,YBR168W,1242,357.0,287.44,26.421
374,YBR169C,2082,546.0,262.248,24.105
375,YBR170C,1743,1293.0,741.824,68.187
376,YBR171W,621,3368.0,5423.51,498.515
377,YBR172C,2223,841.0,378.31800000000004,34.774
378,YBR173C,447,1189.0,2659.955,244.49599999999998
379,YBR175W,948,1193.0,1258.4389999999999,115.67200000000001
380,YBR176W,939,885.0,942.492,86.631
381,YBR177C,1356,1037.0,764.7489999999999,70.294
382,YBR179C,2568,504.0,196.262,18.04
383,YBR180W,1719,53.0,30.831999999999997,2.8339999999999996
384,YBR181C,711,24982.727000000003,35137.45,3229.744
385,YBR182C,1359,346.0,254.59900000000002,23.401999999999997
386,YBR182C-A,195,4.0,20.513,1.885
387,YBR183W,951,186.0,195.584,17.977999999999998
388,YBR184W,1572,35.0,22.265,2.0469999999999997
389,YBR185C,837,453.0,541.219,49.747
390,YBR186W,1695,108.0,63.717,5.857
391,YBR187W,843,2221.0,2634.638,242.169
392,YBR188C,423,242.0,572.104,52.586000000000006
393,YBR189W,588,20380.276,34660.334,3185.889
394,YBR191W,483,9494.19,19656.709,1806.7939999999999
395,YBR192W,1134,1058.0,932.9810000000001,85.757
396,YBR193C,672,328.0,488.095,44.864
397,YBR194W,372,309.0,830.645,76.351
398,YBR195C,1269,323.0,254.53099999999998,23.396
399,YBR196C,1665,12781.0,7676.276,705.584
400,YBR196C-A,150,8.0,53.333,4.902
401,YBR196C-B,105,10.0,95.238,8.754
402,YBR197C,654,106.0,162.08,14.898
403,YBR198C,2397,1024.0,427.20099999999996,39.266999999999996
404,YBR199W,1395,4122.0,2954.8390000000004,271.601
405,YBR200W,1656,825.0,498.18800000000005,45.792
406,YBR200W-A,165,25.0,151.515,13.927
407,YBR201W,636,2859.0,4495.282999999999,413.195
408,YBR201C-A,204,41.0,200.98,18.474
409,YBR202W,2538,313.33299999999997,123.45700000000001,11.347999999999999
410,YBR203W,2775,848.0,305.586,28.089000000000002
411,YBR204C,1128,999.0,885.638,81.406
412,YBR205W,1215,2924.0,2406.584,221.207
413,YBR207W,1398,2449.0,1751.7879999999998,161.02
414,YBR208C,5508,406.0,73.711,6.775
415,YBR209W,318,84.0,264.151,24.28
416,YBR210W,429,494.0,1151.515,105.844
417,YBR211C,975,421.0,431.795,39.689
418,YBR212W,2019,307.0,152.055,13.977
419,YBR213W,825,82.0,99.39399999999999,9.136000000000001
420,YBR214W,1584,1171.0,739.268,67.952
421,YBR215W,1878,467.0,248.669,22.857
422,YBR216C,2025,957.0,472.593,43.44
423,YBR217W,561,348.0,620.321,57.018
424,YBR218C,3543,1496.317,422.33099999999996,38.82
425,YBR219C,384,12.433,32.378,2.9760000000000004
426,YBR220C,1683,1697.567,1008.655,92.713
427,YBR221C,1101,3565.0,3237.965,297.625
428,YBR221W-A,105,8.0,76.19,7.002999999999999
429,YBR222C,1632,468.0,286.765,26.359
430,YBR223C,1635,219.0,133.945,12.312000000000001
431,YBR225W,2703,201.0,74.362,6.835
432,YBR227C,1563,751.0,480.486,44.165
433,YBR228W,915,301.0,328.962,30.237
434,YBR229C,2865,719.0,250.96,23.068
435,YBR230C,405,234.0,577.778,53.108000000000004
436,YBR230W-A,201,146.0,726.368,66.766
437,YBR231C,912,383.0,419.95599999999996,38.601
438,YBR233W,1242,808.0,650.564,59.798
439,YBR233W-A,285,146.0,512.281,47.088
440,YBR234C,1155,2344.0,2029.4370000000001,186.541
441,YBR235W,3363,885.0,263.158,24.189
442,YBR236C,1311,1520.0,1159.42,106.571
443,YBR237W,2550,638.0,250.196,22.997
444,YBR238C,2196,249.0,113.38799999999999,10.422
445,YBR239C,1590,317.0,199.37099999999998,18.326
446,YBR240C,1353,51.0,37.694,3.465
447,YBR241C,1467,289.0,197.00099999999998,18.108
448,YBR242W,717,889.0,1239.888,113.96700000000001
449,YBR243C,1347,1868.0,1386.785,127.47
450,YBR244W,489,10678.0,21836.401,2007.146
451,YBR245C,3390,1608.0,474.336,43.6
452,YBR246W,1164,1677.0,1440.7220000000002,132.42700000000002
453,YBR247C,1452,531.0,365.702,33.614000000000004
454,YBR248C,1659,1483.0,893.9119999999999,82.166
455,YBR249C,1113,4391.0,3945.1929999999998,362.63199999999995
456,YBR250W,1572,45.0,28.625999999999998,2.6310000000000002
457,YBR251W,924,684.0,740.26,68.043
458,YBR252W,444,1052.0,2369.369,217.78599999999997
459,YBR253W,366,531.0,1450.82,133.356
460,YBR254C,528,650.0,1231.0610000000001,113.156
461,YBR255W,2085,676.0,324.221,29.802
462,YBR255C-A,363,118.0,325.069,29.879
463,YBR256C,717,1961.0,2735.007,251.395
464,YBR257W,840,367.0,436.905,40.159
465,YBR258C,429,291.0,678.322,62.35
466,YBR259W,2067,396.0,191.582,17.61
467,YBR260C,2001,481.0,240.38,22.095
468,YBR261C,699,710.0,1015.737,93.36399999999999
469,YBR262C,321,365.0,1137.072,104.51700000000001
470,YBR263W,1473,1781.0,1209.097,111.137
471,YBR264C,600,769.0,1281.667,117.80799999999999
472,YBR265W,963,1072.0,1113.188,102.321
473,YBR267W,1182,557.0,471.235,43.315
474,YBR268W,318,529.0,1663.5220000000002,152.907
475,YBR269C,417,372.0,892.086,81.99799999999999
476,YBR270C,1638,246.0,150.183,13.804
477,YBR271W,1260,448.0,355.556,32.681999999999995
478,YBR272C,1443,956.0,662.5089999999999,60.896
479,YBR273C,1311,1812.0,1382.151,127.044
480,YBR274W,1584,817.0,515.783,47.409
481,YBR275C,5751,550.0,95.63600000000001,8.791
482,YBR276C,2424,1083.0,446.782,41.067
483,YBR278W,606,271.0,447.195,41.105
484,YBR279W,1338,1538.0,1149.4769999999999,105.65700000000001
485,YBR280C,1914,431.0,225.183,20.698
486,YBR281C,2637,1017.0,385.666,35.449
487,YBR282W,441,781.0,1770.975,162.783
488,YBR283C,1473,2795.0,1897.4879999999998,174.412
489,YBR284W,2394,216.0,90.226,8.293
490,YBR285W,435,44.0,101.149,9.297
491,YBR286W,1614,3706.0,2296.159,211.05700000000002
492,YBR287W,1284,1869.0,1455.6070000000002,133.796
493,YBR288C,1452,1317.0,907.025,83.37100000000001
494,YBR289W,2718,331.0,121.781,11.194
495,YBR290W,966,2553.0,2642.857,242.925
496,YBR291C,900,284.0,315.556,29.005
497,YBR292C,372,11.0,29.57,2.718
498,YBR293W,1425,343.0,240.702,22.125
499,YBR294W,2580,1365.0,529.07,48.631
500,YBR295W,3651,957.0,262.12,24.093000000000004
501,YBR296C,1725,213.0,123.478,11.35
502,YBR296C-A,120,0.0,0.0,0.0
503,YBR297W,1407,312.393,222.02700000000002,20.408
504,YBR298C,1845,425.0,230.352,21.173000000000002
505,YBR298C-A,222,1.0,4.505,0.414
506,YBR299W,1755,28.344,16.15,1.484
507,YBR301W,363,8.112,22.346999999999998,2.0540000000000003
508,YBR302C,1140,4.633,4.064,0.374
509,YCL073C,1848,3.333,1.804,0.166
510,YCL069W,1377,105.444,76.575,7.039
511,YCL068C,783,2.625,3.352,0.308
512,YCL067C,633,399.916,631.778,58.071000000000005
513,YCL066W,528,8.308,15.735999999999999,1.446
514,YCL064C,1083,162.0,149.584,13.749
515,YCL063W,1272,364.0,286.164,26.303
516,YCL061C,3291,507.0,154.05700000000002,14.16
517,YCL059C,951,1536.0,1615.142,148.46
518,YCL058C,459,405.0,882.3530000000001,81.104
519,YCL058W-A,342,11.0,32.164,2.9560000000000004
520,YCL057C-A,294,559.0,1901.361,174.768
521,YCL057W,2139,1962.0,917.2510000000001,84.311
522,YCL056C,435,467.0,1073.563,98.679
523,YCL055W,1008,988.0,980.159,90.094
524,YCL054W-A,87,27.0,310.345,28.526
525,YCL054W,2526,1563.0,618.765,56.875
526,YCL052C,1251,2083.0,1665.068,153.049
527,YCL051W,1752,459.0,261.986,24.081
528,YCL050C,966,1435.0,1485.507,136.54399999999998
529,YCL049C,939,1820.0,1938.2320000000002,178.157
530,YCL048W-A,240,9.0,37.5,3.447
531,YCL048W,1392,45.0,32.328,2.971
532,YCL047C,777,1270.0,1634.4920000000002,150.238
533,YCL045C,2283,1181.0,517.302,47.549
534,YCL044C,1254,827.0,659.49,60.619
535,YCL043C,1569,26783.0,17070.108,1569.0410000000002
536,YCL042W,360,132.667,368.519,33.873000000000005
537,YCL040W,1503,1301.333,865.824,79.584
538,YCL039W,2238,668.0,298.481,27.436
539,YCL038C,1587,742.0,467.54900000000004,42.976000000000006
540,YCL037C,1305,554.0,424.52099999999996,39.021
541,YCL036W,1701,287.0,168.72400000000002,15.509
542,YCL035C,333,2632.0,7903.904,726.507
543,YCL034W,1065,2306.0,2165.258,199.025
544,YCL033C,507,1016.0,2003.945,184.197
545,YCL032W,1041,667.0,640.73,58.894
546,YCL031C,894,1170.0,1308.725,120.295
547,YCL030C,2400,2753.0,1147.083,105.43700000000001
548,YCL029C,1323,799.0,603.93,55.512
549,YCL028W,1218,1017.0,834.975,76.749
550,YCL027W,1539,30.0,19.493,1.7919999999999998
551,YCL026C-B,582,58.0,99.656,9.16
552,YCL026C-A,582,993.0,1706.1860000000001,156.828
