Gene,SeqLen,Count,Count/Kb,FPKM
YAR019C,2925,107,36.581,4.045
YAR020C,168,6,35.714,3.949
YAR023C,540,89,164.815,18.226
YAR027W,708,698.351,986.371,109.076
YAR028W,705,298.439,423.317,46.812
YAR029W,225,37,164.444,18.185
YAR031W,897,19.255,21.465,2.374
YAR033W,705,152.373,216.132,23.901
YAR035W,2064,12,5.814,0.643
YAR035C-A,81,0,0,0
YAR042W,3567,288,80.74,8.929
YAR050W,4614,516.482,111.938,12.379
YAR064W,300,1.545,5.152,0.57
YAR066W,612,160.889,262.89,29.071
YAR068W,486,1610.333,3313.442,366.412
YAR071W,1404,39.024,27.795,3.074
YBL113C,2379,155.893,65.529,7.246
YBL112C,318,1.483,4.662,0.516
YBL111C,2004,1.479,0.738,0.082
YBL108C-A,129,0.033,0.254,0.028
YBL107C,591,562,950.931,105.157
YBL106C,3033,251,82.756,9.151
YBL105C,3456,749,216.725,23.966
YBL104C,3117,480,153.994,17.029
YBL103C,1461,507,347.023,38.375
YBL102W,648,526,811.728,89.764
YBL101C,3354,236,70.364,7.781
YBL100W-C,120,3,25,2.765
YBL100W-B,5313,983.926,185.192,20.479
YBL100W-A,1317,8.582,6.516,0.721
YBL099W,1638,3753,2291.209,253.37
YBL098W,1383,390,281.996,31.184
YBL097W,2265,232,102.428,11.327
YBL095W,813,387,476.015,52.639
YBL093C,663,1548,2334.842,258.195
YBL092W,393,12040,30636.132,3387.853
YBL091C-A,528,141,267.045,29.531
YBL091C,1266,1475,1165.087,128.839
YBL090W,534,605,1132.959,125.287
YBL089W,1380,523,378.986,41.91
YBL088C,8364,322,38.498,4.257
YBL087C,414,9761.092,23577.516,2607.286
YBL086C,1401,239,170.592,18.865
YBL085W,2943,834,283.384,31.338
YBL084C,2277,345,151.515,16.755
YBL082C,1377,532,386.347,42.724
YBL081W,1107,262,236.676,26.172
YBL080C,1626,309,190.037,21.015
YBL079W,4509,913,202.484,22.391
YBL078C,354,370,1045.198,115.582
YBL076C,3219,4427,1375.272,152.082
YBL075C,1950,368,188.718,20.869
YBL074C,1068,193,180.712,19.984
YBL072C,603,19919.458,33033.928,3653.01
YBL071C-B,99,5,50.505,5.585
YBL071W-A,249,160,642.57,71.058
YBL071C,309,152,491.909,54.397
YBL069W,1290,214,165.891,18.345
YBL068W,981,531,541.284,59.857
YBL067C,2244,676,301.248,33.313
YBL066C,3447,226,65.564,7.25
YBL064C,786,380,483.461,53.463
YBL063W,3336,190,56.954,6.298
YBL061C,2091,1221,583.931,64.573
YBL060W,2064,418,202.519,22.395
YBL059C-A,330,262,793.939,87.797
YBL059W,582,145,249.141,27.551
YBL058W,1272,1324,1040.881,115.104
YBL057C,627,1039,1657.097,183.248
YBL056W,1407,3015,2142.857,236.965
YBL055C,1257,1091,867.94,95.98
YBL054W,1578,156,98.859,10.932
YBL052C,2496,557,223.157,24.678
YBL051C,2007,282,140.508,15.538
YBL050W,879,2032,2311.718,255.638
YBL049W,417,69,165.468,18.298
YBL048W,312,20,64.103,7.089
YBL047C,4146,999,240.955,26.646
YBL046W,1326,613,462.293,51.122
YBL045C,1374,2983,2171.033,240.081
YBL044W,369,5,13.55,1.498
YBL043W,774,19,24.548,2.715
YBL042C,1920,283,147.396,16.3
YBL041W,726,1858,2559.229,283.009
YBL040C,660,4479,6786.364,750.46
YBL039W-B,180,156,866.667,95.839
YBL039C,1740,2031,1167.241,129.078
YBL038W,699,898,1284.692,142.066
YBL037W,3078,411,133.528,14.766
YBL036C,774,1514,1956.072,216.309
YBL035C,2118,214,101.039,11.173
YBL034C,4542,243,53.501,5.916
YBL033C,1038,1811,1744.701,192.935
YBL032W,1146,664,579.407,64.073
YBL031W,1017,139,136.676,15.114
YBL030C,957,3362,3513.062,388.487
YBL029C-A,285,346,1214.035,134.252
YBL029W,1131,101,89.302,9.875
YBL028C,321,253,788.162,87.158
YBL027W,570,18118.686,31787.168,3515.139
YBL026W,288,460,1597.222,176.627
YBL025W,438,195,445.205,49.232
YBL024W,2055,1302,633.577,70.063
YBL023C,2607,524,200.997,22.227
YBL022C,3402,1317,387.125,42.81
YBL021C,435,280,643.678,71.18
YBL020W,1725,758,439.42,48.593
YBL019W,1563,349,223.289,24.692
YBL018C,402,214,532.338,58.868
YBL017C,4740,1463.768,308.812,34.15
YBL016W,1062,409,385.122,42.588
YBL015W,1581,214,135.357,14.968
YBL014C,2685,319,118.808,13.138
YBL013W,1206,29,24.046,2.659
YBL011W,2280,405,177.632,19.643
YBL010C,843,397,470.937,52.078
YBL009W,2031,221,108.813,12.033
YBL008W-A,240,12,50,5.529
YBL008W,2523,831,329.37,36.423
YBL007C,3735,772,206.693,22.857
YBL006C,543,1425,2624.309,290.206
YBL005W,2931,371,126.578,13.997
YBL005W-B,5268,7.293,1.384,0.153
YBL005W-A,1323,0.016,0.012,0.001
YBL004W,7482,743,99.305,10.982
YBL003C,399,6130.739,15365.261,1699.146
YBL002W,396,2021.619,5105.097,564.54
YBL001C,315,1062,3371.429,372.825
YBR001C,2343,207,88.348,9.77
YBR002C,861,1784,2072.009,229.13
YBR003W,1422,879,618.143,68.357
YBR004C,1302,340,261.137,28.877
YBR005W,642,1139,1774.143,196.191
YBR006W,1494,615,411.647,45.521
YBR007C,2211,308,139.303,15.405
YBR008C,1647,174,105.647,11.683
YBR009C,312,3223.91,10333.046,1142.665
YBR010W,411,4583.225,11151.4,1233.162
YBR011C,864,3963,4586.806,507.225
YBR012W-B,5271,30.004,5.692,0.629
YBR012W-A,1323,0.612,0.463,0.051
YBR013C,390,77,197.436,21.833
YBR014C,612,742,1212.418,134.074
YBR015C,1794,1313,731.884,80.934
YBR016W,387,1090,2816.537,311.463
YBR017C,2757,1238,449.039,49.656
YBR018C,1101,5,4.541,0.502
YBR019C,2100,49,23.333,2.58
YBR020W,1587,16,10.082,1.115
YBR021W,1902,105,55.205,6.105
YBR022W,534,320,599.251,66.267
YBR023C,3498,1317,376.501,41.635
YBR024W,906,289,318.985,35.274
YBR025C,1185,4985,4206.751,465.198
YBR026C,1143,254,222.222,24.574
YBR027C,333,36,108.108,11.955
YBR028C,1578,417,264.259,29.223
YBR029C,1374,408,296.943,32.837
YBR030W,1659,402,242.315,26.796
YBR031W,1089,12727.022,11686.889,1292.378
YBR032W,303,4,13.201,1.46
YBR033W,2760,176,63.768,7.052
YBR034C,1047,808,771.729,85.341
YBR035C,687,1532,2229.985,246.6
YBR036C,1233,1580,1281.427,141.705
YBR037C,888,354,398.649,44.084
YBR038W,2892,171,59.129,6.539
YBR039W,936,2590,2767.094,305.995
YBR040W,897,6,6.689,0.74
YBR041W,2010,1115,554.726,61.344
YBR042C,1194,640,536.013,59.274
YBR043C,2070,1127,544.444,60.207
YBR044C,1719,570,331.588,36.668
YBR045C,1920,1307,680.729,75.277
YBR046C,1005,296,294.527,32.57
YBR047W,528,164,310.606,34.348
YBR048W,471,4911.348,10427.49,1153.109
YBR049C,2433,1052,432.388,47.815
YBR050C,1017,7,6.883,0.761
YBR052C,633,840,1327.014,146.746
YBR053C,1077,1131,1050.139,116.128
YBR054W,1035,154,148.792,16.454
YBR055C,2700,393,145.556,16.096
YBR056W,1506,1448,961.487,106.325
YBR056W-A,201,1857,9238.806,1021.66
YBR057C,1101,348,316.076,34.953
YBR058C,2346,549,234.015,25.878
YBR058C-A,243,639,2629.63,290.794
YBR059C,3327,572,171.927,19.012
YBR060C,1863,419,224.906,24.871
YBR061C,933,441,472.669,52.269
YBR062C,543,369,679.558,75.148
YBR063C,1215,218,179.424,19.841
YBR065C,1095,192,175.342,19.39
YBR066C,663,906,1366.516,151.114
YBR067C,633,218,344.392,38.084
YBR068C,1830,1636,893.989,98.861
YBR069C,1860,190,102.151,11.296
YBR070C,714,858,1201.681,132.886
YBR071W,636,314,493.711,54.596
YBR072W,645,72,111.628,12.344
YBR072C-A,162,0,0,0
YBR073W,2877,588,204.38,22.601
YBR074W,2931,834,284.545,31.466
YBR076W,1065,53,49.765,5.503
YBR077C,489,407,832.311,92.04
YBR078W,1290,3511,2721.705,300.976
YBR079C,2895,2305,796.2,88.047
YBR080C,2277,1221,536.232,59.298
YBR081C,3999,722,180.545,19.965
YBR082C,447,3410,7628.635,843.602
YBR083W,1461,365,249.829,27.627
YBR084W,2928,2458,839.481,92.833
YBR084C-A,570,11496.314,20168.973,2230.357
YBR085W,924,227,245.671,27.167
YBR085C-A,258,616,2387.597,264.029
YBR086C,2841,761,267.863,29.621
YBR087W,1065,950,892.019,98.643
YBR088C,777,759,976.834,108.022
YBR089C-A,300,1233.349,4111.163,454.627
YBR090C,369,632.651,1714.502,189.596
YBR091C,330,376,1139.394,125.998
YBR092C,1404,156.55,111.503,12.33
YBR093C,1404,112.247,79.948,8.841
YBR094W,2262,424,187.445,20.728
YBR095C,1293,740,572.312,63.288
YBR096W,693,1360,1962.482,217.018
YBR097W,4365,461,105.613,11.679
YBR098W,2076,409,197.013,21.786
YBR101C,873,1743,1996.564,220.787
YBR102C,2262,354,156.499,17.306
YBR103W,1608,811,504.353,55.773
YBR104W,990,1481,1495.96,165.429
YBR105C,1089,57,52.342,5.788
YBR106W,567,8461,14922.399,1650.172
YBR107C,738,339,459.35,50.797
YBR108W,2844,187,65.752,7.271
YBR109C,444,1821,4101.351,453.542
YBR110W,1350,1018,754.074,83.388
YBR111C,696,1271,1826.149,201.942
YBR111W-A,291,224,769.759,85.123
YBR112C,2901,515,177.525,19.631
YBR114W,2373,405,170.67,18.873
YBR115C,4179,1354,324.001,35.829
YBR117C,2046,50,24.438,2.702
YBR118W,1377,68408.192,49679.152,5493.699
YBR119W,897,381,424.749,46.97
YBR120C,489,265,541.922,59.928
YBR121C,2004,5790,2889.222,319.5
YBR122C,534,776,1453.184,160.698
YBR123C,1950,521,267.179,29.546
YBR125C,1182,566,478.849,52.953
YBR126C,1488,1536,1032.258,114.151
YBR126W-A,207,1671,8072.464,892.682
YBR127C,1554,3508,2257.4,249.631
YBR128C,1035,178,171.981,19.018
YBR129C,987,1272,1288.754,142.515
YBR130C,1278,529,413.928,45.774
YBR131W,2115,241,113.948,12.601
YBR132C,1791,43,24.009,2.655
YBR133C,2484,451,181.562,20.078
YBR135W,453,509,1123.62,124.254
YBR136W,7107,125,17.588,1.945
YBR137W,540,2133,3950,436.805
YBR138C,1575,199,126.349,13.972
YBR139W,1527,533,349.05,38.599
YBR140C,9279,565,60.89,6.733
YBR141C,1014,239,235.7,26.065
YBR142W,2322,591,254.522,28.146
YBR143C,1314,5700,4337.9,479.7
YBR144C,315,6,19.048,2.106
YBR145W,1056,870,823.864,91.106
YBR146W,837,1008,1204.301,133.176
YBR147W,891,57,63.973,7.074
YBR148W,1830,31,16.94,1.873
YBR149W,1035,1627,1571.981,173.835
YBR150C,3285,266,80.974,8.954
YBR151W,951,1213,1275.499,141.049
YBR152W,876,75,85.616,9.468
YBR153W,735,329,447.619,49.499
YBR154C,648,1763,2720.679,300.862
YBR155W,1158,276,238.342,26.357
YBR156C,2097,98,46.733,5.168
YBR157C,768,85,110.677,12.239
YBR158W,1650,620,375.758,41.553
YBR159W,1044,4156,3980.843,440.216
YBR160W,897,1015,1131.55,125.131
YBR161W,1131,393,347.48,38.426
YBR162C,1368,2436,1780.702,196.916
YBR162W-A,198,1869,9439.394,1043.842
YBR163W,1758,360,204.778,22.645
YBR164C,552,1735,3143.116,347.577
YBR165W,834,501,600.719,66.43
YBR166C,1359,1183,870.493,96.262
YBR167C,423,189,446.809,49.41
YBR168W,1242,356,286.634,31.697
YBR169C,2082,334,160.423,17.74
YBR170C,1743,806,462.421,51.136
YBR171W,621,2430,3913.043,432.718
YBR172C,2223,542,243.815,26.962
YBR173C,447,965,2158.837,238.732
YBR175W,948,742,782.7,86.554
YBR176W,939,660,702.875,77.726
YBR177C,1356,566,417.404,46.158
YBR179C,2568,494,192.368,21.273
YBR180W,1719,46,26.76,2.959
YBR181C,711,31128.711,43781.591,4841.525
YBR182C,1359,254,186.902,20.668
YBR182C-A,195,2,10.256,1.134
YBR183W,951,159,167.192,18.489
YBR184W,1572,33,20.992,2.321
YBR185C,837,481,574.671,63.549
YBR186W,1695,75,44.248,4.893
YBR187W,843,1792,2125.741,235.072
YBR188C,423,199,470.449,52.024
YBR189W,588,26342.516,44800.197,4954.166
YBR191W,483,13517.25,27986.024,3094.795
YBR192W,1134,862,760.141,84.059
YBR193C,672,265,394.345,43.608
YBR194W,372,235,631.72,69.858
YBR195C,1269,290,228.526,25.271
YBR196C,1665,11017,6616.817,731.711
YBR196C-A,150,8,53.333,5.898
YBR196C-B,105,6,57.143,6.319
YBR197C,654,86,131.498,14.542
YBR198C,2397,819,341.677,37.784
YBR199W,1395,2659,1906.093,210.783
YBR200W,1656,560,338.164,37.395
YBR200W-A,165,25,151.515,16.755
YBR201W,636,1729,2718.553,300.627
YBR201C-A,204,34,166.667,18.431
YBR202W,2538,226.667,89.309,9.876
YBR203W,2775,356,128.288,14.187
YBR204C,1128,513,454.787,50.292
YBR205W,1215,2021,1663.374,183.942
YBR207W,1398,1289,922.031,101.962
YBR208C,5508,289,52.469,5.802
YBR209W,318,52,163.522,18.083
YBR210W,429,445,1037.296,114.708
YBR211C,975,449,460.513,50.925
YBR212W,2019,223,110.451,12.214
YBR213W,825,44,53.333,5.898
YBR214W,1584,474,299.242,33.091
YBR215W,1878,423,225.24,24.908
YBR216C,2025,701,346.173,38.281
YBR217W,561,253,450.98,49.871
YBR218C,3543,1582.533,446.665,49.394
YBR219C,384,10.815,28.164,3.114
YBR220C,1683,1462.185,868.797,96.075
YBR221C,1101,2725,2475.023,273.697
YBR221W-A,105,11,104.762,11.585
YBR222C,1632,398,243.873,26.968
YBR223C,1635,105,64.22,7.102
YBR225W,2703,114,42.175,4.664
YBR227C,1563,582,372.361,41.177
YBR228W,915,193,210.929,23.325
YBR229C,2865,473,165.096,18.257
YBR230C,405,346,854.321,94.474
YBR230W-A,201,132,656.716,72.622
YBR231C,912,287,314.693,34.8
YBR233W,1242,793,638.486,70.606
YBR233W-A,285,180,631.579,69.842
YBR234C,1155,1355,1173.16,129.732
YBR235W,3363,429,127.565,14.107
YBR236C,1311,991,755.912,83.591
YBR237W,2550,451,176.863,19.558
YBR238C,2196,246,112.022,12.388
YBR239C,1590,174,109.434,12.102
YBR240C,1353,65,48.041,5.313
YBR241C,1467,117,79.755,8.82
YBR242W,717,808,1126.918,124.619
YBR243C,1347,1271,943.578,104.344
YBR244W,489,2662,5443.763,601.991
YBR245C,3390,1126,332.153,36.731
YBR246W,1164,867,744.845,82.368
YBR247C,1452,413,284.435,31.454
YBR248C,1659,1618,975.286,107.851
YBR249C,1113,7392,6641.509,734.442
YBR250W,1572,49,31.17,3.447
YBR251W,924,611,661.255,73.124
YBR252W,444,1033,2326.577,257.281
YBR253W,366,438,1196.721,132.338
YBR254C,528,479,907.197,100.321
YBR255W,2085,413,198.082,21.905
YBR255C-A,363,102,280.992,31.073
YBR256C,717,2359,3290.098,363.831
YBR257W,840,296,352.381,38.968
YBR258C,429,248,578.089,63.927
YBR259W,2067,305,147.557,16.317
YBR260C,2001,333,166.417,18.403
YBR261C,699,524,749.642,82.898
YBR262C,321,482,1501.558,166.048
YBR263W,1473,1464,993.89,109.908
YBR264C,600,606,1010,111.689
YBR265W,963,925,960.54,106.22
YBR267W,1182,425,359.56,39.761
YBR268W,318,469,1474.843,163.093
YBR269C,417,207,496.403,54.894
YBR270C,1638,134,81.807,9.047
YBR271W,1260,296,234.921,25.978
YBR272C,1443,598,414.414,45.827
YBR273C,1311,1006,767.353,84.857
YBR274W,1584,585,369.318,40.841
YBR275C,5751,442,76.856,8.499
YBR276C,2424,740,305.281,33.759
YBR278W,606,236,389.439,43.066
YBR279W,1338,1298,970.105,107.278
YBR280C,1914,214,111.808,12.364
YBR281C,2637,565,214.259,23.693
YBR282W,441,726,1646.259,182.049
YBR283C,1473,2129,1445.35,159.832
YBR284W,2394,80,33.417,3.695
YBR285W,435,30,68.966,7.626
YBR286W,1614,2399,1486.369,164.368
YBR287W,1284,933,726.636,80.354
YBR288C,1452,1012,696.97,77.073
YBR289W,2718,290,106.696,11.799
YBR290W,966,1549,1603.52,177.323
YBR291C,900,247,274.444,30.349
YBR292C,372,13,34.946,3.864
YBR293W,1425,270,189.474,20.953
YBR294W,2580,193,74.806,8.272
YBR295W,3651,439,120.241,13.297
YBR296C,1725,73,42.319,4.68
YBR296C-A,120,0,0,0
YBR297W,1407,146.896,104.403,11.545
YBR298C,1845,241,130.623,14.445
YBR298C-A,222,1,4.505,0.498
YBR299W,1755,19.246,10.967,1.213
YBR301W,363,2.111,5.816,0.643
YBR302C,1140,2.36,2.07,0.229
YCL073C,1848,3,1.623,0.18
YCL069W,1377,58.824,42.719,4.724
YCL068C,783,5.7,7.28,0.805
YCL067C,633,328.891,519.576,57.457
YCL066W,528,8.149,15.434,1.707
YCL064C,1083,277,255.771,28.284
YCL063W,1272,460,361.635,39.991
YCL061C,3291,286,86.904,9.61
YCL059C,951,1126,1184.017,130.933
YCL058C,459,371.467,809.296,89.495
YCL058W-A,342,10.533,30.799,3.406
YCL057C-A,294,688,2340.136,258.781
YCL057W,2139,1244,581.58,64.313
YCL056C,435,349,802.299,88.721
YCL055W,1008,781,774.802,85.68
YCL054W-A,87,65,747.126,82.62
YCL054W,2526,1333,527.712,58.356
YCL052C,1251,1378,1101.519,121.81
YCL051W,1752,302,172.374,19.062
YCL050C,966,1235,1278.468,141.378
YCL049C,939,836,890.309,98.454
YCL048W-A,240,8,33.333,3.686
YCL048W,1392,17,12.213,1.351
YCL047C,777,1084,1395.109,154.276
YCL045C,2283,711,311.432,34.439
YCL044C,1254,804,641.148,70.9
YCL043C,1569,19325,12316.762,1362.032
YCL042W,360,53,147.222,16.28
YCL040W,1503,615,409.182,45.249
YCL039W,2238,462,206.434,22.828
YCL038C,1587,286,180.214,19.929
YCL037C,1305,498,381.609,42.2
YCL036W,1701,233,136.978,15.148
YCL035C,333,1284,3855.856,426.394
YCL034W,1065,1465,1375.587,152.117
YCL033C,507,485,956.607,105.785
YCL032W,1041,459,440.922,48.759
YCL031C,894,992,1109.62,122.706
YCL030C,2400,3749,1562.083,172.741
YCL029C,1323,530,400.605,44.3
YCL028W,1218,619,508.21,56.2
YCL027W,1539,37,24.042,2.659
YCL026C-B,582,15,25.773,2.85
YCL026C-A,582,812,1395.189,154.285
YCL025C,1902,1413.286,743.052,82.169
YCL024W,3114,148,47.527,5.256
YCL021W-A,378,33,87.302,9.654
YCL019W,5313,859.707,161.812,17.894
YCL020W,1317,0.384,0.292,0.032
YCL018W,1095,4227,3860.274,426.883
YCL017C,1494,1241,830.656,91.857
YCL016C,1143,465,406.824,44.988
YCL014W,4911,174,35.431,3.918
YCL012C,405,117,288.889,31.946
YCL011C,1284,2251,1753.115,193.866
YCL010C,780,704,902.564,99.809
YCL009C,930,1940,2086.022,230.68
YCL008C,1158,165,142.487,15.757
YCL005W-A,222,928,4180.18,462.259
YCL005W,771,280,363.165,40.16
YCL004W,1566,260,166.028,18.36
YCL002C,792,708,893.939,98.855
YCL001W,567,1723,3038.801,336.041
YCL001W-A,462,6,12.987,1.436
YCL001W-B,255,21,82.353,9.107
YCR001W,315,15,47.619,5.266
YCR002C,969,897,925.697,102.367
YCR003W,552,565,1023.551,113.188
YCR004C,744,1068,1435.484,158.741
YCR005C,1383,1855,1341.287,148.324
YCR006C,474,36,75.949,8.399
YCR007C,720,202,280.556,31.025
YCR008W,1812,704,388.521,42.964
YCR009C,798,1703,2134.085,235.995
YCR010C,852,28,32.864,3.634
YCR011C,3150,5761,1828.889,202.245
YCR012W,1251,60168,48095.923,5318.62
YCR014C,1749,264,150.943,16.692
YCR015C,954,309,323.899,35.818
YCR016W,873,464,531.501,58.775
YCR017C,2862,763,266.597,29.481
YCR018C,666,20,30.03,3.321
YCR019W,1092,366,335.165,37.064
YCR020C,648,108,166.667,18.431
YCR020C-A,267,272,1018.727,112.654
YCR020W-B,237,300,1265.823,139.979
YCR021C,999,79,79.079,8.745
YCR022C,345,4,11.594,1.282
YCR023C,1836,767,417.756,46.197
YCR024C,1479,378,255.578,28.263
YCR024C-B,267,2099,7861.423,869.344
YCR024C-A,123,762.995,6203.209,685.973
YCR025C,411,51,124.088,13.722
YCR026C,2229,599,268.73,29.717
YCR027C,630,371,588.889,65.121
YCR028C,1539,620,402.859,44.55
YCR028C-A,408,1062,2602.941,287.843
YCR030C,2613,355,135.859,15.024
YCR031C,414,7713.378,18631.347,2060.321
YCR032W,6504,503,77.337,8.552
YCR033W,3681,453,123.064,13.609
YCR034W,1044,1092,1045.977,115.668
YCR035C,1185,1763,1487.764,164.522
YCR036W,1002,1747,1743.513,192.804
YCR037C,2772,631,227.633,25.173
YCR038C,1929,171.3,88.802,9.82
YCR039C,633,328.891,519.576,57.457
YCR040W,528,8.149,15.434,1.707
YCR041W,333,72.38,217.358,24.036
YCR042C,4224,736,174.242,19.268
YCR043C,384,420,1093.75,120.951
YCR044C,1074,450,418.994,46.334
YCR045C,1476,223,151.084,16.707
YCR046C,510,393,770.588,85.214
YCR047C,828,494,596.618,65.976
YCR048W,1833,362.273,197.639,21.856
YCR050C,309,61.727,199.765,22.091
YCR051W,669,426,636.771,70.416
YCR052W,1452,502,345.73,38.232
YCR053W,1545,2997,1939.806,214.511
YCR054C,1692,257,151.891,16.797
YCR057C,2772,514,185.426,20.505
YCR059C,777,313,402.831,44.547
YCR060W,336,167,497.024,54.963
YCR061W,1896,81,42.722,4.724
YCR063W,474,48,101.266,11.198
YCR065W,1695,169,99.705,11.026
YCR066W,1464,248,169.399,18.733
YCR067C,3198,527,164.79,18.223
YCR068W,1563,173,110.685,12.24
YCR069W,957,687,717.868,79.384
YCR071C,441,451,1022.676,113.091
YCR072C,1548,279,180.233,19.931
YCR073C,3996,353,88.338,9.769
YCR073W-A,948,383,404.008,44.677
YCR075C,783,464,592.593,65.531
YCR075W-A,228,130,570.175,63.052
YCR076C,753,456,605.578,66.967
YCR077C,2391,575,240.485,26.594
YCR079W,1329,322,242.287,26.793
YCR081W,4284,228,53.221,5.885
YCR082W,387,666,1720.93,190.307
YCR083W,384,190,494.792,54.716
YCR084C,2142,712,332.4,36.758
YCR085W,354,12,33.898,3.749
YCR086W,573,167,291.449,32.229
YCR087C-A,462,191,413.42,45.717
YCR088W,1779,912,512.648,56.69
YCR089W,4830,62,12.836,1.419
YCR090C,549,914,1664.845,184.105
YCR091W,2163,107,49.468,5.47
YCR092C,3057,449,146.876,16.242
YCR093W,6327,530,83.768,9.263
YCR094W,1176,241,204.932,22.662
YCR095C,1089,598,549.128,60.725
YCR095W-A,159,6,37.736,4.173
YCR096C,360,182.333,506.481,56.009
YCR097W,381,557,1461.942,161.667
YCR098C,1557,79,50.739,5.611
YCR099C,468,76,162.393,17.958
YCR100C,951,106,111.462,12.326
YCR101C,549,60,109.29,12.086
YCR102C,1107,52.27,47.218,5.222
YCR104W,375,0,0,0
YCR105W,1086,108,99.448,10.997
YCR106W,2499,312,124.85,13.806
YCR107W,1092,265.201,242.858,26.856
YCR108C,192,4,20.833,2.304
YDL248W,1152,27.546,23.912,2.644
YDL247W,1830,41,22.404,2.478
YDL246C,1074,38,35.382,3.913
YDL245C,1704,4.72,2.77,0.306
YDL244W,1023,42.19,41.241,4.561
YDL243C,990,116.442,117.618,13.007
YDL242W,354,15,42.373,4.686
YDL241W,372,89,239.247,26.457
YDL240W,3054,177,57.957,6.409
YDL239C,2373,165,69.532,7.689
YDL238C,1470,153,104.082,11.51
YDL237W,1173,591,503.836,55.716
YDL236W,939,3044,3241.747,358.484
YDL235C,504,1964,3896.825,430.925
YDL234C,2241,1001,446.676,49.395
YDL233W,1377,189,137.255,15.178
YDL232W,111,212,1909.91,211.205
YDL231C,3378,1092,323.268,35.748
YDL230W,1008,348,345.238,38.178
YDL229W,1842,9579.379,5200.531,575.093
YDL227C,1761,168,95.4,10.55
YDL226C,1059,1395,1317.28,145.67
YDL225W,1656,1240,748.792,82.804
YDL224C,1950,337,172.821,19.111
YDL223C,3141,266,84.686,9.365
YDL222C,930,18,19.355,2.14
YDL220C,2775,127,45.766,5.061
YDL219W,453,538,1187.638,131.333
YDL218W,954,37,38.784,4.289
YDL217C,624,293,469.551,51.925
YDL216C,1323,236,178.382,19.726
YDL215C,3279,883,269.289,29.779
YDL214C,2100,83,39.524,4.371
YDL213C,678,632,932.153,103.081
YDL212W,633,6109,9650.869,1067.228
YDL211C,1119,419,374.441,41.407
YDL210W,1716,32,18.648,2.062
YDL209C,1020,238,233.333,25.803
YDL208W,471,1902,4038.217,446.56
YDL207W,1617,636,393.321,43.495
