Gene,SeqLen,Count,Count/Kb,FPKM
YBR279W,1338,0,0,0
YBR280C,1914,1,0.522,22.565
YBR281C,2637,0,0,0
YBR282W,441,1,2.268,97.936
YBR283C,1473,0,0,0
YBR284W,2394,0,0,0
YBR285W,435,0,0,0
YBR286W,1614,2,1.239,53.519
YBR287W,1284,0,0,0
YBR288C,1452,1,0.689,29.745
YBR289W,2718,0,0,0
YBR290W,966,0,0,0
YBR291C,900,1,1.111,47.989
YBR292C,372,0,0,0
YBR293W,1425,0,0,0
YBR294W,2580,0,0,0
YBR295W,3651,0,0,0
YBR296C,1725,0,0,0
YBR296C-A,120,0,0,0
YBR297W,1407,0,0,0
YBR298C,1845,0,0,0
YBR298C-A,222,0,0,0
YBR299W,1755,0,0,0
YBR301W,363,0,0,0
YBR302C,1140,0,0,0
YCL073C,1848,0,0,0
YCL069W,1377,0,0,0
YCL068C,783,0,0,0
YCL067C,633,0.8,1.264,54.584
YCL066W,528,0,0,0
YCL064C,1083,0,0,0
YCL063W,1272,2,1.572,67.908
YCL061C,3291,0,0,0
YCL059C,951,0,0,0
YCL058C,459,2,4.357,188.191
YCL058W-A,342,2,5.848,252.572
YCL057C-A,294,3,10.204,440.712
YCL057W,2139,1,0.468,20.192
YCL056C,435,0,0,0
YCL055W,1008,1,0.992,42.847
YCL054W-A,87,0,0,0
YCL054W,2526,0,0,0
YCL052C,1251,0,0,0
YCL051W,1752,1,0.571,24.652
YCL050C,966,1,1.035,44.71
YCL049C,939,0,0,0
YCL048W-A,240,0,0,0
YCL048W,1392,0,0,0
YCL047C,777,1,1.287,55.585
YCL045C,2283,2,0.876,37.836
YCL044C,1254,0,0,0
YCL043C,1569,4,2.549,110.108
YCL042W,360,0,0,0
YCL040W,1503,1,0.665,28.736
YCL039W,2238,0,0,0
YCL038C,1587,0,0,0
YCL037C,1305,8,6.13,264.765
YCL036W,1701,0,0,0
YCL035C,333,2,6.006,259.398
YCL034W,1065,0,0,0
YCL033C,507,2,3.945,170.374
YCL032W,1041,0,0,0
YCL031C,894,0,0,0
YCL030C,2400,4,1.667,71.983
YCL029C,1323,2,1.512,65.291
YCL028W,1218,2,1.642,70.919
YCL027W,1539,0,0,0
YCL026C-B,582,0,0,0
YCL026C-A,582,2,3.436,148.418
YCL025C,1902,0,0,0
YCL024W,3114,0,0,0
YCL021W-A,378,0,0,0
YCL019W,5313,0,0,0
YCL020W,1317,0,0,0
YCL018W,1095,0,0,0
YCL017C,1494,0,0,0
YCL016C,1143,0,0,0
YCL014W,4911,0,0,0
YCL012C,405,0,0,0
YCL011C,1284,6,4.673,201.821
YCL010C,780,1,1.282,55.371
YCL009C,930,3,3.226,139.322
YCL008C,1158,0,0,0
YCL005W-A,222,15,67.568,2918.226
YCL005W,771,0,0,0
YCL004W,1566,0,0,0
YCL002C,792,0,0,0
YCL001W,567,3,5.291,228.517
YCL001W-A,462,0,0,0
YCL001W-B,255,0,0,0
YCR001W,315,0,0,0
YCR002C,969,2,2.064,89.143
YCR003W,552,4,7.246,312.969
YCR004C,744,10,13.441,580.507
YCR005C,1383,1,0.723,31.229
YCR006C,474,0,0,0
YCR007C,720,0,0,0
YCR008W,1812,1,0.552,23.835
YCR009C,798,2,2.506,108.245
YCR010C,852,0,0,0
YCR011C,3150,0,0,0
YCR012W,1251,49,39.169,1691.685
YCR014C,1749,0,0,0
YCR015C,954,0,0,0
YCR016W,873,6,6.873,296.837
YCR017C,2862,0,0,0
YCR018C,666,0,0,0
YCR019W,1092,0,0,0
YCR020C,648,1,1.543,66.651
YCR020C-A,267,0,0,0
YCR020W-B,237,2,8.439,364.47
YCR021C,999,0,0,0
YCR022C,345,0,0,0
YCR023C,1836,0,0,0
YCR024C,1479,0,0,0
YCR024C-B,267,0,0,0
YCR024C-A,123,33.667,273.713,11821.584
YCR025C,411,0,0,0
YCR026C,2229,0,0,0
YCR027C,630,0,0,0
YCR028C,1539,0,0,0
YCR028C-A,408,2,4.902,211.714
YCR030C,2613,1,0.383,16.529
YCR031C,414,107,258.454,11162.568
YCR032W,6504,0,0,0
YCR033W,3681,2,0.543,23.466
YCR034W,1044,2,1.916,82.739
YCR035C,1185,1,0.844,36.447
YCR036W,1002,0,0,0
YCR037C,2772,0,0,0
YCR038C,1929,0,0,0
YCR039C,633,0.8,1.264,54.584
YCR040W,528,0,0,0
YCR041W,333,0,0,0
YCR042C,4224,0,0,0
YCR043C,384,0,0,0
YCR044C,1074,0,0,0
YCR045C,1476,0,0,0
YCR046C,510,1,1.961,84.686
YCR047C,828,2,2.415,104.323
YCR048W,1833,0,0,0
YCR050C,309,0,0,0
YCR051W,669,5,7.474,322.793
YCR052W,1452,0,0,0
YCR053W,1545,5,3.236,139.773
YCR054C,1692,0,0,0
YCR057C,2772,0,0,0
YCR059C,777,0,0,0
YCR060W,336,1,2.976,128.541
YCR061W,1896,0,0,0
YCR063W,474,1,2.11,91.118
YCR065W,1695,0,0,0
YCR066W,1464,0,0,0
YCR067C,3198,1,0.313,13.505
YCR068W,1563,0,0,0
YCR069W,957,0,0,0
YCR071C,441,4,9.07,391.744
YCR072C,1548,1,0.646,27.9
YCR073C,3996,1,0.25,10.808
YCR073W-A,948,0,0,0
YCR075C,783,3,3.831,165.478
YCR075W-A,228,2,8.772,378.857
YCR076C,753,0,0,0
YCR077C,2391,0,0,0
YCR079W,1329,0,0,0
YCR081W,4284,0,0,0
YCR082W,387,2,5.168,223.203
YCR083W,384,1,2.604,112.473
YCR084C,2142,2,0.934,40.327
YCR085W,354,0,0,0
YCR086W,573,0,0,0
YCR087C-A,462,1,2.165,93.484
YCR088W,1779,4,2.248,97.11
YCR089W,4830,0,0,0
YCR090C,549,1,1.821,78.67
YCR091W,2163,0,0,0
YCR092C,3057,0,0,0
YCR093W,6327,0,0,0
YCR094W,1176,0,0,0
YCR095C,1089,0,0,0
YCR095W-A,159,0,0,0
YCR096C,360,0.333,0.926,39.991
YCR097W,381,0,0,0
YCR098C,1557,0,0,0
YCR099C,468,0,0,0
YCR100C,951,0,0,0
YCR101C,549,1,1.821,78.67
YCR102C,1107,0,0,0
YCR104W,375,0,0,0
YCR105W,1086,0,0,0
YCR106W,2499,2,0.8,34.566
YCR107W,1092,0,0,0
YCR108C,192,0,0,0
YDL248W,1152,0,0,0
YDL247W,1830,0,0,0
YDL246C,1074,0,0,0
YDL245C,1704,0,0,0
YDL244W,1023,0,0,0
YDL243C,990,0,0,0
YDL242W,354,0,0,0
YDL241W,372,0,0,0
YDL240W,3054,1,0.327,14.142
YDL239C,2373,0,0,0
YDL238C,1470,1,0.68,29.381
YDL237W,1173,0,0,0
YDL236W,939,1,1.065,45.995
YDL235C,504,1,1.984,85.694
YDL234C,2241,1,0.446,19.273
YDL233W,1377,0,0,0
YDL232W,111,5,45.045,1945.484
YDL231C,3378,0,0,0
YDL230W,1008,0,0,0
YDL229W,1842,17,9.229,398.602
YDL227C,1761,0,0,0
YDL226C,1059,0,0,0
YDL225W,1656,3,1.812,78.242
YDL224C,1950,0,0,0
YDL223C,3141,0,0,0
YDL222C,930,0,0,0
YDL220C,2775,0,0,0
YDL219W,453,1,2.208,95.342
YDL218W,954,0,0,0
YDL217C,624,0,0,0
YDL216C,1323,0,0,0
YDL215C,3279,0,0,0
YDL214C,2100,0,0,0
YDL213C,678,3,4.425,191.105
YDL212W,633,6,9.479,409.382
YDL211C,1119,0,0,0
YDL210W,1716,0,0,0
YDL209C,1020,0,0,0
YDL208W,471,8,16.985,733.584
YDL207W,1617,0,0,0
YDL206W,2289,0,0,0
YDL205C,984,3,3.049,131.676
YDL204W,1182,0,0,0
YDL203C,1872,0,0,0
YDL202W,750,1,1.333,57.586
YDL201W,861,2,2.323,100.325
YDL200C,567,0,0,0
YDL199C,2064,0,0,0
YDL198C,903,5,5.537,239.146
YDL197C,1578,0,0,0
YDL195W,3822,0,0,0
YDL194W,2655,0,0,0
YDL193W,1128,0,0,0
YDL192W,546,21.5,39.377,1700.695
YDL191W,363,22.5,61.983,2677.051
YDL190C,2886,1,0.347,14.965
YDL189W,1374,0,0,0
YDL188C,1134,0,0,0
YDL186W,834,0,0,0
YDL185W,3216,3,0.933,40.289
YDL184C,78,0,0,0
YDL183C,963,1,1.038,44.849
YDL182W,1287,3.5,2.72,117.455
YDL181W,258,5,19.38,837.011
YDL180W,1644,0,0,0
YDL179W,915,1,1.093,47.202
YDL178W,1593,1,0.628,27.112
YDL177C,513,0,0,0
YDL176W,2127,0,0,0
YDL175C,1035,0,0,0
YDL174C,1764,2,1.134,48.968
YDL173W,888,1,1.126,48.637
YDL171C,6438,1,0.155,6.709
YDL170W,1587,0,0,0
YDL169C,672,0,0,0
YDL168W,1161,0,0,0
YDL167C,2160,0,0,0
YDL166C,594,4,6.734,290.84
YDL165W,576,1,1.736,74.982
YDL164C,2268,0,0,0
YDL161W,1365,0,0,0
YDL160C-A,243,0,0,0
YDL160C,1521,0,0,0
YDL159W-A,132,0,0,0
YDL159W,1548,2,1.292,55.801
YDL157C,357,3,8.403,362.939
YDL156W,1569,0,0,0
YDL155W,1284,0,0,0
YDL154W,2706,0,0,0
YDL153C,1833,2,1.091,47.125
YDL150W,1269,0,0,0
YDL149W,2994,0,0,0
YDL148C,2433,5,2.055,88.758
YDL147W,1338,2,1.495,64.559
YDL146W,1476,0,0,0
YDL145C,3606,3,0.832,35.932
YDL144C,1071,0,0,0
YDL143W,1587,2,1.26,54.429
YDL142C,852,0,0,0
YDL141W,2073,0,0,0
YDL140C,5202,0,0,0
YDL139C,672,1,1.488,64.27
YDL138W,2292,0,0,0
YDL137W,546,2.5,4.579,197.755
YDL136W,363,19.5,53.719,2320.11
YDL135C,609,0,0,0
YDL134C,1110,0,0,0
YDL133C-A,78,0,0,0
YDL133W,1314,0,0,0
YDL132W,2448,2,0.817,35.286
YDL131W,1323,2.5,1.89,81.613
YDL130W-A,261,0,0,0
YDL130W,321,29.5,91.9,3969.151
YDL129W,876,0,0,0
YDL128W,1236,0,0,0
YDL127W,927,0,0,0
YDL126C,2508,3,1.196,51.662
YDL125C,477,3,6.289,271.634
YDL124W,939,0,0,0
YDL123W,423,0,0,0
YDL122W,2430,2,0.823,35.547
YDL121C,450,3,6.667,287.932
YDL120W,525,1,1.905,82.266
YDL119C,924,0,0,0
YDL117W,2658,0,0,0
YDL116W,2181,1,0.459,19.803
YDL115C,1062,1,0.942,40.668
YDL114W,927,0,0,0
YDL113C,1923,0,0,0
YDL112W,4311,0,0,0
YDL111C,798,2,2.506,108.245
YDL110C,453,1,2.208,95.342
YDL109C,1944,0,0,0
YDL108W,921,0,0,0
YDL107W,1056,0,0,0
YDL106C,1680,0,0,0
YDL105W,1209,0,0,0
YDL104C,1224,0,0,0
YDL103C,1434,1,0.697,30.118
YDL102W,3294,0,0,0
YDL101C,1542,1,0.649,28.009
YDL100C,1065,1,0.939,40.554
YDL099W,1026,0,0,0
YDL098C,585,1,1.709,73.829
YDL097C,1305,2,1.533,66.191
YDL095W,2454,4,1.63,70.399
YDL093W,2232,0,0,0
YDL092W,441,1,2.268,97.936
YDL091C,1368,0,0,0
YDL090C,1296,0,0,0
YDL089W,1455,0,0,0
YDL088C,1587,0,0,0
YDL087C,786,0,0,0
YDL086W,822,1,1.217,52.542
YDL085C-A,207,7,33.816,1460.523
YDL085W,1638,0,0,0
YDL084W,1341,1,0.746,32.207
YDL083C,432,43.5,100.694,4348.968
YDL082W,600,40.5,67.5,2915.308
YDL081C,321,59,183.801,7938.303
YDL080C,1830,0,0,0
YDL079C,1506,0,0,0
YDL078C,1032,1,0.969,41.851
YDL077C,3150,0,0,0
YDL076C,885,1,1.13,48.802
YDL075W,342,30,87.719,3788.574
YDL074C,2103,0,0,0
YDL073W,2955,0,0,0
YDL072C,612,2,3.268,141.143
YDL070W,1917,2,1.043,45.06
YDL069C,690,1,1.449,62.594
YDL067C,180,35,194.444,8398.007
YDL066W,1287,4,3.108,134.234
YDL065C,1029,0,0,0
